Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s33_e138_RES32032 & s33_e137_RES27532,E,510,8.2,6,46.4,50,6,1.9,s33_e138_RES32032,550,-32.6989,138.0589,117,46.8,91.8,1871,12.13,3.9,s33_e137_RES27532,40,-32.7247,137.9458,210,46.4,44.5,4987,11.83,3.9,327,152
s33_e138_RES29993 & s33_e137_RES25677,E,431,8.4,5,55.3,50,6,2.6,s33_e138_RES29993,451,-32.6497,138.0478,183,55.6,76.4,1719,9.44,5.9,s33_e137_RES25677,20,-32.6761,137.9117,405,55.3,31.5,10300,12.19,4.5,588,85
s33_e138_RES47283 & s34_e138_RES1566,E,441,8.12,5,54.5,50,6,2.4,s33_e138_RES47283,461,-32.9928,138.1764,229,54.7,37.9,6301,12.09,4.5,s34_e138_RES1566,20,-33.0322,138.0456,362,54.5,31.7,8859,10.83,5.0,591,84
s33_e138_RES4709 & s33_e137_RES1111,E,461,8.1,6,52.1,50,6,2.1,s33_e138_RES4709,511,-32.0864,138.0,194,52.1,72.4,3350,11.33,4.6,s33_e137_RES1111,50,-32.0425,137.8986,313,53.3,19.8,17501,13.38,4.0,507,98
s33_e138_RES31074 & s33_e137_RES24843,E,480,7.94,6,48.8,50,6,1.9,s33_e138_RES31074,500,-32.6756,138.0225,91,49.5,77.9,4948,18.86,2.6,s33_e137_RES24843,20,-32.6581,137.9017,484,48.8,22.8,10360,7.46,6.5,575,86
s25_e150_RES3245 & s25_e150_RES1054,E,350,2.22,16,67.7,50,6,2.4,s25_e150_RES3245,570,-24.0719,150.6236,144,68.6,81.9,5301,24.52,2.8,s25_e150_RES1054,220,-24.0192,150.6106,434,67.7,46.6,981,3.66,18.5,578,86
s25_e150_RES6914 & s25_e150_RES3185,E,301,5.91,5,77.8,50,6,4.6,s25_e150_RES6914,382,-24.1528,150.7475,258,79.6,58.0,5103,14.53,5.5,s25_e150_RES3185,81,-24.0706,150.7983,1166,77.8,18.2,6157,2.71,28.7,1424,35
s25_e150_RES10487 & s25_e150_RES7081,E,360,5.56,6,66.0,50,6,2.7,s25_e150_RES10487,470,-24.2111,150.7642,222,66.5,75.8,1218,5.09,13.1,s25_e150_RES7081,110,-24.1567,150.8408,278,66.0,44.6,6986,19.1,3.5,500,100
s25_e150_RES14942 & s25_e150_RES7144,E,430,7.65,6,54.9,50,6,2.5,s25_e150_RES14942,530,-24.2642,150.8656,153,55.9,67.3,4819,15.79,3.5,s25_e150_RES7144,100,-24.1581,150.8836,415,54.9,32.4,6842,6.47,8.5,568,88
s25_e150_RES8338 & s25_e150_RES4106,E,351,6.87,5,67.6,50,6,3.4,s25_e150_RES8338,451,-24.1814,150.7356,239,69.1,50.1,3734,9.31,7.4,s25_e150_RES4106,100,-24.0906,150.7711,421,67.6,38.2,6675,11.07,6.1,660,75
s24_e150_RES25695 & s24_e150_RES20922,E,370,7.27,5,64.4,50,6,4.5,s24_e150_RES25695,390,-23.7819,150.5381,286,64.4,62.9,4791,13.21,4.9,s24_e150_RES20922,20,-23.6931,150.6267,1329,65.0,10.9,5078,1.04,62.4,1615,30
s24_e150_RES27692 & s24_e150_RES25627,E,233,1.64,14,102.8,50,6,4.4,s24_e150_RES27692,443,-23.8186,150.5072,361,102.8,67.8,6753,13.33,7.7,s24_e150_RES25627,210,-23.7806,150.435,357,102.9,94.9,1013,9.9,10.4,718,69
s24_e150_RES26609 & s24_e150_RES23904,E,351,6.05,6,67.6,50,6,4.0,s24_e150_RES26609,391,-23.7983,150.5461,375,67.8,43.3,1414,3.85,17.6,s24_e150_RES23904,40,-23.7511,150.6308,441,67.6,33.2,9746,13.23,5.1,816,61
s24_e150_RES35487 & s24_e150_RES30174,E,391,5.37,7,58.9,50,6,2.6,s24_e150_RES35487,471,-23.9392,150.6572,124,61.2,97.3,2755,17.6,3.5,s24_e150_RES30174,80,-23.8592,150.6897,549,58.9,23.7,6993,5.4,10.9,673,74
s24_e150_RES30682 & s24_e150_RES29148,E,191,2.79,7,125.3,50,6,8.0,s24_e150_RES30682,271,-23.8667,150.5856,388,125.5,76.0,2089,9.59,13.1,s24_e150_RES29148,80,-23.8442,150.6733,1142,125.3,28.3,8829,6.17,20.3,1530,32
s24_e150_RES22036 & s24_e150_RES19993,E,313,6.07,5,76.8,50,6,4.5,s24_e150_RES22036,333,-23.7142,150.4817,308,76.8,58.4,1339,4.11,18.7,s24_e150_RES19993,20,-23.6761,150.6003,549,77.7,30.2,11862,12.96,6.0,857,58
s24_e150_RES27631 & s24_e150_RES23876,E,400,6.1,7,58.9,50,6,2.5,s24_e150_RES27631,440,-23.8175,150.5694,180,59.8,82.5,3886,17.65,3.4,s24_e150_RES23876,40,-23.7506,150.6492,602,58.9,17.9,9959,6.05,9.7,782,63
s24_e150_RES35811 & s24_e150_RES31587,E,392,6.26,6,59.4,50,6,2.4,s24_e150_RES35811,492,-23.9428,150.6664,97,61.7,99.1,2782,23.71,2.6,s24_e150_RES31587,100,-23.8803,150.7317,514,59.4,26.2,3620,2.23,26.6,611,81
s24_e150_RES39125 & s25_e150_RES222,E,345,4.95,7,68.9,50,6,2.5,s24_e150_RES39125,495,-23.9819,150.6464,139,70.2,98.1,4751,24.48,2.9,s25_e150_RES222,150,-24.0036,150.7214,336,68.9,45.5,891,3.6,19.2,475,105
s24_e150_RES23713 & s24_e150_RES21253,E,420,4.76,9,56.0,50,6,1.7,s24_e150_RES23713,460,-23.7475,150.5094,157,57.1,67.5,4470,15.69,3.6,s24_e150_RES21253,40,-23.6992,150.5753,290,56.0,42.8,8603,17.27,3.2,447,111
s34_e116_RES3718 & s34_e115_RES864,E,185,2.65,7,128.9,50,6,7.8,s34_e116_RES3718,251,-33.0553,116.0036,597,128.9,56.0,9049,12.52,10.3,s34_e115_RES864,66,-33.0753,115.9344,878,132.0,32.2,1548,4.06,32.6,1475,33
s44_e146_RES10886 & s44_e146_RES9697,E,501,5.22,10,48.1,50,6,1.6,s44_e146_RES10886,581,-43.2267,146.85,85,50.1,72.2,4831,28.62,1.8,s44_e146_RES9697,80,-43.1967,146.9319,214,48.1,43.8,1035,1.99,24.2,299,167
s44_e146_RES3995 & s44_e146_RES3348,E,321,2.66,12,74.2,50,6,2.3,s44_e146_RES3995,381,-43.0711,146.8769,131,74.2,90.6,2917,30.09,2.5,s44_e146_RES3348,60,-43.0619,146.815,704,75.2,34.4,2397,2.41,31.2,835,59
s37_e147_RES108238 & s37_e147_RES98326,E,241,3.02,8,99.8,50,6,5.9,s37_e147_RES108238,681,-36.6544,147.3378,289,99.8,92.6,1366,11.2,8.9,s37_e147_RES98326,440,-36.6072,147.3803,316,100.4,87.7,569,5.65,17.8,605,82
s37_e147_RES39411 & s37_e147_RES25484,E,411,4.76,9,58.7,50,6,2.4,s37_e147_RES39411,711,-36.3028,147.9489,140,58.7,98.8,1858,19.59,3.0,s37_e147_RES25484,300,-36.2203,147.9378,434,58.7,29.6,3188,5.1,11.5,574,87
s37_e147_RES87163 & s37_e147_RES80215,E,709,10.8,7,35.4,50,6,1.5,s37_e147_RES87163,1320,-36.5544,147.9556,59,36.0,98.0,1769,21.51,1.7,s37_e147_RES80215,611,-36.5158,147.8278,124,35.4,63.7,514,3.11,11.4,183,273
s37_e147_RES10504 & s37_e147_RES7899,E,282,3.16,9,84.4,50,6,4.1,s37_e147_RES10504,532,-36.1022,147.9125,253,84.4,88.1,1731,17.87,4.7,s37_e147_RES7899,250,-36.0806,147.875,795,86.0,21.1,2648,2.72,31.6,1048,47
s37_e147_RES28303 & s37_e147_RES33309,E,639,11.97,5,36.8,50,6,2.2,s37_e147_RES28303,890,-36.24,147.5128,108,37.6,62.5,4150,13.7,2.7,s37_e147_RES33309,251,-36.2683,147.3708,209,36.8,47.0,1252,3.69,10.0,317,157
s37_e147_RES127510 & s37_e147_RES121853,E,505,4.8,11,47.8,50,6,1.5,s37_e147_RES127510,885,-36.7717,147.0939,92,48.9,98.3,1828,24.48,2.0,s37_e147_RES121853,380,-36.7272,147.0358,141,47.8,73.3,914,8.25,5.8,233,214
s37_e147_RES20040 & s37_e147_RES15446,E,350,6.8,5,68.1,50,6,3.9,s37_e147_RES20040,640,-36.1744,147.4722,299,68.1,56.9,2152,7.58,9.0,s37_e147_RES15446,290,-36.1403,147.3703,220,68.6,66.8,1485,9.89,6.9,519,96
s37_e147_RES141485 & s37_e147_RES145111,E,442,7.11,6,53.9,50,6,2.3,s37_e147_RES141485,1262,-36.8575,147.9789,145,54.1,76.5,2649,15.43,3.5,s37_e147_RES145111,820,-36.8822,147.8661,230,53.9,56.2,3080,8.35,6.5,375,133
s37_e147_RES38300 & s37_e147_RES42567,E,430,6.44,7,55.8,50,6,2.1,s37_e147_RES38300,770,-36.2964,147.5286,125,56.3,98.8,1015,12.9,4.4,s37_e147_RES42567,340,-36.3217,147.4311,132,55.8,94.2,1171,14.19,3.9,257,194
s37_e147_RES102196 & s37_e147_RES91570,E,290,4.3,7,83.6,50,6,3.4,s37_e147_RES102196,630,-36.6261,147.3431,201,83.6,100.0,1168,15.47,5.4,s37_e147_RES91570,340,-36.5758,147.4172,244,83.6,92.0,916,9.01,9.3,445,112
s37_e147_RES135726 & s37_e147_RES124591,E,387,5.94,7,61.7,50,6,2.4,s37_e147_RES135726,791,-36.8233,147.1558,155,63.6,96.3,667,6.17,10.3,s37_e147_RES124591,404,-36.7522,147.1531,135,61.7,89.2,1415,19.33,3.2,290,172
s37_e147_RES132521 & s37_e147_RES134549,E,501,9.93,5,47.5,50,6,2.1,s37_e147_RES132521,1331,-36.8028,147.9986,116,47.5,96.4,1155,11.56,4.1,s37_e147_RES134549,830,-36.8158,147.855,232,47.6,42.1,4175,11.3,4.2,348,143
s17_e145_RES19551 & s17_e145_RES15462,E,360,6.51,6,66.4,50,6,4.1,s17_e145_RES19551,760,-16.9411,145.2475,284,66.5,61.2,3415,11.14,6.0,s17_e145_RES15462,400,-16.8511,145.3064,381,66.4,38.6,1655,5.0,13.3,665,75
s17_e145_RES18207 & s17_e145_RES14660,E,410,7.63,5,57.6,50,6,3.3,s17_e145_RES18207,790,-16.9181,145.2186,186,58.8,59.9,3047,12.89,4.6,s17_e145_RES14660,380,-16.8283,145.2611,617,57.6,16.9,8521,4.85,11.9,803,62
s17_e145_RES12466 & s17_e145_RES11196,E,160,2.34,7,149.4,50,6,8.8,s17_e145_RES12466,540,-16.7636,145.0736,483,149.4,75.3,4298,9.99,15.0,s17_e145_RES11196,380,-16.7297,145.0294,483,149.8,82.9,780,7.05,21.2,966,51
s17_e145_RES18811 & s17_e145_RES15341,E,430,5.69,8,55.7,50,6,1.8,s17_e145_RES18811,820,-16.9294,145.2469,133,55.7,78.9,5113,20.37,2.7,s17_e145_RES15341,390,-16.8475,145.2664,267,55.7,32.6,5559,10.62,5.2,400,125
s28_e151_RES13387 & s28_e152_RES34377,E,280,2.36,12,84.9,50,6,3.7,s28_e151_RES13387,560,-27.4214,151.9761,368,86.4,70.5,5286,11.56,7.5,s28_e152_RES34377,280,-27.4681,152.0328,348,84.9,64.1,2330,11.36,7.5,716,69
s28_e151_RES21226 & s28_e152_RES42080,E,350,6.74,5,68.0,50,6,4.2,s28_e151_RES21226,540,-27.6586,151.965,251,68.4,62.0,2082,12.45,5.5,s28_e152_RES42080,190,-27.6292,152.0808,433,68.0,45.1,1127,3.74,18.2,684,73
s28_e151_RES13026 & s28_e152_RES32809,E,259,3.31,8,93.3,50,6,3.6,s28_e151_RES13026,541,-27.4017,151.9997,402,93.3,59.7,3596,11.96,7.8,s28_e152_RES32809,282,-27.4383,152.0731,371,94.0,65.0,3335,13.71,6.9,773,64
s28_e151_RES22527 & s28_e152_RES43756,E,390,4.67,8,60.9,50,6,2.0,s28_e151_RES22527,630,-27.6986,151.9836,128,61.5,85.2,5710,22.85,2.7,s28_e152_RES43756,240,-27.6561,152.0633,193,60.9,76.5,752,7.75,7.9,321,155
s18_e144_RES8130 & s18_e144_RES5329,E,220,2.66,8,104.6,50,6,5.5,s18_e144_RES8130,540,-17.1103,144.6872,302,108.9,74.1,4907,17.84,6.1,s18_e144_RES5329,320,-17.0739,144.6375,1108,104.6,23.6,1453,1.89,55.4,1410,35
s18_e144_RES14711 & s18_e144_RES13932,E,210,2.52,8,114.1,50,6,5.4,s18_e144_RES14711,590,-17.1933,144.7019,336,114.4,80.8,1780,13.08,8.7,s18_e144_RES13932,380,-17.1842,144.6531,336,114.1,86.5,1725,8.05,14.2,672,74
s18_e144_RES1904 & s18_e144_RES2566,E,175,2.53,7,136.5,50,6,8.0,s18_e144_RES1904,630,-17.0275,144.8,504,136.5,63.1,2362,9.32,14.7,s18_e144_RES2566,455,-17.0375,144.7372,527,136.6,96.3,1057,7.82,17.5,1031,48
s18_e144_RES20226 & s18_e144_RES19028,E,170,2.35,7,140.0,50,6,7.6,s18_e144_RES20226,622,-17.27,144.7478,479,140.3,67.3,3565,10.99,12.8,s18_e144_RES19028,452,-17.25,144.6864,599,140.0,82.6,3319,7.49,18.7,1078,46
s18_e144_RES2368 & s18_e144_RES1693,E,150,1.2,13,159.8,50,6,7.4,s18_e144_RES2368,520,-17.0347,144.6719,402,159.8,85.5,2446,14.53,11.0,s18_e144_RES1693,370,-17.0244,144.6839,465,160.2,79.7,715,7.01,22.9,867,57
s25_e132_RES12724 & s25_e132_RES16571,E,180,0.97,19,133.7,50,6,5.5,s25_e132_RES12724,780,-24.1525,132.3858,250,133.7,92.7,3313,19.0,7.0,s25_e132_RES16571,600,-24.1964,132.3989,570,138.6,77.3,1637,5.4,25.7,820,60
s18_e125_RES14215 & s18_e125_RES17359,E,190,3.26,6,125.7,50,6,8.0,s18_e125_RES14215,400,-17.4956,125.9111,373,126.1,74.2,1674,5.52,22.9,s18_e125_RES17359,210,-17.5417,125.9558,636,125.7,43.1,3604,10.17,12.4,1009,49
s18_e125_RES9958 & s18_e125_RES12246,E,290,2.26,13,82.5,50,6,2.7,s18_e125_RES9958,450,-17.3978,125.3975,176,82.5,86.7,4710,29.72,2.8,s18_e125_RES12246,160,-17.4539,125.3669,994,84.3,20.4,850,0.5,168.7,1170,42
s18_e125_RES7694 & s18_e125_RES8057,E,211,1.04,20,112.0,50,6,4.0,s18_e125_RES7694,431,-17.3417,125.9347,535,112.0,63.0,7566,10.99,10.2,s18_e125_RES8057,220,-17.3533,125.8953,614,114.0,22.8,13256,17.52,6.5,1149,43
s25_e149_RES1287 & s24_e149_RES32406,E,231,4.57,5,104.4,50,6,7.8,s25_e149_RES1287,451,-24.0303,149.1225,1244,105.8,19.0,2479,2.3,45.9,s24_e149_RES32406,220,-23.9864,149.2219,635,104.4,30.6,9331,11.07,9.4,1879,26
s33_e116_RES53846 & s33_e115_RES4476,E,231,4.56,5,104.0,50,6,5.8,s33_e116_RES53846,301,-32.9767,116.0208,602,104.0,47.4,5997,8.63,12.0,s33_e115_RES4476,70,-32.9653,115.9303,305,104.7,73.6,2494,9.46,11.1,907,55
s38_e149_RES17474 & s38_e149_RES27938,E,640,12.47,5,37.5,50,6,2.3,s38_e149_RES17474,900,-37.2325,149.0464,84,37.5,76.7,3357,15.61,2.4,s38_e149_RES27938,260,-37.3603,149.1361,218,39.3,40.4,314,0.81,48.5,302,165
s38_e149_RES12291 & s38_e149_RES19277,E,380,5.56,7,62.5,50,6,2.9,s38_e149_RES12291,840,-37.1742,149.1764,238,62.5,53.4,3143,12.0,5.2,s38_e149_RES19277,460,-37.2525,149.2164,208,63.2,90.6,3073,9.3,6.8,446,112
s38_e149_RES23672 & s38_e149_RES28725,E,670,12.72,5,36.3,50,6,1.8,s38_e149_RES23672,862,-37.3067,149.0072,77,36.6,94.6,3196,16.89,2.2,s38_e149_RES28725,192,-37.3708,149.175,195,36.3,57.6,1035,2.96,12.2,272,183
s38_e149_RES19773 & s38_e149_RES25842,E,310,4.69,7,77.1,50,6,3.0,s38_e149_RES19773,580,-37.2592,149.185,200,77.6,73.2,5453,17.02,4.6,s38_e149_RES25842,270,-37.3331,149.1858,271,77.1,65.9,1829,8.42,9.2,471,106
s38_e149_RES10670 & s38_e149_RES3730,E,360,6.9,5,66.1,50,6,3.3,s38_e149_RES10670,410,-37.1503,149.5908,201,66.1,64.3,5027,15.06,4.4,s38_e149_RES3730,50,-37.0664,149.6639,417,68.4,49.4,2541,5.37,12.7,618,80
s24_e132_RES13715 & s24_e132_RES13115,E,403,1.15,35,59.5,50,6,1.7,s24_e132_RES13715,1143,-23.5944,132.0067,90,60.6,93.2,5556,29.32,2.1,s24_e132_RES13115,740,-23.5736,132.0683,282,59.5,43.4,1258,5.34,11.1,372,134
s16_e127_RES27385 & s16_e127_RES26418,E,180,3.29,5,133.4,50,6,16.1,s16_e127_RES27385,220,-15.9361,127.8767,298,133.4,84.6,1694,6.89,19.4,s16_e127_RES26418,40,-15.9122,127.9128,885,137.1,36.3,513,1.43,95.7,1183,42
s16_e127_RES18073 & s16_e127_RES19889,E,521,5.07,10,44.8,50,6,1.7,s16_e127_RES18073,531,-15.7525,127.9553,135,46.0,66.0,7148,18.43,2.5,s16_e127_RES19889,10,-15.7839,127.8842,265,44.8,33.9,6224,8.97,5.0,400,125
s19_e146_RES3877 & s19_e146_RES2236,E,641,12.22,5,37.3,50,6,2.0,s19_e146_RES3877,661,-18.95,146.0775,113,37.3,62.1,2370,9.36,4.0,s19_e146_RES2236,20,-18.8311,146.1539,193,37.3,22.5,7488,9.14,4.1,306,163
s19_e146_RES3313 & s19_e146_RES2111,E,591,10.38,6,40.7,50,6,1.5,s19_e146_RES3313,621,-18.9036,146.0369,84,40.7,97.2,2916,15.55,2.6,s19_e146_RES2111,30,-18.8128,146.1306,294,40.7,26.7,11184,11.0,3.7,378,132
s19_e145_RES29881 & s19_e146_RES2374,E,570,9.12,6,41.9,50,6,2.2,s19_e145_RES29881,690,-18.915,145.9547,177,42.0,60.8,1337,4.54,9.2,s19_e146_RES2374,120,-18.8408,146.0367,130,41.9,63.6,3633,14.65,2.9,307,162
s19_e145_RES25922 & s19_e145_RES19582,E,630,11.53,5,37.8,50,6,1.8,s19_e145_RES25922,690,-18.8417,145.8894,236,38.3,32.0,5737,5.56,6.9,s19_e145_RES19582,60,-18.7369,145.9578,112,37.8,42.5,5572,15.93,2.4,348,143
s19_e145_RES3809 & s19_e145_RES6015,E,229,2.15,11,104.1,50,6,4.1,s19_e145_RES3809,720,-18.135,145.5203,392,104.1,67.2,3382,9.54,10.9,s19_e145_RES6015,491,-18.1919,145.4942,380,104.6,96.4,4694,15.77,6.6,772,64
s38_e148_RES9248 & s38_e148_RES16680,E,747,13.01,6,32.1,50,6,1.8,s38_e148_RES9248,1310,-37.1197,148.0183,106,32.2,60.6,3181,8.95,3.6,s38_e148_RES16680,563,-37.2019,148.1433,91,32.1,96.2,899,8.92,3.6,197,253
s38_e148_RES26554 & s38_e148_RES41781,E,782,14.23,5,30.6,50,6,1.9,s38_e148_RES26554,972,-37.3136,148.8839,74,31.6,85.1,2831,16.9,1.9,s38_e148_RES41781,190,-37.4381,148.9836,325,30.6,12.6,313,0.13,229.8,399,125
s38_e148_RES13655 & s38_e148_RES26151,E,735,14.2,5,32.8,50,6,2.1,s38_e148_RES13655,1105,-37.1731,148.0458,101,33.1,48.6,4442,10.08,3.3,s38_e148_RES26151,370,-37.3089,148.1406,111,32.8,80.7,634,5.53,5.9,212,235
s38_e148_RES18174 & s38_e147_RES57068,E,762,14.49,5,31.7,50,6,1.9,s38_e148_RES18174,1063,-37.2194,148.0228,83,31.9,65.1,4639,14.54,2.2,s38_e147_RES57068,301,-37.3039,147.8628,176,31.7,49.6,610,2.24,14.1,259,193
s38_e148_RES27261 & s38_e148_RES36027,E,451,3.74,12,53.7,50,6,1.6,s38_e148_RES27261,711,-37.3208,148.1097,106,53.7,81.8,6184,25.95,2.1,s38_e148_RES36027,260,-37.3936,148.1481,188,53.8,94.3,524,6.88,7.8,294,170
s38_e148_RES11589 & s38_e147_RES25800,E,766,14.04,5,31.2,50,6,1.6,s38_e148_RES11589,1230,-37.1475,148.0047,82,31.2,58.3,4419,12.53,2.5,s38_e147_RES25800,464,-37.1764,147.8331,109,31.5,56.7,2231,7.46,4.2,191,261
s38_e148_RES9665 & s38_e148_RES19009,E,680,12.04,6,34.9,50,6,1.7,s38_e148_RES9665,1182,-37.1239,148.0761,99,35.7,53.0,3969,14.07,2.5,s38_e148_RES19009,502,-37.2289,148.1747,125,34.9,65.9,1132,6.29,5.6,224,223
s38_e148_RES35096 & s38_e148_RES43824,E,260,4.6,6,92.8,50,6,4.8,s38_e148_RES35096,450,-37.3867,148.07,207,92.8,97.3,1331,15.77,5.9,s38_e148_RES43824,190,-37.4625,148.0553,370,93.6,57.2,1008,3.69,25.4,577,86
s38_e148_RES18176 & s38_e148_RES29387,E,560,11.14,5,42.2,50,6,2.3,s38_e148_RES18176,961,-37.2194,148.0364,121,42.9,97.7,2735,14.1,3.0,s38_e148_RES29387,401,-37.3408,148.0017,153,42.2,65.9,743,4.56,9.3,274,182
s38_e148_RES55195 & s38_e148_RES61649,E,280,4.6,6,86.2,50,6,4.2,s38_e148_RES55195,440,-37.5725,148.7397,302,86.2,72.9,4708,11.18,7.7,s38_e148_RES61649,160,-37.6517,148.7264,292,86.7,79.2,2476,9.48,9.1,594,84
s38_e148_RES47808 & s38_e148_RES43874,E,149,0.96,15,161.8,50,6,9.0,s38_e148_RES47808,390,-37.5014,148.7358,524,165.4,59.3,1057,4.71,35.1,s38_e148_RES43874,241,-37.4628,148.7206,373,161.8,82.8,1388,13.31,12.2,897,55
s38_e148_RES20672 & s38_e149_RES26110,E,632,11.88,5,37.8,50,6,1.7,s38_e148_RES20672,962,-37.2478,148.9447,85,38.5,84.7,2857,17.76,2.2,s38_e149_RES26110,330,-37.3367,149.0439,122,37.8,77.5,671,5.41,7.0,207,241
s38_e148_RES10532 & s38_e148_RES18882,E,481,8.09,6,49.4,50,6,1.9,s38_e148_RES10532,1221,-37.1328,148.0544,109,49.4,94.0,3945,20.17,2.4,s38_e148_RES18882,740,-37.2269,148.0856,190,50.4,57.6,1313,6.44,7.8,299,167
s37_e145_RES19780 & s37_e145_RES25552,E,270,5.27,5,86.5,50,6,8.1,s37_e145_RES19780,590,-36.9131,145.8525,338,90.1,61.5,1148,4.63,19.4,s37_e145_RES25552,320,-36.9658,145.7872,576,86.5,36.5,2400,6.29,13.8,914,54
s37_e145_RES13524 & s37_e145_RES7884,E,320,6.06,5,74.6,50,6,4.5,s37_e145_RES13524,520,-36.8397,145.7186,432,74.6,44.6,5959,10.73,7.0,s37_e145_RES7884,200,-36.7506,145.6686,337,75.3,37.8,2310,5.8,13.0,769,65
s37_e145_RES7954 & s37_e145_RES4729,E,300,1.88,16,79.9,50,6,2.8,s37_e145_RES7954,530,-36.7514,145.8922,249,79.9,96.5,4831,24.12,3.3,s37_e145_RES4729,230,-36.6956,145.8789,559,80.1,25.2,4192,4.56,17.6,808,61
s37_e145_RES13246 & s37_e145_RES9468,E,471,6.59,7,49.2,50,6,2.2,s37_e145_RES13246,691,-36.8358,145.87,128,50.3,72.7,4928,18.94,2.7,s37_e145_RES9468,220,-36.775,145.9608,475,49.2,23.7,3015,3.35,14.7,603,82
s37_e145_RES18413 & s37_e145_RES15899,E,473,6.19,8,50.2,50,6,1.7,s37_e145_RES18413,753,-36.8992,145.8858,130,50.2,78.7,4068,17.54,2.9,s37_e145_RES15899,280,-36.8689,145.9853,207,51.0,60.4,3883,11.93,4.3,337,148
s37_e145_RES11668 & s37_e145_RES9089,E,301,5.48,5,79.3,50,6,3.9,s37_e145_RES11668,541,-36.8139,145.8389,378,80.1,44.7,2644,6.63,12.1,s37_e145_RES9089,240,-36.7686,145.9319,212,79.3,71.6,1551,13.87,5.7,590,84
s37_e145_RES8658 & s37_e145_RES5062,E,220,2.8,8,109.4,50,6,4.4,s37_e145_RES8658,511,-36.7625,145.7894,439,109.5,68.7,6227,12.14,9.0,s37_e145_RES5062,291,-36.7031,145.7517,379,109.4,94.0,2324,12.57,8.7,818,61
s37_e145_RES14208 & s37_e145_RES10148,E,370,4.47,8,64.6,50,6,2.2,s37_e145_RES14208,560,-36.8481,145.6553,146,64.6,65.3,4662,22.09,2.9,s37_e145_RES10148,190,-36.7889,145.6231,493,65.5,29.4,6301,7.56,8.7,639,78
s34_e138_RES1569 & s34_e138_RES3634,E,400,6.17,6,59.9,50,6,3.2,s34_e138_RES1569,410,-33.0322,138.15,165,59.9,88.8,1198,7.27,8.2,s34_e138_RES3634,10,-33.0789,138.0567,371,60.9,30.2,8966,11.9,5.1,536,93
s34_e138_RES6863 & s34_e138_RES8505,E,439,6.48,7,54.7,50,6,2.5,s34_e138_RES6863,460,-33.1472,138.1956,213,55.0,60.2,4023,9.98,5.5,s34_e138_RES8505,21,-33.1825,138.0878,351,54.7,29.1,8312,12.05,4.5,564,88
s34_e138_RES255 & s34_e138_RES1566,E,452,7.76,6,53.3,50,6,2.9,s34_e138_RES255,472,-33.005,138.1769,296,54.5,33.3,6308,8.23,6.6,s34_e138_RES1566,20,-33.0322,138.0456,362,53.3,31.4,8859,10.33,5.2,658,75
s34_e138_RES6359 & s34_e138_RES7699,E,460,7.04,7,52.3,50,6,2.2,s34_e138_RES6359,470,-33.1353,138.1928,166,52.3,68.1,4395,10.33,5.1,s34_e138_RES7699,10,-33.1656,138.0719,311,52.7,31.0,9349,13.32,4.0,477,104
s34_e138_RES4498 & s34_e138_RES4466,E,420,5.86,7,56.9,50,6,2.1,s34_e138_RES4498,460,-33.095,138.1856,178,57.5,81.6,2459,9.7,5.9,s34_e138_RES4466,40,-33.0942,138.0836,228,56.9,41.4,7191,17.17,3.3,406,123
s34_e138_RES6214 & s34_e138_RES6511,E,480,5.73,8,49.2,50,6,1.5,s34_e138_RES6214,510,-33.1317,138.1789,96,50.2,79.5,3683,18.32,2.7,s34_e138_RES6511,30,-33.1389,138.0789,287,49.2,34.6,9125,13.82,3.6,383,130
s34_e138_RES9876 & s34_e138_RES11504,E,331,6.36,5,71.0,50,6,3.3,s34_e138_RES9876,361,-33.2119,138.2017,304,71.8,67.9,4820,11.54,6.2,s34_e138_RES11504,30,-33.2461,138.0917,566,71.0,25.8,11303,10.38,6.8,870,57
s28_e152_RES74894 & s28_e152_RES68841,E,371,6.52,6,64.4,50,6,4.1,s28_e152_RES74894,641,-27.9792,152.2931,333,66.8,45.9,1588,5.41,12.4,s28_e152_RES68841,270,-27.915,152.3806,176,64.4,74.9,1025,10.38,6.2,509,98
s28_e152_RES73432 & s28_e152_RES67127,E,380,6.39,6,63.4,50,6,3.6,s28_e152_RES73432,741,-27.9622,152.2286,168,63.4,82.2,1085,10.38,6.1,s28_e152_RES67127,361,-27.8989,152.26,232,63.4,61.9,1132,7.32,8.7,400,125
s28_e152_RES262 & s28_e152_RES2754,E,271,1.28,21,88.1,50,6,3.3,s28_e152_RES262,361,-27.0033,152.4797,327,88.1,86.3,7610,19.56,4.5,s28_e152_RES2754,90,-27.0353,152.4464,455,89.1,50.1,3273,7.13,12.5,782,63
