Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s31_e151_RES77685 & s32_e151_RES1185,E,471,4.98,9,2.0,2,6,3.4,s31_e151_RES77685,991,-30.9592,151.1614,15,2.0,25.2,194,0.27,7.5,s32_e151_RES1185,520,-31.0128,151.1672,28,2.0,17.2,600,0.33,6.2,43,46
s31_e151_RES61459 & s31_e150_RES75630,E,530,6.44,8,1.7,2,6,3.4,s31_e151_RES61459,1060,-30.7847,151.0542,20,1.8,20.4,750,0.41,4.4,s31_e150_RES75630,530,-30.8136,150.9872,22,1.7,12.8,371,0.11,15.9,42,47
s31_e151_RES52388 & s31_e152_RES47092,E,628,5.01,13,1.5,2,6,1.6,s31_e151_RES52388,970,-30.6825,151.94,21,1.5,14.6,774,0.32,4.6,s31_e152_RES47092,342,-30.6717,152.0019,8,1.6,34.2,291,0.66,2.4,29,68
s31_e151_RES65888 & s31_e151_RES65563,E,419,3.0,14,2.3,2,6,2.6,s31_e151_RES65888,990,-30.8331,151.0475,19,2.3,24.8,428,0.66,3.4,s31_e151_RES65563,571,-30.8294,151.005,29,2.3,14.6,433,0.21,11.0,48,41
s31_e151_RES79327 & s32_e151_RES3409,E,561,6.03,9,1.7,2,6,2.2,s31_e151_RES79327,1041,-30.9728,151.1469,10,1.7,30.9,326,0.59,2.9,s32_e151_RES3409,480,-31.0328,151.1608,26,1.7,13.0,586,0.2,8.6,36,55
s31_e151_RES47377 & s31_e151_RES46759,E,437,1.52,29,2.2,2,6,1.9,s31_e151_RES47377,980,-30.6133,151.9475,21,2.2,19.0,968,0.48,4.7,s31_e151_RES46759,543,-30.6067,151.92,10,2.3,42.8,261,0.73,3.1,31,64
s31_e151_RES81750 & s31_e151_RES75333,E,718,7.99,9,1.4,2,6,1.5,s31_e151_RES81750,1081,-30.9961,151.9014,25,1.4,7.8,1089,0.27,5.1,s31_e151_RES75333,363,-30.9358,151.9558,6,1.4,35.8,265,0.67,2.1,31,64
s31_e151_RES55693 & s31_e151_RES56751,E,608,4.75,13,1.6,2,6,1.5,s31_e151_RES55693,1082,-30.7253,151.8436,15,1.6,20.6,1029,0.51,3.0,s31_e151_RES56751,474,-30.7369,151.9028,8,1.7,39.4,150,0.54,3.1,23,86
s31_e151_RES45921 & s31_e152_RES47922,E,640,12.35,5,1.4,2,6,8.3,s31_e151_RES45921,950,-30.5978,151.9722,19,1.4,14.9,279,0.15,9.9,s31_e152_RES47922,310,-30.6808,152.0717,19,1.5,9.4,84,0.03,51.0,38,52
s31_e151_RES53838 & s31_e151_RES56674,E,578,5.96,10,1.6,2,6,1.8,s31_e151_RES53838,1012,-30.7008,151.8492,17,1.6,17.2,437,0.23,7.1,s31_e151_RES56674,434,-30.7364,151.9106,8,1.7,35.3,234,0.68,2.5,25,80
s31_e151_RES63827 & s31_e151_RES61215,E,420,3.28,13,2.2,2,6,2.4,s31_e151_RES63827,1080,-30.8078,151.7417,19,2.2,21.2,503,0.42,5.3,s31_e151_RES61215,660,-30.7825,151.7742,14,2.4,38.1,172,0.55,4.4,33,60
s31_e151_RES73111 & s31_e150_RES84884,E,552,6.32,9,1.7,2,6,2.5,s31_e151_RES73111,1012,-30.915,151.0058,15,1.7,23.3,701,0.51,3.4,s31_e150_RES84884,460,-30.9806,150.99,55,1.7,4.6,1411,0.19,9.2,70,28
s31_e151_RES77077 & s32_e151_RES763,E,466,6.25,7,2.0,2,6,3.1,s31_e151_RES77077,1006,-30.9539,151.1594,17,2.0,23.0,344,0.42,4.8,s32_e151_RES763,540,-31.0086,151.1792,29,2.2,20.8,397,0.24,9.0,46,43
s31_e151_RES40991 & s31_e151_RES42904,E,369,3.1,12,2.6,2,6,3.1,s31_e151_RES40991,1010,-30.5358,151.8617,77,2.7,9.1,1334,0.15,18.2,s31_e151_RES42904,641,-30.5631,151.8883,12,2.6,40.5,274,0.7,3.7,89,22
s31_e151_RES46557 & s31_e151_RES48593,E,509,3.03,17,1.9,2,6,1.5,s31_e151_RES46557,971,-30.6044,151.8686,22,1.9,16.7,702,0.43,4.4,s31_e151_RES48593,462,-30.6269,151.8978,7,1.9,48.8,212,0.86,2.3,29,68
s31_e151_RES81751 & s32_e151_RES8964,E,676,10.31,7,1.4,2,6,2.0,s31_e151_RES81751,1080,-30.9961,151.9017,26,1.4,10.0,891,0.31,4.6,s32_e151_RES8964,404,-31.0797,151.9861,8,1.4,31.5,163,0.39,3.6,34,58
s31_e151_RES80954 & s31_e151_RES75957,E,526,4.27,12,1.8,2,6,1.7,s31_e151_RES80954,1037,-30.9881,151.9319,20,1.8,16.0,917,0.46,3.9,s31_e151_RES75957,511,-30.9425,151.9511,8,1.8,37.5,251,0.62,2.9,28,71
s31_e151_RES9040 & s31_e151_RES10968,E,340,5.04,7,2.7,2,6,6.5,s31_e151_RES9040,1060,-30.1272,151.2967,51,2.9,8.5,1918,0.28,10.3,s31_e151_RES10968,720,-30.1586,151.2364,55,2.7,11.9,709,0.15,17.7,106,18
s31_e151_RES56989 & s31_e150_RES71027,E,409,6.28,7,2.3,2,6,3.9,s31_e151_RES56989,870,-30.7392,151.0019,29,2.3,17.3,1130,0.51,4.6,s31_e150_RES71027,461,-30.7436,150.9239,34,2.3,10.4,265,0.08,28.2,63,31
s31_e151_RES3880 & s31_e152_RES3026,E,592,9.97,6,1.6,2,6,2.9,s31_e151_RES3880,1172,-30.0536,151.9969,16,1.6,23.7,1152,0.42,3.9,s31_e152_RES3026,580,-30.035,152.1136,17,1.6,15.7,208,0.13,11.9,33,60
s31_e151_RES8339 & s31_e151_RES9959,E,310,4.4,7,3.2,2,6,5.6,s31_e151_RES8339,1050,-30.1172,151.3117,75,3.2,11.6,452,0.18,17.6,s31_e151_RES9959,740,-30.1425,151.25,61,3.2,14.5,1219,0.4,8.2,136,14
s17_e124_RES14341 & s17_e124_RES10726,E,210,3.77,6,4.7,2,6,54.0,s17_e124_RES14341,251,-16.4628,124.1769,46,4.7,12.4,91,0.04,111.8,s17_e124_RES10726,41,-16.4144,124.1694,122,4.9,8.5,151,0.05,104.4,168,11
s30_e151_RES29183 & s30_e151_RES29567,E,322,1.19,27,2.9,2,6,3.9,s30_e151_RES29183,722,-29.3033,151.4481,30,2.9,24.5,655,0.63,4.6,s30_e151_RES29567,400,-29.3072,151.4328,35,3.0,17.8,139,0.11,26.8,65,30
s30_e151_RES12515 & s30_e151_RES14644,E,601,9.05,7,1.6,2,6,4.7,s30_e151_RES12515,1061,-29.13,151.9175,24,1.6,11.7,1176,0.28,5.7,s30_e151_RES14644,460,-29.1478,151.8178,46,1.7,7.7,324,0.06,26.6,70,28
s30_e151_RES54267 & s30_e151_RES57368,E,320,3.89,8,2.9,2,6,8.2,s30_e151_RES54267,1090,-29.6883,151.9781,32,2.9,16.0,369,0.22,13.0,s30_e151_RES57368,770,-29.7308,151.9853,40,2.9,17.8,138,0.13,22.4,72,27
s30_e151_RES25146 & s30_e151_RES17130,E,450,8.41,5,2.2,2,6,13.9,s30_e151_RES25146,950,-29.2564,151.7567,68,2.3,7.3,169,0.03,77.2,s30_e151_RES17130,500,-29.1739,151.7844,24,2.2,19.2,166,0.13,17.0,92,21
s30_e151_RES17470 & s30_e151_RES16712,E,351,2.03,17,2.6,2,6,3.2,s30_e151_RES17470,861,-29.1767,151.7219,19,2.8,33.8,590,0.75,3.7,s30_e151_RES16712,510,-29.1686,151.7531,28,2.6,17.0,166,0.12,22.0,47,42
s30_e151_RES26075 & s30_e151_RES19256,E,500,7.77,6,1.9,2,6,4.8,s30_e151_RES26075,1080,-29.2681,151.7192,31,1.9,13.1,740,0.21,8.8,s30_e151_RES19256,580,-29.1939,151.7542,17,1.9,25.5,143,0.18,10.6,48,41
s30_e151_RES12380 & s30_e151_RES20227,E,560,9.37,6,1.7,2,6,5.8,s30_e151_RES12380,1070,-29.1289,151.9358,34,1.8,12.9,728,0.16,11.2,s30_e151_RES20227,510,-29.2036,151.8903,25,1.7,12.8,343,0.15,11.8,59,33
s30_e151_RES9902 & s30_e151_RES4012,E,300,4.21,7,3.1,2,6,18.3,s30_e151_RES9902,690,-29.1036,151.6403,76,3.4,11.6,467,0.11,31.1,s30_e151_RES4012,390,-29.0478,151.6339,85,3.1,5.6,582,0.07,44.4,161,12
s30_e151_RES7957 & s30_e151_RES4680,E,242,1.69,14,4.1,2,6,8.6,s30_e151_RES7957,652,-29.0833,151.7044,32,4.1,29.8,227,0.39,10.6,s30_e151_RES4680,410,-29.0547,151.7006,136,4.1,5.2,671,0.09,45.3,168,11
s30_e151_RES15181 & s30_e151_RES21427,E,430,6.32,7,2.2,2,6,4.8,s30_e151_RES15181,980,-29.1528,151.9481,27,2.2,17.1,497,0.3,7.3,s30_e151_RES21427,550,-29.2164,151.9206,33,2.2,14.3,285,0.16,13.7,60,33
s30_e151_RES9949 & s30_e151_RES11615,E,500,8.74,6,2.0,2,6,6.9,s30_e151_RES9949,1120,-29.1039,151.9506,32,2.0,9.2,767,0.15,12.7,s30_e151_RES11615,620,-29.1217,151.8525,43,2.0,7.1,617,0.13,15.3,75,26
s30_e151_RES28449 & s30_e151_RES27078,E,276,1.88,15,3.3,2,6,4.9,s30_e151_RES28449,660,-29.2958,151.4094,34,3.3,25.4,562,0.44,7.6,s30_e151_RES27078,384,-29.2797,151.4217,41,3.6,14.0,439,0.26,14.1,75,26
s30_e151_RES25098 & s30_e151_RES25075,E,358,2.96,12,2.6,2,6,3.8,s30_e151_RES25098,730,-29.2556,151.4508,30,2.6,14.9,1402,0.57,4.5,s30_e151_RES25075,372,-29.2553,151.4194,48,2.7,6.2,551,0.11,23.4,78,25
s30_e151_RES53000 & s30_e151_RES56796,E,337,5.37,6,2.8,2,6,8.2,s30_e151_RES53000,1140,-29.6672,151.9611,39,2.8,12.5,577,0.12,23.4,s30_e151_RES56796,803,-29.7233,151.9733,23,2.9,24.0,177,0.23,12.5,62,32
s30_e151_RES19928 & s30_e151_RES17422,E,390,3.92,10,2.5,2,6,3.4,s30_e151_RES19928,720,-29.2006,151.4219,27,2.5,21.8,1102,0.73,3.4,s30_e151_RES17422,330,-29.1764,151.3819,241,4.7,4.3,647,0.03,136.1,268,7
s30_e151_RES62127 & s30_e152_RES55445,E,270,4.39,6,3.6,2,6,12.1,s30_e151_RES62127,1020,-29.7931,151.9614,71,3.6,14.6,231,0.1,36.0,s30_e152_RES55445,750,-29.7694,152.0161,35,3.7,22.8,266,0.2,18.2,106,18
s30_e151_RES25128 & s30_e151_RES17806,E,520,9.76,5,1.8,2,6,6.0,s30_e151_RES25128,1060,-29.2561,151.6753,38,1.8,9.6,547,0.15,12.2,s30_e151_RES17806,540,-29.1797,151.7444,19,1.9,17.3,197,0.16,11.8,57,35
s30_e151_RES11375 & s30_e151_RES14612,E,548,9.65,6,1.7,2,6,3.9,s30_e151_RES11375,1090,-29.1189,151.9481,36,1.7,9.4,628,0.17,10.1,s30_e151_RES14612,542,-29.1475,151.8456,19,1.7,22.4,293,0.27,6.4,55,36
s30_e151_RES31477 & s30_e151_RES31159,E,195,1.18,17,4.8,2,6,8.4,s30_e151_RES31477,625,-29.3275,151.4822,40,4.8,24.5,351,0.32,15.1,s30_e151_RES31159,430,-29.3242,151.4539,49,4.9,24.4,196,0.26,19.2,89,22
s30_e151_RES13438 & s30_e151_RES15981,E,591,9.07,7,1.6,2,6,2.4,s30_e151_RES13438,1071,-29.1378,151.9311,19,1.7,21.4,1022,0.37,4.4,s30_e151_RES15981,480,-29.1611,151.8403,24,1.6,17.0,767,0.29,5.4,43,46
s30_e151_RES21595 & s30_e151_RES20688,E,340,3.55,10,2.8,2,6,3.5,s30_e151_RES21595,680,-29.2181,151.4267,41,2.9,18.1,1171,0.74,3.9,s30_e151_RES20688,340,-29.2086,151.3803,87,2.8,4.5,786,0.07,40.4,128,15
s30_e151_RES25010 & s30_e151_RES18498,E,421,7.09,6,2.2,2,6,4.5,s30_e151_RES25010,941,-29.2544,151.7661,26,2.2,17.4,589,0.31,7.1,s30_e151_RES18498,520,-29.1864,151.7892,20,2.3,21.1,170,0.18,12.7,46,43
s30_e151_RES7550 & s30_e151_RES9222,E,401,4.52,9,2.4,2,6,3.0,s30_e151_RES7550,861,-29.08,151.8267,19,2.4,30.4,914,0.58,4.1,s30_e151_RES9222,460,-29.0964,151.7753,34,2.4,15.8,355,0.22,10.9,53,37
s30_e151_RES1407 & s30_e151_RES4822,E,260,4.4,6,3.6,2,6,12.4,s30_e151_RES1407,660,-29.0175,151.7225,87,3.6,8.4,1030,0.18,19.5,s30_e151_RES4822,400,-29.0561,151.6608,104,3.8,6.4,1088,0.11,34.3,191,10
s33_e138_RES31074 & s33_e137_RES26654,E,350,3.45,10,2.7,2,6,3.3,s33_e138_RES31074,500,-32.6756,138.0225,27,2.7,22.2,270,0.26,10.2,s33_e137_RES26654,150,-32.6992,137.9828,21,2.7,30.7,263,0.55,5.0,48,41
s33_e138_RES38674 & s33_e138_RES43516,E,538,8.85,6,1.8,2,6,3.2,s33_e138_RES38674,651,-32.8453,138.1303,14,1.8,29.2,320,0.53,3.4,s33_e138_RES43516,113,-32.9217,138.0628,32,1.8,1.5,274,0.03,56.5,46,43
s25_e150_RES9740 & s25_e150_RES8229,E,482,4.13,12,1.9,2,6,2.5,s25_e150_RES9740,623,-24.2028,150.7981,15,2.0,30.4,385,0.52,3.8,s25_e150_RES8229,141,-24.1794,150.8433,52,1.9,11.6,1391,0.26,7.5,67,29
s25_e150_RES10788 & s25_e150_RES7120,E,550,6.36,9,1.8,2,6,2.4,s25_e150_RES10788,660,-24.2139,150.8,13,1.8,30.4,649,0.54,3.3,s25_e150_RES7120,110,-24.1575,150.8472,37,1.8,9.5,1509,0.19,9.4,50,40
s25_e150_RES3245 & s25_e150_RES1682,E,320,2.7,12,2.9,2,6,3.9,s25_e150_RES3245,570,-24.0719,150.6236,29,2.9,26.9,565,0.56,5.1,s25_e150_RES1682,250,-24.035,150.6306,60,3.0,10.8,670,0.19,15.6,89,22
s25_e150_RES12200 & s25_e150_RES7542,E,460,5.85,8,2.1,2,6,2.7,s25_e150_RES12200,570,-24.2292,150.8589,14,2.1,28.3,362,0.55,3.8,s25_e150_RES7542,110,-24.1664,150.8794,48,2.1,11.3,1181,0.23,8.9,62,32
s25_e150_RES14104 & s25_e150_RES9339,E,371,4.79,8,2.5,2,6,3.8,s25_e150_RES14104,511,-24.2517,150.8714,30,2.5,15.9,390,0.21,12.0,s25_e150_RES9339,140,-24.1967,150.9003,45,2.7,16.2,1273,0.49,5.5,75,26
s25_e150_RES8702 & s25_e150_RES6040,E,370,5.76,6,2.5,2,6,5.0,s25_e150_RES8702,460,-24.1872,150.8042,25,2.5,23.5,360,0.33,7.8,s25_e150_RES6040,90,-24.1339,150.8436,56,2.6,8.6,1406,0.19,13.7,81,24
s25_e150_RES9570 & s25_e150_RES7081,E,454,5.87,8,2.0,2,6,2.7,s25_e150_RES9570,564,-24.2006,150.7897,17,2.1,25.6,385,0.43,4.7,s25_e150_RES7081,110,-24.1567,150.8408,37,2.0,10.5,2069,0.33,6.0,54,37
s25_e150_RES11664 & s25_e150_RES7862,E,500,5.44,9,1.8,2,6,2.1,s25_e150_RES11664,630,-24.2236,150.8106,9,1.9,34.6,259,0.68,2.8,s25_e150_RES7862,130,-24.1725,150.8458,34,1.8,10.9,1189,0.23,7.9,43,46
s25_e150_RES12266 & s25_e150_RES7569,E,411,5.9,7,2.3,2,6,3.9,s25_e150_RES12266,521,-24.23,150.8497,19,2.4,29.4,290,0.39,6.2,s25_e150_RES7569,110,-24.1669,150.8814,51,2.3,11.4,939,0.22,10.6,70,28
s24_e150_RES21557 & s24_e150_RES20011,E,360,4.48,8,2.6,2,6,5.8,s24_e150_RES21557,410,-23.705,150.505,31,2.7,18.6,321,0.26,10.5,s24_e150_RES20011,50,-23.6764,150.5506,57,2.6,8.6,1622,0.2,12.9,88,22
s24_e150_RES26585 & s24_e150_RES24633,E,421,4.79,9,2.2,2,6,3.9,s24_e150_RES26585,471,-23.7978,150.5797,28,2.2,17.4,509,0.34,6.5,s24_e150_RES24633,50,-23.7639,150.6311,57,2.3,7.9,1170,0.24,9.6,85,23
s24_e150_RES23525 & s24_e150_RES22522,E,460,4.46,10,2.0,2,6,2.5,s24_e150_RES23525,530,-23.7436,150.5247,17,2.0,22.1,892,0.54,3.8,s24_e150_RES22522,70,-23.7247,150.5725,31,2.0,10.7,1298,0.27,7.4,48,41
s24_e150_RES26920 & s24_e150_RES25553,E,380,5.63,7,2.5,2,6,4.1,s24_e150_RES26920,440,-23.8042,150.5672,29,2.5,26.2,231,0.28,9.0,s24_e150_RES25553,60,-23.7792,150.6325,64,2.5,8.6,2180,0.34,7.6,93,21
s24_e150_RES25021 & s24_e150_RES22267,E,399,5.25,8,2.4,2,6,3.5,s24_e150_RES25021,440,-23.7703,150.5567,25,2.4,18.5,571,0.39,6.0,s24_e150_RES22267,41,-23.7194,150.5939,48,2.4,9.9,2087,0.29,8.5,73,27
s24_e150_RES28602 & s24_e150_RES27593,E,280,4.0,7,3.3,2,6,7.1,s24_e150_RES28602,360,-23.8353,150.5922,35,3.5,19.6,231,0.2,17.9,s24_e150_RES27593,80,-23.8167,150.6428,71,3.3,10.5,1388,0.28,11.8,106,18
s24_e150_RES25296 & s24_e150_RES23231,E,360,3.92,9,2.5,2,6,3.5,s24_e150_RES25296,420,-23.7747,150.5431,40,2.7,16.9,493,0.24,11.4,s24_e150_RES23231,60,-23.7381,150.5886,49,2.5,12.2,1679,0.5,5.1,89,22
s24_e150_RES28450 & s24_e150_RES31084,E,229,3.03,8,4.1,2,6,9.9,s24_e150_RES28450,460,-23.8331,150.5222,92,4.2,10.5,627,0.14,29.8,s24_e150_RES31084,231,-23.8728,150.5447,52,4.1,15.6,408,0.28,14.8,144,13
s24_e150_RES35811 & s24_e150_RES32384,E,372,5.39,7,2.6,2,6,4.1,s24_e150_RES35811,492,-23.9428,150.6664,21,2.7,21.1,391,0.47,5.6,s24_e150_RES32384,120,-23.8936,150.7125,66,2.6,8.1,1213,0.17,14.9,87,22
s24_e150_RES28917 & s24_e150_RES32064,E,269,3.0,9,3.5,2,6,6.0,s24_e150_RES28917,480,-23.8406,150.5256,43,3.5,14.3,1118,0.4,8.7,s24_e150_RES32064,211,-23.8886,150.5406,51,3.7,11.8,352,0.19,19.7,94,21
s44_e146_RES10886 & s44_e146_RES9139,E,521,5.89,9,1.8,2,6,3.1,s44_e146_RES10886,581,-43.2267,146.85,25,1.8,19.4,1020,0.38,4.8,s44_e146_RES9139,60,-43.1772,146.9094,25,1.8,12.9,497,0.21,8.5,50,40
s44_e146_RES3456 & s44_e146_RES659,E,471,6.41,7,2.0,2,6,4.9,s44_e146_RES3456,501,-43.0636,146.9208,18,2.0,27.3,487,0.39,5.2,s44_e146_RES659,30,-43.0106,146.8556,37,2.1,7.4,205,0.03,69.7,55,36
s44_e146_RES9809 & s44_e146_RES8828,E,450,3.98,11,2.1,2,6,3.1,s44_e146_RES9809,642,-43.2014,146.8231,22,2.1,23.1,1506,0.6,3.5,s44_e146_RES8828,192,-43.1697,146.8619,23,2.2,12.4,349,0.09,25.3,45,44
s44_e146_RES9754 & s44_e146_RES9100,E,571,7.09,8,1.7,2,6,2.3,s44_e146_RES9754,611,-43.1994,146.8367,14,1.7,20.1,764,0.56,3.0,s44_e146_RES9100,40,-43.1764,146.9233,25,1.7,16.3,318,0.19,8.7,39,51
s44_e146_RES10674 & s44_e146_RES9446,E,549,6.32,9,1.7,2,6,2.3,s44_e146_RES10674,610,-43.2217,146.8558,18,1.7,16.0,1281,0.55,3.1,s44_e146_RES9446,61,-43.1867,146.9278,27,1.8,12.4,829,0.18,9.9,45,44
s44_e146_RES6865 & s44_e146_RES3499,E,271,2.83,10,3.4,2,6,5.3,s44_e146_RES6865,331,-43.1189,146.7569,35,3.4,26.2,1228,0.62,5.5,s44_e146_RES3499,60,-43.0644,146.7419,85,4.0,7.2,115,0.03,144.2,120,16
s44_e146_RES2773 & s44_e147_RES1067,E,401,2.15,19,2.4,2,6,2.5,s44_e146_RES2773,411,-43.0506,146.9928,16,2.4,23.2,1904,0.98,2.5,s44_e147_RES1067,10,-43.0172,147.02,120,4.2,2.5,160,0.01,494.0,136,14
s37_e147_RES131422 & s37_e147_RES128262,E,478,4.99,10,2.0,2,6,3.3,s37_e147_RES131422,1390,-36.7961,147.9936,13,2.1,21.8,154,0.15,13.6,s37_e147_RES128262,912,-36.7758,147.9281,23,2.0,19.3,1007,0.46,4.4,36,55
s37_e147_RES151693 & s38_e147_RES952,E,588,4.97,12,1.7,2,6,2.1,s37_e147_RES151693,1260,-36.955,147.8606,11,1.7,24.3,833,0.6,2.8,s38_e147_RES952,672,-37.0072,147.8786,16,1.7,19.5,210,0.2,8.5,27,74
s37_e147_RES102655 & s37_e147_RES112250,E,480,4.16,12,1.9,2,6,2.6,s37_e147_RES102655,1420,-36.6281,147.9578,11,2.0,34.3,284,0.58,3.5,s37_e147_RES112250,940,-36.6714,147.9386,32,1.9,12.5,593,0.18,10.5,43,46
s37_e147_RES154203 & s38_e147_RES2705,E,508,4.89,10,1.9,2,6,2.7,s37_e147_RES154203,1110,-36.9856,147.9247,19,1.9,22.7,623,0.39,4.8,s38_e147_RES2705,602,-37.02,147.8714,14,1.9,23.2,204,0.31,6.2,33,60
s37_e147_RES26440 & s37_e147_RES22243,E,450,7.03,6,2.2,2,6,8.8,s37_e147_RES26440,720,-36.2281,147.4594,36,2.2,11.7,316,0.11,20.3,s37_e147_RES22243,270,-36.1925,147.3839,39,2.2,13.0,433,0.14,15.5,75,26
s37_e147_RES87163 & s37_e147_RES85157,E,509,4.98,10,1.9,2,6,2.8,s37_e147_RES87163,1320,-36.5544,147.9556,11,1.9,24.9,661,0.66,2.9,s37_e147_RES85157,811,-36.5433,147.8867,22,1.9,3.0,111,0.01,164.1,33,60
s37_e147_RES147997 & s37_e147_RES152439,E,782,10.1,8,1.3,2,6,2.2,s37_e147_RES147997,1332,-36.9078,147.5142,9,1.3,19.1,568,0.46,2.8,s37_e147_RES152439,550,-36.9656,147.6064,36,1.7,7.5,827,0.15,11.0,45,44
s37_e147_RES59502 & s37_e147_RES59455,E,561,4.97,11,1.6,2,6,2.2,s37_e147_RES59502,1072,-36.4156,147.6419,19,1.7,22.1,787,0.51,3.4,s37_e147_RES59455,511,-36.4153,147.5797,21,1.6,16.5,372,0.25,6.6,40,50
s37_e147_RES69633 & s37_e147_RES58792,E,538,6.68,8,1.7,2,6,3.0,s37_e147_RES69633,1010,-36.4664,147.8969,10,1.8,31.8,254,0.48,3.8,s37_e147_RES58792,472,-36.4122,147.8394,33,1.7,8.6,507,0.13,13.3,43,46
s37_e147_RES29822 & s37_e147_RES26981,E,481,4.04,12,2.0,2,6,2.7,s37_e147_RES29822,671,-36.2489,147.2,15,2.0,21.3,1381,0.7,2.8,s37_e147_RES26981,190,-36.2319,147.2506,103,2.0,2.8,502,0.02,84.0,118,16
s37_e147_RES132736 & s37_e147_RES132289,E,680,8.32,8,1.4,2,6,2.4,s37_e147_RES132736,1510,-36.8042,147.9733,11,1.4,23.9,519,0.46,3.0,s37_e147_RES132289,830,-36.8014,147.8664,51,1.6,4.6,1241,0.12,12.8,62,32
s37_e147_RES88767 & s37_e148_RES34482,E,474,2.92,16,2.0,2,6,1.9,s37_e147_RES88767,1224,-36.5625,147.9967,11,2.1,31.1,340,0.73,3.0,s37_e148_RES34482,750,-36.5683,148.0411,18,2.0,22.5,353,0.35,5.7,29,68
s37_e147_RES79357 & s37_e148_RES26008,E,577,7.89,7,1.6,2,6,3.3,s37_e147_RES79357,1230,-36.5108,147.9711,15,1.6,23.8,340,0.38,4.2,s37_e148_RES26008,653,-36.4492,148.0336,13,1.7,12.8,198,0.12,14.5,28,71
s37_e147_RES127510 & s37_e147_RES129819,E,504,4.59,11,1.8,2,6,2.4,s37_e147_RES127510,885,-36.7717,147.0939,14,1.9,25.6,729,0.76,2.6,s37_e147_RES129819,381,-36.7864,147.0394,52,1.8,6.5,599,0.06,30.5,66,30
s37_e147_RES131906 & s37_e147_RES129467,E,580,6.7,9,1.6,2,6,2.4,s37_e147_RES131906,1440,-36.7989,147.9831,13,1.7,30.5,253,0.41,4.0,s37_e147_RES129467,860,-36.7839,147.8972,22,1.6,14.9,1056,0.28,5.7,35,57
s37_e147_RES33540 & s37_e147_RES35810,E,570,6.08,9,1.6,2,6,2.0,s37_e147_RES33540,891,-36.2697,147.5142,14,1.6,22.2,322,0.31,5.3,s37_e147_RES35810,321,-36.2825,147.4344,24,1.7,17.1,885,0.52,3.3,38,52
s37_e147_RES103444 & s37_e147_RES109149,E,638,10.09,6,1.6,2,6,2.9,s37_e147_RES103444,1340,-36.6322,147.9425,10,1.6,30.0,235,0.35,4.5,s37_e147_RES109149,702,-36.6583,147.8256,12,1.6,20.0,173,0.2,8.0,22,90
s37_e147_RES154882 & s38_e147_RES8160,E,652,9.97,7,1.5,2,6,2.9,s37_e147_RES154882,1253,-36.9928,147.9717,14,1.5,17.8,413,0.29,5.3,s38_e147_RES8160,601,-37.0567,147.8775,11,1.5,28.6,142,0.25,6.1,25,80
s37_e147_RES43950 & s37_e147_RES52173,E,641,7.84,8,1.4,2,6,2.7,s37_e147_RES43950,991,-36.3303,147.5469,15,1.4,15.4,1649,0.45,3.2,s37_e147_RES52173,350,-36.3778,147.4711,35,1.6,4.9,656,0.09,17.9,50,40
s37_e147_RES154421 & s37_e147_RES150067,E,769,11.97,6,1.3,2,6,2.5,s37_e147_RES154421,1420,-36.9881,147.1633,8,1.3,29.1,204,0.35,3.8,s37_e147_RES150067,651,-36.9308,147.0397,10,1.3,18.8,191,0.17,7.4,18,111
s37_e147_RES13315 & s37_e147_RES7543,E,389,5.5,7,2.4,2,6,5.6,s37_e147_RES13315,720,-36.1239,147.5964,30,2.4,22.6,689,0.42,5.8,s37_e147_RES7543,331,-36.0778,147.55,29,2.4,5.6,143,0.02,133.2,59,33
s37_e147_RES44044 & s37_e147_RES39984,E,461,3.96,12,2.1,2,6,2.3,s37_e147_RES44044,961,-36.3308,147.5519,16,2.1,27.3,693,0.75,2.8,s37_e147_RES39984,500,-36.3061,147.5981,27,2.1,13.0,365,0.15,13.5,43,46
s37_e147_RES43697 & s37_e147_RES46482,E,450,4.95,9,2.0,2,6,2.9,s37_e147_RES43697,760,-36.3286,147.4978,15,2.1,34.5,378,0.56,3.8,s37_e147_RES46482,310,-36.345,147.4372,46,2.0,9.4,935,0.17,11.9,61,32
s37_e147_RES32578 & s37_e147_RES31284,E,681,10.16,7,1.4,2,6,2.8,s37_e147_RES32578,921,-36.2639,147.4933,12,1.4,21.6,484,0.47,3.1,s37_e147_RES31284,240,-36.2564,147.3719,45,1.5,5.9,607,0.05,31.5,57,35
s37_e147_RES35209 & s37_e147_RES43119,E,571,7.68,7,1.6,2,6,2.5,s37_e147_RES35209,861,-36.2792,147.4867,16,1.7,24.9,606,0.57,3.0,s37_e147_RES43119,290,-36.325,147.4158,49,1.6,7.3,681,0.12,14.1,65,30
