Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s32_e151_RES120093 & s32_e151_RES111462,B,792,11.31,7,91.4,150,18,3.1,s32_e151_RES120093,1272,-31.8433,151.4808,217,91.4,80.4,7601,24.83,3.7,s32_e151_RES111462,480,-31.7969,151.6375,299,92.1,81.3,506,4.76,19.3,516,290
s32_e151_RES18720 & s32_e151_RES10583,B,518,9.3,6,139.3,150,18,5.4,s32_e151_RES18720,1090,-31.1686,151.3939,484,139.3,82.8,8461,20.7,6.7,s32_e151_RES10583,572,-31.0953,151.2714,629,140.2,61.3,1622,5.01,28.0,1113,134
s32_e151_RES117126 & s32_e151_RES102790,B,800,11.48,7,89.9,150,18,2.8,s32_e151_RES117126,1220,-31.8281,151.4808,236,89.9,81.3,4171,24.91,3.6,s32_e151_RES102790,420,-31.7481,151.6006,295,90.3,78.5,885,6.79,13.3,531,282
s32_e151_RES115073 & s32_e151_RES132370,B,602,9.18,7,119.2,150,18,3.8,s32_e151_RES115073,892,-31.8169,151.1511,274,119.2,97.0,4826,26.27,4.5,s32_e151_RES132370,290,-31.93,151.0442,800,120.4,41.0,2072,4.78,25.2,1074,139
s32_e151_RES117275 & s32_e151_RES99664,B,793,13.5,6,90.0,150,18,3.0,s32_e151_RES117275,1143,-31.8292,151.5011,223,90.7,98.7,5932,26.22,3.5,s32_e151_RES99664,350,-31.73,151.6522,426,90.0,55.8,911,3.84,23.5,649,231
s20_e143_RES36562 & s20_e143_RES36468,B,220,1.93,11,317.2,150,18,15.0,s20_e143_RES36562,700,-19.8872,143.6625,4233,317.2,14.6,22227,6.13,51.7,s20_e143_RES36468,480,-19.8847,143.5908,1523,327.5,53.6,6675,15.44,21.2,5756,26
s23_e149_RES11526 & s23_e149_RES10785,B,301,1.88,16,237.2,150,18,10.1,s23_e149_RES11526,341,-22.2497,149.3511,1446,237.2,54.7,8910,8.37,28.3,s23_e149_RES10785,40,-22.2322,149.4292,823,240.2,58.4,3548,15.27,15.7,2269,66
s23_e149_RES2632 & s22_e149_RES23597,B,391,3.3,12,183.9,150,18,6.7,s23_e149_RES2632,431,-22.0553,149.4,605,185.4,68.3,9260,21.38,8.7,s22_e149_RES23597,40,-21.9781,149.4194,750,183.9,52.4,1375,6.19,29.7,1355,110
s23_e149_RES4548 & s23_e149_RES8459,B,301,3.29,9,239.3,150,18,8.2,s23_e149_RES4548,351,-22.0961,149.3772,739,239.3,71.9,3315,11.86,20.2,s23_e149_RES8459,50,-22.1733,149.4114,952,240.2,45.1,4025,17.47,13.7,1691,88
s42_e148_RES19401 & s42_e148_RES15189,B,520,6.03,9,136.9,150,18,4.6,s42_e148_RES19401,760,-41.6906,148.0708,379,136.9,82.3,9973,29.4,4.7,s42_e148_RES15189,240,-41.5969,148.0569,2458,145.0,10.5,2035,0.51,287.1,2837,52
s27_e152_RES61006 & s27_e152_RES65072,B,254,3.05,8,285.1,150,18,15.2,s27_e152_RES61006,384,-26.9361,152.1172,1067,285.1,84.1,7081,14.68,19.4,s27_e152_RES65072,130,-26.9933,152.2433,1075,285.8,55.2,1099,4.1,69.7,2142,70
s27_e152_RES53566 & s27_e152_RES46071,B,360,2.89,12,199.6,150,18,6.1,s27_e152_RES53566,510,-26.8297,152.7294,482,209.7,82.2,12833,28.28,7.4,s27_e152_RES46071,150,-26.7589,152.7178,1056,199.6,47.1,2126,5.8,34.4,1538,97
s27_e152_RES25931 & s27_e152_RES23604,B,261,3.41,8,276.8,150,18,9.3,s27_e152_RES25931,411,-26.5286,152.4428,1081,279.6,60.0,2962,9.27,30.2,s27_e152_RES23604,150,-26.4992,152.5128,752,276.8,82.2,2161,20.47,13.5,1833,81
s34_e149_RES22480 & s34_e149_RES14404,B,310,4.5,7,231.8,150,18,13.7,s34_e149_RES22480,901,-33.1519,149.7072,1075,231.8,63.7,4830,12.18,19.0,s34_e149_RES14404,591,-33.0925,149.7108,1091,235.4,60.6,794,4.86,48.4,2166,69
s34_e149_RES88081 & s34_e149_RES96279,B,331,5.41,6,215.6,150,18,14.1,s34_e149_RES88081,851,-33.8389,149.3494,1004,215.6,62.5,4342,8.15,26.5,s34_e149_RES96279,520,-33.9206,149.3014,779,216.5,85.8,826,7.18,30.1,1783,84
s34_e149_RES93795 & s34_e149_RES100205,B,380,5.59,7,188.6,150,18,6.7,s34_e149_RES93795,820,-33.8958,149.4244,482,188.6,96.7,4406,25.95,7.3,s34_e149_RES100205,440,-33.9533,149.3375,885,193.9,43.2,549,2.38,81.6,1367,109
s34_e149_RES66851 & s34_e148_RES29603,B,211,2.17,10,340.5,150,18,11.4,s34_e149_RES66851,631,-33.6114,149.0108,1661,340.5,53.2,6378,14.13,24.1,s34_e148_RES29603,420,-33.5778,148.9203,1096,344.6,79.5,1898,16.06,21.5,2757,54
s21_e147_RES28594 & s21_e147_RES28086,B,260,5.07,5,275.7,150,18,19.1,s21_e147_RES28594,320,-20.4808,147.2267,766,275.7,84.1,1927,9.59,28.8,s21_e147_RES28086,60,-20.4728,147.2897,1989,276.1,32.6,1454,4.88,56.6,2755,54
s21_e147_RES7896 & s21_e147_RES7522,B,281,5.26,5,254.1,150,18,10.0,s21_e147_RES7896,381,-20.1275,147.0261,1114,254.1,65.6,4969,13.51,18.8,s21_e147_RES7522,100,-20.1219,147.1367,1063,254.4,55.7,2937,12.02,21.2,2177,68
s38_e146_RES119922 & s38_e145_RES90825,B,409,4.36,9,181.2,150,18,7.2,s38_e146_RES119922,700,-37.8122,146.05,461,181.2,95.2,1407,15.84,11.4,s38_e145_RES90825,291,-37.8539,145.9992,481,184.7,72.1,1233,9.61,19.2,942,159
s38_e146_RES110929 & s38_e146_RES99750,B,627,4.11,15,114.4,150,18,2.8,s38_e146_RES110929,1100,-37.7639,146.2572,223,114.4,98.3,3291,34.35,3.3,s38_e146_RES99750,473,-37.7033,146.2947,392,118.1,81.6,763,7.21,16.4,615,243
s38_e146_RES119261 & s38_e146_RES142871,B,729,10.52,7,98.2,150,18,3.0,s38_e146_RES119261,920,-37.8089,146.0994,223,98.2,96.7,2974,29.82,3.3,s38_e146_RES142871,191,-37.9719,146.0686,542,102.7,38.0,1107,3.59,28.6,765,196
s42_e146_RES46488 & s42_e146_RES37467,B,542,4.73,11,132.5,150,18,4.3,s42_e146_RES46488,732,-41.6422,146.8,247,132.5,81.5,5222,30.51,4.3,s42_e146_RES37467,190,-41.5444,146.7886,1930,134.7,13.7,2969,0.49,272.5,2177,68
s42_e146_RES25310 & s42_e146_RES19890,B,386,3.38,11,189.5,150,18,5.6,s42_e146_RES25310,540,-41.4158,146.0397,684,189.5,44.1,5132,17.82,10.6,s42_e146_RES19890,154,-41.3625,146.1417,410,189.9,97.8,1637,15.99,11.9,1094,137
s30_e152_RES10034 & s30_e152_RES5225,B,780,7.78,10,91.9,150,18,2.6,s30_e152_RES10034,1000,-29.1111,152.2778,221,91.9,88.0,6532,34.07,2.7,s30_e152_RES5225,220,-29.0561,152.3856,711,92.6,35.6,833,1.47,63.1,932,160
s30_e152_RES16458 & s30_e152_RES17697,B,571,10.15,6,125.5,150,18,5.2,s30_e152_RES16458,971,-29.1722,152.0878,515,125.5,66.8,4004,7.32,17.1,s30_e152_RES17697,400,-29.1867,152.2097,352,127.1,80.2,1612,16.85,7.5,867,173
s43_e146_RES26583 & s43_e146_RES34910,B,370,7.16,5,194.1,150,18,13.3,s43_e146_RES26583,541,-42.3494,146.5775,857,200.1,29.1,2715,0.91,219.8,s43_e146_RES34910,171,-42.4592,146.6517,561,194.1,74.2,2365,13.66,14.2,1418,105
s43_e146_RES64302 & s43_e146_RES68846,B,710,9.07,8,101.7,150,18,3.4,s43_e146_RES64302,740,-42.9036,146.9475,234,101.7,97.5,6808,22.41,4.5,s43_e146_RES68846,30,-42.9869,146.8692,491,103.1,50.6,2253,7.24,14.2,725,206
s43_e146_RES61227 & s43_e146_RES52090,B,589,8.91,7,121.9,150,18,4.6,s43_e146_RES61227,640,-42.8367,146.8367,374,122.1,64.2,8375,20.94,5.8,s43_e146_RES52090,51,-42.7006,146.8675,566,121.9,52.7,3444,5.86,20.8,940,159
s43_e146_RES22433 & s43_e146_RES31095,B,430,7.67,6,169.1,150,18,7.9,s43_e146_RES22433,631,-42.3019,146.6592,673,169.1,63.1,7688,12.93,13.1,s43_e146_RES31095,201,-42.4058,146.6911,540,171.1,51.4,4959,8.55,20.0,1213,123
s43_e146_RES62977 & s44_e146_RES131,B,578,9.08,6,124.4,150,18,4.1,s43_e146_RES62977,630,-42.8769,146.8019,344,124.4,89.0,3796,23.14,5.4,s44_e146_RES131,52,-43.0019,146.8367,480,125.7,53.9,1186,7.36,17.1,824,182
s21_e145_RES9825 & s21_e145_RES13394,B,279,3.02,9,256.1,150,18,12.0,s21_e145_RES9825,710,-20.2719,145.2853,1852,256.1,41.3,8409,7.33,34.9,s21_e145_RES13394,431,-20.3292,145.4039,1249,258.8,48.9,7531,14.16,18.3,3101,48
s21_e145_RES5963 & s21_e145_RES6832,B,329,3.91,8,219.1,150,18,9.1,s21_e145_RES5963,760,-20.2064,145.4403,961,219.1,50.9,7187,16.52,13.3,s21_e145_RES6832,431,-20.2211,145.5469,873,219.5,70.7,1718,7.7,28.5,1834,81
s17_e144_RES28542 & s17_e144_RES32881,B,232,4.19,6,312.1,150,18,14.6,s17_e144_RES28542,462,-16.3844,144.4919,1313,312.8,59.9,7888,18.47,16.9,s17_e144_RES32881,230,-16.4417,144.4436,2424,312.1,49.6,1516,2.92,107.0,3737,40
s22_e148_RES29923 & s22_e148_RES26037,C,360,3.79,10,199.4,150,18,4.2,s22_e148_RES29923,530,-21.3978,148.7272,585,200.6,91.2,4373,20.29,9.9,s22_e148_RES26037,170,-21.3475,148.7714,639,199.4,98.4,6205,27.31,7.3,1224,122
s22_e148_RES19692 & s22_e148_RES22113,C,467,8.26,6,153.7,150,18,3.5,s22_e148_RES19692,720,-21.2789,148.5561,329,154.1,97.7,5249,39.27,3.9,s22_e148_RES22113,253,-21.3044,148.6742,598,153.7,72.7,1151,5.33,28.8,927,161
s22_e148_RES39615 & s22_e149_RES7275,C,292,5.14,6,235.2,150,18,5.7,s22_e148_RES39615,482,-21.5525,148.9333,496,247.9,90.0,8754,39.79,6.2,s22_e149_RES7275,190,-21.5861,149.0225,3369,235.2,15.1,6439,3.22,73.0,3865,38
s22_e148_RES7710 & s22_e148_RES10446,C,760,14.9,5,94.4,150,18,2.2,s22_e148_RES7710,860,-21.0911,148.4833,163,95.1,97.7,5901,33.47,2.8,s22_e148_RES10446,100,-21.1242,148.6381,497,94.4,36.5,4761,9.66,9.8,660,227
s20_e146_RES22686 & s20_e146_RES18091,C,463,6.28,7,150.1,150,18,4.0,s20_e146_RES22686,513,-19.5769,146.6175,415,155.4,85.2,6849,26.48,5.9,s20_e146_RES18091,50,-19.4908,146.715,1245,150.1,24.4,12895,11.59,12.9,1660,90
s20_e146_RES20835 & s20_e146_RES17993,C,530,3.16,17,134.7,150,18,2.2,s20_e146_RES20835,600,-19.5456,146.6086,264,136.0,87.4,9200,35.63,3.8,s20_e146_RES17993,70,-19.4889,146.6481,518,134.7,44.8,11600,25.92,5.2,782,191
s42_e147_RES28866 & s42_e147_RES17579,C,400,6.59,6,180.6,150,18,5.1,s42_e147_RES28866,491,-41.3025,147.2447,331,183.2,94.1,3784,25.45,7.2,s42_e147_RES17579,91,-41.2283,147.1517,607,180.6,57.0,2998,10.61,17.0,938,159
s42_e147_RES38325 & s42_e147_RES27921,C,440,5.76,8,165.0,150,18,3.9,s42_e147_RES38325,731,-41.3781,147.7856,520,165.0,99.7,12444,38.0,4.3,s42_e147_RES27921,291,-41.2931,147.6994,519,166.1,61.4,997,4.61,36.1,1039,144
s42_e147_RES76639 & s42_e147_RES82049,C,480,4.08,12,149.4,150,18,2.9,s42_e147_RES76639,710,-41.7358,147.9428,476,150.4,79.0,4396,17.87,8.4,s42_e147_RES82049,230,-41.8094,147.9558,448,149.4,69.9,4756,34.54,4.3,924,162
s42_e147_RES101886 & s42_e147_RES91176,C,590,12.02,5,116.5,150,18,2.8,s42_e147_RES101886,770,-41.995,147.1306,258,122.3,78.7,5255,36.56,3.3,s42_e147_RES91176,180,-41.9019,147.2447,898,116.5,34.8,4647,7.12,16.4,1156,129
s42_e147_RES94064 & s42_e147_RES94848,C,300,5.31,6,237.1,150,18,5.4,s42_e147_RES94064,500,-41.9272,147.6447,754,243.2,78.3,11238,26.1,9.3,s42_e147_RES94848,200,-41.9342,147.5225,1170,237.1,43.4,8430,18.77,12.6,1924,77
s36_e149_RES48814 & s36_e149_RES50841,C,590,11.22,5,121.6,150,18,3.6,s36_e149_RES48814,730,-35.7094,149.6192,281,121.6,92.3,3516,21.54,5.6,s36_e149_RES50841,140,-35.7328,149.7881,358,121.8,77.7,2700,12.23,10.0,639,234
s36_e149_RES42517 & s36_e149_RES50046,C,550,10.86,5,130.4,150,18,3.4,s36_e149_RES42517,690,-35.645,149.6311,408,130.4,60.2,4934,21.1,6.2,s36_e149_RES50046,140,-35.7236,149.7886,375,130.5,76.6,3040,16.72,7.8,783,191
s36_e149_RES56535 & s36_e149_RES54310,C,570,9.98,6,125.9,150,18,2.8,s36_e149_RES56535,730,-35.7842,149.6328,303,125.9,79.6,5992,37.22,3.4,s36_e149_RES54310,160,-35.7631,149.7964,388,127.5,99.8,638,8.26,15.4,691,217
s37_e148_RES29352 & s37_e148_RES29326,C,309,3.37,9,228.2,150,18,5.9,s37_e148_RES29352,1060,-36.4903,148.6708,731,232.4,91.1,6927,33.18,7.0,s37_e148_RES29326,751,-36.4897,148.8144,1414,228.2,43.6,3726,6.31,36.2,2145,69
s37_e148_RES19801 & s37_e148_RES23474,C,250,3.88,6,285.7,150,18,7.4,s37_e148_RES19801,1080,-36.3531,148.725,1148,286.9,67.0,7353,26.93,10.7,s37_e148_RES23474,830,-36.4231,148.7592,1103,285.7,83.5,4855,11.8,24.2,2251,66
s35_e150_RES30109 & s35_e150_RES29150,C,570,9.18,6,126.0,150,18,3.1,s35_e150_RES30109,600,-34.5267,150.6253,372,130.9,52.2,7884,28.23,4.6,s35_e150_RES29150,30,-34.5125,150.7622,475,126.0,43.3,6178,13.79,9.1,847,177
s35_e150_RES35397 & s35_e150_RES37175,C,570,11.24,5,125.9,150,18,3.2,s35_e150_RES35397,590,-34.6108,150.6197,261,125.9,75.5,4346,27.5,4.6,s35_e150_RES37175,20,-34.6378,150.7761,602,127.0,50.1,3216,12.14,10.5,863,173
s37_e149_RES15977 & s37_e149_RES18071,C,779,14.71,5,92.1,150,18,3.1,s37_e149_RES15977,890,-36.1619,149.5361,229,92.1,78.6,2575,20.24,4.6,s37_e149_RES18071,111,-36.1847,149.7228,395,92.9,60.3,2947,9.65,9.6,624,240
s37_e149_RES59113 & s37_e149_RES51676,C,701,13.69,5,102.1,150,18,3.3,s37_e149_RES59113,831,-36.8075,149.4419,290,102.8,76.7,5534,17.55,5.9,s37_e149_RES51676,130,-36.6989,149.6189,433,102.1,63.4,4382,13.48,7.6,723,207
s37_e149_RES47132 & s37_e149_RES47716,C,800,15.34,5,87.1,150,18,2.9,s37_e149_RES47132,940,-36.6428,149.3928,209,89.7,89.0,2949,26.89,3.3,s37_e149_RES47716,140,-36.6492,149.6272,672,87.1,36.2,2892,3.72,23.4,881,170
s37_e149_RES40367 & s37_e149_RES46629,C,780,12.06,6,91.8,150,18,2.4,s37_e149_RES40367,1050,-36.5567,149.3483,646,95.1,48.5,2462,4.65,20.4,s37_e149_RES46629,270,-36.6372,149.5128,170,91.8,91.0,4819,33.81,2.7,816,183
s37_e149_RES34496 & s37_e149_RES43798,C,800,15.5,5,89.3,150,18,2.7,s37_e149_RES34496,1010,-36.4525,149.38,610,90.1,34.1,1158,1.16,77.5,s37_e149_RES43798,210,-36.6044,149.5475,189,89.3,83.8,4534,32.0,2.8,799,187
s37_e149_RES58742 & s37_e149_RES57910,C,711,12.14,6,101.5,150,18,2.5,s37_e149_RES58742,871,-36.8022,149.4722,187,101.7,81.5,7671,33.19,3.1,s37_e149_RES57910,160,-36.7892,149.6664,344,101.5,75.9,3002,6.98,14.6,531,282
s37_e149_RES39986 & s37_e149_RES43385,C,790,12.85,6,90.4,150,18,2.2,s37_e149_RES39986,1010,-36.5508,149.4472,200,90.4,90.6,3082,25.3,3.6,s37_e149_RES43385,220,-36.6003,149.595,302,90.8,61.0,5369,15.93,5.7,502,298
s37_e149_RES51064 & s37_e149_RES52110,C,780,15.33,5,91.0,150,18,2.4,s37_e149_RES51064,870,-36.6919,149.4256,203,92.0,91.4,5508,34.56,2.7,s37_e149_RES52110,90,-36.7047,149.6728,601,91.0,36.8,4135,4.32,21.1,804,186
s37_e149_RES62791 & s37_e149_RES69940,C,649,12.11,5,111.2,150,18,2.7,s37_e149_RES62791,830,-36.8578,149.4469,209,111.2,83.4,6341,33.96,3.3,s37_e149_RES69940,181,-36.9478,149.5761,489,111.7,71.0,1018,7.73,14.4,698,214
s37_e149_RES46187 & s37_e149_RES50349,C,232,2.05,11,309.5,150,18,6.8,s37_e149_RES46187,943,-36.6328,149.0303,1050,323.8,42.0,17925,36.4,8.9,s37_e149_RES50349,711,-36.6833,149.0817,1379,309.5,72.0,3090,10.55,29.3,2429,61
s43_e147_RES17907 & s43_e147_RES27717,C,470,7.72,6,152.4,150,18,3.8,s43_e147_RES17907,790,-42.2156,147.125,362,153.5,76.3,4052,18.22,8.4,s43_e147_RES27717,320,-42.3175,147.2225,493,152.4,84.6,4301,21.51,7.1,855,175
s43_e147_RES624 & s43_e147_RES5451,C,263,4.58,6,275.4,150,18,7.8,s43_e147_RES624,603,-42.0075,147.7381,819,275.4,65.4,8062,28.29,9.7,s43_e147_RES5451,340,-42.0658,147.6311,817,278.1,90.1,1392,6.87,40.5,1636,91
s43_e147_RES17369 & s43_e147_RES26097,C,360,4.88,7,197.0,150,18,4.5,s43_e147_RES17369,771,-42.2092,147.0247,519,201.1,100.0,5727,37.3,5.4,s43_e147_RES26097,411,-42.2978,147.0108,1087,197.0,74.8,787,7.17,27.5,1606,93
s29_e152_RES86063 & s29_e152_RES87799,C,292,4.5,6,252.2,150,18,7.7,s29_e152_RES86063,422,-28.8664,152.4456,897,252.4,76.4,5648,25.82,9.8,s29_e152_RES87799,130,-28.8931,152.5236,1302,252.2,46.6,7739,7.09,35.6,2199,68
s29_e152_RES24625 & s29_e152_RES16980,C,782,14.56,5,92.4,150,18,2.6,s29_e152_RES24625,995,-28.2406,152.3725,185,92.4,87.2,5727,31.24,3.0,s29_e152_RES16980,213,-28.1686,152.5564,431,93.1,44.7,3307,3.99,23.3,616,243
s29_e152_RES61012 & s29_e152_RES53890,C,520,8.8,6,138.6,150,18,3.4,s29_e152_RES61012,862,-28.6083,152.1322,327,138.6,73.6,11505,35.63,3.9,s29_e152_RES53890,342,-28.5464,152.2261,384,139.2,93.1,363,5.38,25.9,711,210
s15_e130_RES8427 & s15_e130_RES7764,C,129,0.86,15,548.2,150,18,20.6,s15_e130_RES8427,190,-14.3317,130.1853,5193,548.2,46.2,5597,8.15,67.3,s15_e130_RES7764,61,-14.3064,130.1033,1447,562.5,98.2,3802,18.94,29.7,6640,22
s31_e150_RES38994 & s31_e150_RES48387,C,490,6.69,7,147.4,150,18,3.8,s31_e150_RES38994,911,-30.3836,150.3239,355,147.5,91.6,6592,31.6,4.7,s31_e150_RES48387,421,-30.4986,150.3389,613,147.4,71.5,1299,7.25,20.3,968,154
s31_e150_RES52210 & s31_e150_RES52794,C,300,3.06,10,239.6,150,18,6.2,s31_e150_RES52210,720,-30.5406,150.4189,686,239.6,76.7,6768,25.25,9.5,s31_e150_RES52794,420,-30.5481,150.3278,634,240.4,98.7,1707,13.38,18.0,1320,113
s31_e150_RES28655 & s31_e150_RES20599,C,419,8.02,5,171.9,150,18,5.2,s31_e150_RES28655,830,-30.2703,150.3072,404,171.9,94.7,3347,22.26,7.7,s31_e150_RES20599,411,-30.1875,150.3856,1073,172.8,40.0,7429,11.09,15.6,1477,101
s31_e150_RES80684 & s32_e150_RES164,C,551,6.98,8,128.6,150,18,2.9,s31_e150_RES80684,961,-30.9031,150.9858,235,130.7,98.4,6415,40.54,3.2,s32_e150_RES164,410,-31.0028,150.9419,820,128.6,44.7,1305,4.7,27.3,1055,142
s31_e150_RES37812 & s31_e150_RES45158,C,550,10.05,5,129.8,150,18,3.7,s31_e150_RES37812,850,-30.3706,150.2636,337,129.8,83.3,7219,26.97,4.8,s31_e150_RES45158,300,-30.4544,150.1458,1176,131.1,30.9,6432,8.69,15.1,1513,99
s31_e150_RES68798 & s31_e150_RES68118,C,368,6.88,5,194.6,150,18,5.3,s31_e150_RES68798,770,-30.715,150.9792,490,195.6,92.6,2569,33.01,5.9,s31_e150_RES68118,402,-30.7072,150.8586,1269,194.6,38.0,1334,3.81,51.1,1759,85
s31_e150_RES17865 & s31_e150_RES8186,C,370,6.03,6,194.0,150,18,4.8,s31_e150_RES17865,770,-30.1622,150.8681,628,194.0,77.3,5590,25.62,7.6,s31_e150_RES8186,400,-30.0769,150.8217,593,194.2,76.1,2799,14.76,13.2,1221,122
s31_e150_RES13782 & s31_e150_RES15978,C,132,1.27,10,539.4,150,18,15.7,s31_e150_RES13782,572,-30.1244,150.5681,2162,544.1,72.6,11655,21.17,25.7,s31_e150_RES15978,440,-30.1447,150.5117,2605,539.4,96.8,1071,13.46,40.1,4767,31
s31_e150_RES14257 & s31_e150_RES11145,C,191,2.28,8,375.0,150,18,8.7,s31_e150_RES14257,681,-30.1289,150.9225,1040,375.0,83.7,7793,35.89,10.5,s31_e150_RES11145,490,-30.1019,150.8672,1056,378.5,90.8,1295,7.17,52.8,2096,71
s31_e150_RES41315 & s31_e150_RES47810,C,570,10.36,6,121.7,150,18,2.8,s31_e150_RES41315,850,-30.4072,150.2636,282,125.6,63.8,8499,33.19,3.8,s31_e150_RES47810,280,-30.4911,150.1331,1027,121.7,24.6,13309,11.2,10.9,1309,114
s32_e150_RES80368 & s32_e151_RES140751,C,301,5.46,6,238.2,150,18,8.2,s32_e150_RES80368,542,-31.9433,150.9533,549,238.2,94.6,2695,20.28,11.7,s32_e151_RES140751,241,-31.9933,151.0,1429,240.2,41.1,2679,8.9,27.0,1978,75
s21_e148_RES22973 & s21_e148_RES18760,C,592,8.12,7,118.9,150,18,2.9,s21_e148_RES22973,642,-20.6467,148.3306,233,122.0,89.7,6116,39.42,3.1,s21_e148_RES18760,50,-20.5778,148.4556,1491,118.9,21.8,4353,2.76,43.0,1724,87
s21_e148_RES19373 & s21_e148_RES18417,C,370,1.94,19,194.4,150,18,3.5,s21_e148_RES19373,510,-20.5878,148.275,415,195.3,99.7,6527,37.51,5.2,s21_e148_RES18417,140,-20.5717,148.3381,590,194.4,74.2,2751,18.2,10.7,1005,149
s17_e128_RES16103 & s17_e128_RES18371,C,201,2.25,9,358.6,150,18,8.1,s17_e128_RES16103,381,-16.1806,128.0806,1236,358.6,79.0,4634,35.07,10.2,s17_e128_RES18371,180,-16.2097,128.0833,1228,361.2,51.0,1688,9.02,40.1,2464,60
s36_e147_RES52357 & s36_e147_RES56166,C,312,4.64,7,229.5,150,18,7.1,s36_e147_RES52357,542,-35.8372,147.7775,748,229.5,92.5,3710,26.11,8.8,s36_e147_RES56166,230,-35.8861,147.6906,969,230.7,67.4,1129,6.47,35.7,1717,87
s36_e147_RES22418 & s36_e147_RES17394,C,280,5.12,5,255.1,150,18,6.2,s36_e147_RES22418,610,-35.4297,147.9947,714,257.7,83.6,5224,32.2,8.0,s36_e147_RES17394,330,-35.3567,147.9344,1073,255.1,62.9,2138,9.11,28.0,1787,83
s36_e147_RES54493 & s36_e147_RES59574,C,360,5.24,7,198.8,150,18,4.1,s36_e147_RES54493,580,-35.865,147.8336,687,200.5,68.8,6793,23.05,8.7,s36_e147_RES59574,220,-35.9272,147.7019,595,198.8,75.4,3311,25.97,7.7,1282,117
s38_e145_RES56623 & s38_e145_RES40290,C,470,8.68,5,150.6,150,18,4.3,s38_e145_RES56623,680,-37.4767,145.4997,342,153.4,95.3,6463,29.63,5.2,s38_e145_RES40290,210,-37.3647,145.4769,1115,150.6,34.7,2656,5.89,25.6,1457,102
s38_e145_RES45004 & s38_e146_RES45101,C,692,6.79,10,104.1,150,18,2.0,s38_e145_RES45004,1123,-37.3986,145.9014,164,104.7,99.5,4617,45.31,2.3,s38_e146_RES45101,431,-37.3844,146.0217,285,104.1,93.7,1126,7.88,13.2,449,334
s38_e145_RES32777 & s38_e145_RES25706,C,439,4.79,9,163.2,150,18,3.0,s38_e145_RES32777,650,-37.3183,145.6011,464,165.9,99.9,6312,43.93,3.8,s38_e145_RES25706,211,-37.2664,145.6842,660,163.2,55.1,3362,12.08,13.5,1124,133
s16_e130_RES12977 & s16_e130_RES17222,C,270,1.85,15,262.1,150,18,6.2,s16_e130_RES12977,290,-15.2281,130.4028,1803,262.1,45.1,21177,13.98,18.7,s16_e130_RES17222,20,-15.3053,130.4056,1506,267.0,28.5,18722,29.02,9.2,3309,45
s17_e127_RES9029 & s17_e127_RES7399,C,310,5.78,5,233.6,150,18,5.6,s17_e127_RES9029,491,-16.2822,127.8539,527,233.6,83.2,22380,37.96,6.2,s17_e127_RES7399,181,-16.2222,127.8164,1322,239.8,40.3,1202,3.53,68.0,1849,81
s38_e147_RES65073 & s38_e147_RES95574,C,737,11.75,6,97.4,150,18,2.8,s38_e147_RES65073,1030,-37.3392,147.4856,227,97.4,92.3,5607,27.11,3.6,s38_e147_RES95574,293,-37.4833,147.6017,328,98.2,76.2,818,7.49,13.1,555,270
s38_e147_RES16726 & s38_e147_RES33023,C,380,5.48,7,188.6,150,18,5.0,s38_e147_RES16726,700,-37.1233,147.64,561,188.6,83.7,8229,31.22,6.0,s38_e147_RES33023,320,-37.2097,147.7225,833,191.6,49.9,1600,6.88,27.9,1394,107
s38_e147_RES41153 & s38_e147_RES74808,C,791,13.81,6,90.0,150,18,2.6,s38_e147_RES41153,1141,-37.2422,147.3825,228,90.5,97.4,3554,19.96,4.5,s38_e147_RES74808,350,-37.3814,147.4272,217,90.0,86.7,1769,15.01,6.0,445,337
s38_e147_RES25255 & s38_e148_RES23292,C,791,12.47,6,90.5,150,18,2.3,s38_e147_RES25255,1231,-37.1725,147.925,211,90.5,94.3,6001,28.96,3.1,s38_e148_RES23292,440,-37.2806,148.0589,275,91.1,93.2,1003,10.08,9.0,486,308
s38_e147_RES11270 & s38_e147_RES5309,C,439,7.34,6,165.2,150,18,3.8,s38_e147_RES11270,1220,-37.0817,147.3411,295,166.2,86.1,9125,39.63,4.2,s38_e147_RES5309,781,-37.0364,147.4772,540,165.2,82.5,715,4.33,38.1,835,179
s22_e149_RES16532 & s22_e149_RES15323,C,280,1.62,17,256.5,150,18,5.1,s22_e149_RES16532,310,-21.8394,149.2736,802,259.1,60.6,9341,19.97,13.0,s22_e149_RES15323,30,-21.8139,149.3528,675,256.5,83.2,4630,30.8,8.3,1477,101
s25_e148_RES44337 & s25_e148_RES32557,C,691,9.09,8,102.9,150,18,2.0,s25_e148_RES44337,1001,-24.8906,148.2047,206,105.3,97.9,7444,51.15,2.1,s25_e148_RES32557,310,-24.7761,148.2731,795,102.9,37.1,477,1.03,100.2,1001,149
