Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s32_e151_RES122705 & s32_e151_RES111844,C,421,2.89,15,17.0,15,6,4.8,s32_e151_RES122705,681,-31.8586,151.7642,80,17.0,52.3,1299,3.18,5.4,s32_e151_RES111844,260,-31.7992,151.7711,111,17.9,26.4,312,0.38,47.2,191,78
s32_e151_RES118926 & s32_e151_RES109943,C,660,6.66,10,10.8,15,6,3.7,s32_e151_RES118926,1170,-31.8381,151.5483,60,10.8,48.3,1829,2.44,4.4,s32_e151_RES109943,510,-31.7889,151.6169,76,11.1,26.8,326,0.53,20.8,136,110
s32_e151_RES37552 & s32_e151_RES51845,C,800,8.45,9,9.2,15,6,3.3,s32_e151_RES37552,1141,-31.3308,151.9969,67,9.3,20.7,3349,1.6,5.8,s32_e151_RES51845,341,-31.4328,151.9969,43,9.2,51.4,299,1.23,7.4,110,136
s32_e151_RES90421 & s32_e151_RES95973,C,586,3.19,18,11.9,15,6,2.6,s32_e151_RES90421,1276,-31.6717,151.2469,63,12.5,49.0,3676,3.68,3.4,s32_e151_RES95973,690,-31.7067,151.215,88,11.9,27.4,794,1.14,10.5,151,99
s32_e151_RES119171 & s32_e151_RES115046,C,647,5.18,12,11.1,15,6,3.0,s32_e151_RES119171,1130,-31.8392,151.5678,61,11.1,40.5,1873,2.73,4.1,s32_e151_RES115046,483,-31.8167,151.6381,59,11.6,38.2,360,1.05,11.1,120,125
s32_e151_RES41466 & s32_e151_RES48861,C,619,6.33,10,11.3,15,6,4.1,s32_e151_RES41466,1260,-31.36,151.685,88,11.3,34.3,1320,0.97,11.6,s32_e151_RES48861,641,-31.4131,151.7503,68,11.9,31.5,823,1.87,6.4,156,96
s32_e151_RES47919 & s32_e151_RES37424,C,650,6.27,10,11.0,15,6,3.3,s32_e151_RES47919,1210,-31.4061,151.2767,67,11.1,41.4,1950,2.44,4.5,s32_e151_RES37424,560,-31.3297,151.2533,64,11.0,35.7,467,0.91,12.1,131,114
s32_e151_RES122594 & s32_e151_RES118645,C,715,9.72,7,9.9,15,6,5.2,s32_e151_RES122594,1236,-31.8581,151.4406,52,10.5,27.9,1228,1.21,8.7,s32_e151_RES118645,521,-31.8364,151.3217,70,9.9,37.0,347,0.76,13.1,122,122
s32_e151_RES78340 & s32_e151_RES95800,C,522,7.92,7,13.1,15,6,21.6,s32_e151_RES78340,682,-31.5997,151.7956,103,14.0,28.2,338,0.4,34.8,s32_e151_RES95800,160,-31.7056,151.7836,167,13.1,16.8,324,0.23,57.1,270,55
s32_e151_RES48721 & s32_e151_RES41568,C,650,6.66,10,11.0,15,6,3.1,s32_e151_RES48721,1200,-31.4119,151.2492,51,11.0,43.3,1941,2.28,4.8,s32_e151_RES41568,550,-31.3608,151.1872,90,11.0,28.5,1065,1.25,8.8,141,106
s32_e151_RES54101 & s32_e151_RES65650,C,571,6.79,8,12.2,15,6,4.4,s32_e151_RES54101,1221,-31.4483,151.2708,97,12.2,33.4,933,1.41,8.7,s32_e151_RES65650,650,-31.5247,151.2925,59,13.0,49.6,612,1.43,9.1,156,96
s32_e151_RES131485 & s32_e151_RES134221,C,790,5.08,16,9.0,15,6,1.6,s32_e151_RES131485,1260,-31.9222,151.3575,31,9.6,52.4,1902,5.21,1.8,s32_e151_RES134221,470,-31.9433,151.2881,64,9.0,33.4,421,0.89,10.0,95,157
s32_e151_RES94479 & s32_e151_RES105788,C,691,5.59,12,10.3,15,6,2.3,s32_e151_RES94479,1251,-31.6981,151.2728,42,10.6,32.2,3450,3.69,2.9,s32_e151_RES105788,560,-31.7656,151.2942,112,10.3,20.8,1040,0.88,11.7,154,97
s32_e151_RES108535 & s32_e151_RES108278,C,509,3.44,15,14.2,15,6,3.0,s32_e151_RES108535,1141,-31.7811,151.4369,68,14.2,39.6,3448,3.75,3.8,s32_e151_RES108278,632,-31.7797,151.3814,72,14.4,36.4,321,0.98,14.6,140,107
s32_e151_RES117084 & s32_e151_RES109474,C,649,8.29,8,11.2,15,6,4.4,s32_e151_RES117084,1230,-31.8278,151.4783,73,11.2,28.2,1690,1.5,7.4,s32_e151_RES109474,581,-31.7858,151.575,67,11.5,38.7,357,1.08,10.7,140,107
s32_e151_RES63106 & s32_e151_RES73250,C,743,6.8,11,9.6,15,6,2.3,s32_e151_RES63106,1233,-31.5097,151.4292,68,9.8,30.4,2507,2.76,3.5,s32_e151_RES73250,490,-31.5706,151.42,40,9.6,53.4,298,1.38,7.0,108,138
s32_e151_RES33245 & s32_e151_RES33049,C,342,3.25,11,20.5,15,6,9.2,s32_e151_RES33245,852,-31.2967,151.2828,156,22.1,36.6,352,0.81,27.3,s32_e151_RES33049,510,-31.2953,151.2194,206,20.5,22.4,1136,1.47,14.0,362,41
s32_e151_RES66675 & s32_e151_RES64099,C,450,3.81,12,15.8,15,6,4.4,s32_e151_RES66675,900,-31.5303,151.7758,88,15.8,41.3,1886,2.79,5.7,s32_e151_RES64099,450,-31.5153,151.8278,118,16.3,35.9,348,0.81,20.1,206,72
s32_e151_RES93294 & s32_e151_RES98140,C,581,3.48,17,12.3,15,6,2.4,s32_e151_RES93294,1241,-31.69,151.2586,58,12.3,53.4,2475,3.76,3.3,s32_e151_RES98140,660,-31.7211,151.2286,94,12.5,29.5,848,1.41,8.8,152,98
s32_e151_RES62450 & s32_e151_RES68477,C,610,4.95,12,11.8,15,6,2.5,s32_e151_RES62450,1310,-31.5056,151.2158,54,11.8,34.3,3519,3.57,3.3,s32_e151_RES68477,700,-31.5408,151.2756,53,12.0,51.3,278,1.1,10.9,107,140
s32_e151_RES36683 & s32_e151_RES52241,C,742,10.1,7,9.7,15,6,3.8,s32_e151_RES36683,1102,-31.3236,151.9931,76,9.7,40.6,1194,1.57,6.2,s32_e151_RES52241,360,-31.4353,151.9894,52,10.0,47.2,272,0.99,10.1,128,117
s32_e151_RES47927 & s32_e151_RES46782,C,586,4.33,14,12.3,15,6,2.6,s32_e151_RES47927,1280,-31.4061,151.4278,105,12.3,20.8,2706,1.76,7.0,s32_e151_RES46782,694,-31.3978,151.3583,41,12.3,62.9,488,2.96,4.2,146,102
s32_e151_RES18414 & s32_e151_RES18316,C,450,4.05,11,15.8,15,6,4.0,s32_e151_RES18414,1080,-31.1656,151.9056,204,15.8,19.4,2529,0.74,21.3,s32_e151_RES18316,630,-31.1647,151.9672,53,16.6,69.7,449,3.31,5.0,257,58
s32_e151_RES60107 & s32_e151_RES69767,C,702,5.22,13,10.1,15,6,2.1,s32_e151_RES60107,1252,-31.4911,151.4156,61,10.3,25.4,2431,1.64,6.3,s32_e151_RES69767,550,-31.5486,151.4044,26,10.1,81.4,382,3.13,3.2,87,172
s32_e151_RES905 & s31_e151_RES74939,C,738,7.51,10,9.6,15,6,2.2,s32_e151_RES905,1090,-31.01,151.9042,86,9.6,24.5,2994,2.09,4.6,s31_e151_RES74939,352,-30.9319,151.9278,36,10.1,63.1,291,2.48,4.1,122,122
s32_e151_RES105279 & s32_e151_RES93739,C,621,6.11,10,11.6,15,6,2.7,s32_e151_RES105279,1121,-31.7628,151.4311,46,11.7,51.9,1868,3.68,3.2,s32_e151_RES93739,500,-31.6931,151.4522,75,11.6,38.0,330,0.71,16.2,121,123
s32_e151_RES124750 & s32_e151_RES127187,C,718,6.18,12,10.1,15,6,1.9,s32_e151_RES124750,1280,-31.8717,151.4108,48,10.1,36.0,3634,3.65,2.8,s32_e151_RES127187,562,-31.8872,151.3294,43,10.1,57.2,269,1.6,6.3,91,164
s32_e151_RES87381 & s32_e151_RES78151,C,620,5.23,12,11.6,15,6,2.4,s32_e151_RES87381,1281,-31.6519,151.2358,46,11.7,40.4,2804,3.89,3.0,s32_e151_RES78151,661,-31.5986,151.2858,68,11.6,42.3,312,0.87,13.3,114,131
s32_e151_RES55721 & s32_e151_RES46500,C,593,6.22,10,11.6,15,6,3.1,s32_e151_RES55721,1214,-31.4603,151.2297,62,11.9,42.8,625,1.74,6.8,s32_e151_RES46500,621,-31.3956,151.1994,86,11.6,33.3,1333,2.08,5.6,148,101
s32_e151_RES56234 & s32_e151_RES46488,C,621,7.42,8,11.7,15,6,3.4,s32_e151_RES56234,1151,-31.4636,151.2033,66,11.8,41.2,1654,2.2,5.3,s32_e151_RES46488,530,-31.3956,151.1381,102,11.7,22.6,1232,1.22,9.6,168,89
s32_e151_RES115172 & s32_e151_RES114263,C,511,7.07,7,14.0,15,6,5.7,s32_e151_RES115172,881,-31.8175,151.1506,76,14.0,53.8,795,1.87,7.5,s32_e151_RES114263,370,-31.8125,151.0564,142,14.7,20.5,935,0.59,24.7,218,68
s32_e151_RES123739 & s32_e151_RES122085,C,791,10.55,8,9.4,15,6,3.2,s32_e151_RES123739,1262,-31.8647,151.4281,70,9.4,28.1,2476,2.19,4.3,s32_e151_RES122085,471,-31.855,151.2942,124,9.4,19.7,795,0.72,13.1,194,77
s32_e151_RES123597 & s32_e152_RES56262,C,430,4.67,9,16.5,15,6,6.4,s32_e151_RES123597,500,-31.8639,151.9431,91,16.5,44.4,1995,2.36,7.0,s32_e152_RES56262,70,-31.8422,152.0356,216,17.3,10.7,602,0.22,79.3,307,48
s32_e151_RES69407 & s32_e151_RES81881,C,630,6.24,10,11.4,15,6,2.6,s32_e151_RES69407,891,-31.5461,151.6986,58,11.4,39.3,1671,2.66,4.3,s32_e151_RES81881,261,-31.6183,151.7014,51,11.4,46.6,703,1.68,6.7,109,137
s32_e151_RES72341 & s32_e151_RES77342,C,670,7.59,9,10.5,15,6,2.9,s32_e151_RES72341,920,-31.5647,151.7819,50,10.5,44.8,2370,3.11,3.4,s32_e151_RES77342,250,-31.5936,151.8867,100,10.9,29.3,268,0.48,22.6,150,100
s32_e151_RES65257 & s32_e151_RES74029,C,630,5.09,12,11.5,15,6,2.2,s32_e151_RES65257,1312,-31.5222,151.2228,54,11.5,45.5,2521,4.33,2.7,s32_e151_RES74029,682,-31.5753,151.2597,65,11.7,38.0,352,0.95,12.3,119,126
s32_e151_RES121167 & s32_e151_RES123565,C,290,2.92,10,23.7,15,6,11.0,s32_e151_RES121167,630,-31.8494,151.02,178,23.8,44.3,1680,1.42,16.8,s32_e151_RES123565,340,-31.8639,151.0656,261,23.7,22.5,1049,0.75,31.7,439,34
s32_e151_RES131546 & s32_e151_RES135541,C,759,5.81,13,9.6,15,6,1.6,s32_e151_RES131546,1272,-31.9228,151.3842,27,9.7,55.4,1373,5.03,1.9,s32_e151_RES135541,513,-31.9519,151.3106,59,9.6,37.1,404,1.07,8.9,86,174
s32_e151_RES121596 & s32_e151_RES118879,C,651,4.63,14,11.1,15,6,1.8,s32_e151_RES121596,1221,-31.8517,151.4028,47,11.1,47.3,2478,3.96,2.8,s32_e151_RES118879,570,-31.8378,151.3406,55,11.1,43.5,677,2.31,4.8,102,147
s32_e151_RES56855 & s32_e151_RES52035,C,501,3.79,13,14.3,15,6,2.6,s32_e151_RES56855,1091,-31.4686,151.1944,73,14.3,57.5,1025,2.33,6.2,s32_e151_RES52035,590,-31.4342,151.1492,53,14.5,61.0,559,3.28,4.4,126,119
s32_e151_RES115998 & s32_e151_RES102790,C,764,11.24,7,9.3,15,6,3.5,s32_e151_RES115998,1184,-31.8219,151.4922,62,9.5,29.6,2309,1.87,5.1,s32_e151_RES102790,420,-31.7481,151.6006,71,9.3,32.4,414,0.81,11.5,133,112
s32_e151_RES107464 & s32_e151_RES91984,C,641,9.36,7,11.1,15,6,4.1,s32_e151_RES107464,1091,-31.7753,151.45,68,11.1,42.4,1116,2.07,5.4,s32_e151_RES91984,450,-31.6808,151.4706,77,11.7,29.8,462,0.68,17.1,145,103
s32_e151_RES56149 & s32_e151_RES71680,C,660,11.15,6,10.9,15,6,6.4,s32_e151_RES56149,1201,-31.4631,151.4225,84,10.9,29.4,959,1.08,10.1,s32_e151_RES71680,541,-31.5611,151.3469,98,11.0,25.8,507,0.62,17.6,182,82
s32_e151_RES53623 & s32_e151_RES54151,C,391,4.9,8,18.3,15,6,6.3,s32_e151_RES53623,931,-31.4447,151.7086,151,18.3,36.5,784,1.34,13.6,s32_e151_RES54151,540,-31.4486,151.7783,105,18.5,40.7,805,1.59,11.6,256,58
s32_e151_RES36674 & s32_e151_RES45754,C,430,5.22,8,16.7,15,6,5.8,s32_e151_RES36674,1370,-31.3236,151.6703,113,16.7,25.1,4024,1.78,9.4,s32_e151_RES45754,940,-31.3906,151.6419,105,16.8,38.4,779,1.1,15.3,218,68
s32_e151_RES3427 & s31_e151_RES74511,C,779,11.87,7,9.3,15,6,3.6,s32_e151_RES3427,1050,-31.0328,151.9197,76,9.3,30.5,1737,1.65,5.6,s31_e151_RES74511,271,-30.9272,151.9689,60,9.3,37.4,357,0.9,10.3,136,110
s32_e151_RES112946 & s32_e151_RES111268,C,589,7.61,8,12.1,15,6,3.3,s32_e151_RES112946,1150,-31.8056,151.4444,62,12.1,48.1,1056,2.79,4.3,s32_e151_RES111268,561,-31.7961,151.3444,122,12.1,23.7,786,0.82,14.7,184,81
s32_e151_RES58919 & s32_e151_RES59849,C,542,7.15,8,13.1,15,6,4.0,s32_e151_RES58919,1163,-31.4833,151.2117,94,13.1,32.5,1986,1.99,6.6,s32_e151_RES59849,621,-31.4894,151.1197,123,13.1,26.5,1421,1.32,9.9,217,69
s32_e151_RES122051 & s32_e151_RES109103,C,621,9.29,7,11.8,15,6,4.0,s32_e151_RES122051,1242,-31.8547,151.4869,65,11.9,31.8,730,1.18,10.1,s32_e151_RES109103,621,-31.7839,151.55,58,11.8,48.3,707,1.76,6.7,123,121
s32_e151_RES125103 & s32_e151_RES126116,C,771,6.89,11,9.3,15,6,1.6,s32_e151_RES125103,1281,-31.8739,151.3992,37,9.5,32.5,3987,4.46,2.1,s32_e151_RES126116,510,-31.8806,151.3131,58,9.3,33.7,514,1.26,7.4,95,157
s32_e151_RES103779 & s32_e151_RES90396,C,609,8.29,7,11.8,15,6,3.3,s32_e151_RES103779,1020,-31.7542,151.4517,48,11.8,47.8,795,2.9,4.1,s32_e151_RES90396,411,-31.6714,151.4858,67,12.1,35.9,395,0.7,17.1,115,130
s32_e151_RES21187 & s32_e151_RES23833,C,360,4.2,9,19.4,15,6,5.8,s32_e151_RES21187,1100,-31.1925,151.385,110,20.0,42.6,2291,2.38,8.4,s32_e151_RES23833,740,-31.2161,151.3292,147,19.4,35.4,907,1.03,18.8,257,58
s32_e151_RES12785 & s32_e151_RES9892,C,500,8.09,6,14.1,15,6,6.0,s32_e151_RES12785,1111,-31.1153,151.4,110,14.1,27.0,3231,1.88,7.5,s32_e151_RES9892,611,-31.0889,151.2975,108,14.9,28.8,388,0.49,30.1,218,68
s24_e134_RES5343 & s24_e134_RES2246,C,260,2.24,12,26.8,15,6,11.0,s24_e134_RES5343,890,-23.1039,134.8514,119,27.9,50.2,941,2.31,12.1,s24_e134_RES2246,630,-23.0603,134.8703,326,26.8,17.9,590,0.22,122.7,445,33
s23_e149_RES23734 & s23_e149_RES23579,C,358,3.2,11,19.3,15,6,11.8,s23_e149_RES23734,450,-22.595,149.4,273,20.0,14.0,891,0.46,43.1,s23_e149_RES23579,92,-22.5914,149.4547,170,19.3,23.7,857,1.18,16.3,443,33
s23_e149_RES22060 & s23_e149_RES20811,C,420,5.59,8,17.3,15,6,22.8,s23_e149_RES22060,471,-22.5567,149.3861,264,17.5,14.0,594,0.29,59.6,s23_e149_RES20811,51,-22.5272,149.4658,269,17.3,14.8,929,0.47,36.8,533,28
s23_e149_RES17929 & s23_e149_RES16660,C,380,2.13,18,18.8,15,6,5.1,s23_e149_RES17929,470,-22.4483,149.3464,260,18.8,19.2,2440,0.94,20.0,s23_e149_RES16660,90,-22.4136,149.3783,110,19.0,39.5,1017,2.77,6.9,370,40
s23_e149_RES1646 & s22_e149_RES23597,C,430,2.98,14,16.7,15,6,4.2,s23_e149_RES1646,470,-22.0303,149.4089,79,16.7,40.9,2734,3.45,4.9,s22_e149_RES23597,40,-21.9781,149.4194,212,16.8,19.3,745,0.56,29.8,291,51
s23_e149_RES13927 & s23_e149_RES14245,C,310,1.26,25,23.1,15,6,5.8,s23_e149_RES13927,390,-22.3203,149.3211,326,24.1,17.1,2592,0.48,50.8,s23_e149_RES14245,80,-22.3333,149.3422,101,23.1,47.0,837,3.53,6.5,427,35
s23_e149_RES15077 & s23_e149_RES14665,C,360,2.85,13,18.9,15,6,6.1,s23_e149_RES15077,400,-22.3614,149.3367,185,18.9,27.6,4506,1.59,11.9,s23_e149_RES14665,40,-22.3486,149.3881,360,20.5,11.1,6114,1.64,12.5,545,27
s23_e149_RES11593 & s23_e149_RES11177,C,319,2.26,14,21.8,15,6,6.6,s23_e149_RES11593,370,-22.2511,149.3708,193,21.8,27.1,3202,2.03,10.7,s23_e149_RES11177,51,-22.2411,149.4208,259,22.6,18.0,1834,1.34,16.9,452,33
s23_e149_RES12756 & s23_e149_RES13428,C,310,1.18,26,22.8,15,6,5.0,s23_e149_RES12756,370,-22.2811,149.3517,335,23.9,18.0,1873,0.77,31.0,s23_e149_RES13428,60,-22.3019,149.3719,179,22.8,28.4,2679,3.78,6.0,514,29
s23_e149_RES8967 & s23_e149_RES9153,C,280,1.98,14,24.6,15,6,7.9,s23_e149_RES8967,320,-22.1869,149.3742,190,25.6,32.0,2542,1.67,15.3,s23_e149_RES9153,40,-22.1928,149.4353,456,24.6,9.9,5257,1.5,16.4,646,23
s23_e149_RES18498 & s23_e149_RES17655,C,450,4.33,10,15.7,15,6,3.6,s23_e149_RES18498,490,-22.4639,149.3769,88,16.0,30.1,3372,3.05,5.3,s23_e149_RES17655,40,-22.4414,149.4325,219,15.7,17.6,2887,1.42,11.0,307,48
s23_e149_RES19018 & s23_e149_RES18439,C,400,2.98,13,17.9,15,6,3.6,s23_e149_RES19018,470,-22.4758,149.3697,151,18.0,30.4,1825,2.08,8.7,s23_e149_RES18439,70,-22.4619,149.4261,126,17.9,30.8,1395,2.9,6.2,277,54
s23_e149_RES8144 & s23_e149_RES8459,C,250,2.15,12,27.6,15,6,10.9,s23_e149_RES8144,300,-22.1656,149.3672,210,29.3,31.3,1314,1.25,23.5,s23_e149_RES8459,50,-22.1733,149.4114,357,27.6,15.8,3192,1.35,20.4,567,26
s23_e149_RES16319 & s23_e149_RES15218,C,350,3.78,9,20.4,15,6,5.8,s23_e149_RES16319,420,-22.4033,149.3175,214,20.4,28.2,934,0.98,20.7,s23_e149_RES15218,70,-22.3667,149.3633,127,20.4,31.8,1465,2.56,8.0,341,43
s42_e148_RES19135 & s42_e148_RES15189,C,550,6.78,8,13.2,15,6,6.0,s42_e148_RES19135,790,-41.6828,148.0681,113,13.2,30.3,2495,2.16,6.1,s42_e148_RES15189,240,-41.5969,148.0569,645,14.9,2.1,493,0.03,432.5,758,19
s42_e148_RES18503 & s42_e148_RES19351,C,662,9.24,7,10.4,15,6,4.9,s42_e148_RES18503,672,-41.6639,148.1497,98,11.3,29.9,2033,1.07,10.6,s42_e148_RES19351,10,-41.6889,148.2836,93,10.4,24.3,2540,1.13,9.2,191,78
s42_e148_RES18198 & s42_e147_RES69219,C,481,6.11,8,15.2,15,6,4.9,s42_e148_RES18198,711,-41.6567,148.0494,63,15.2,60.5,532,3.11,4.9,s42_e147_RES69219,230,-41.63,147.9578,659,16.2,3.3,131,0.01,1459.8,722,20
s42_e148_RES6450 & s42_e148_RES5034,C,539,4.3,13,13.7,15,6,2.7,s42_e148_RES6450,660,-41.3353,148.0114,47,13.7,38.7,3722,5.15,2.7,s42_e148_RES5034,121,-41.2828,148.0425,429,28.3,3.1,108,0.01,3603.5,476,31
s42_e148_RES18827 & s42_e148_RES15199,C,410,5.59,7,17.5,15,6,6.0,s42_e148_RES18827,660,-41.6742,148.1275,109,17.6,30.0,2557,1.5,11.8,s42_e148_RES15199,250,-41.5972,148.1397,244,17.5,15.8,4593,1.43,12.2,353,42
s27_e152_RES53201 & s27_e152_RES46071,C,402,4.72,9,17.2,15,6,17.5,s27_e152_RES53201,552,-26.8258,152.7189,115,17.9,18.5,1972,0.63,28.6,s27_e152_RES46071,150,-26.7589,152.7178,239,17.2,17.7,563,0.38,44.9,354,42
s27_e152_RES53907 & s27_e152_RES48762,C,355,2.96,12,19.3,15,6,10.0,s27_e152_RES53907,525,-26.8328,152.7294,179,21.6,20.4,519,0.34,63.1,s27_e152_RES48762,170,-26.7853,152.7236,208,19.3,24.1,1602,1.62,11.9,387,38
s27_e152_RES27921 & s27_e152_RES26545,C,300,2.0,15,24.0,15,6,9.5,s27_e152_RES27921,450,-26.5519,152.5358,129,24.0,46.0,1751,2.05,11.7,s27_e152_RES26545,150,-26.5358,152.5153,198,24.9,19.6,767,0.49,50.4,327,45
s27_e152_RES46102 & s27_e152_RES43024,C,300,1.94,15,24.8,15,6,9.6,s27_e152_RES46102,480,-26.7592,152.7831,153,25.0,39.2,4177,2.15,11.6,s27_e152_RES43024,180,-26.7258,152.7714,160,24.8,33.1,268,0.44,55.8,313,47
s27_e152_RES47274 & s27_e152_RES51292,C,250,1.55,16,29.6,15,6,10.9,s27_e152_RES47274,430,-26.7714,152.8283,234,29.6,23.6,983,1.19,24.9,s27_e152_RES51292,180,-26.8064,152.8267,170,29.7,32.6,1176,1.52,19.5,404,37
s27_e152_RES34503 & s27_e152_RES36365,C,242,1.69,14,30.1,15,6,19.5,s27_e152_RES34503,272,-26.6303,152.8925,208,30.1,10.7,2304,0.42,72.1,s27_e152_RES36365,30,-26.6528,152.9525,295,31.0,18.7,2558,1.16,26.7,503,29
s27_e152_RES51614 & s27_e152_RES53649,C,341,1.5,23,20.4,15,6,4.1,s27_e152_RES51614,481,-26.8097,152.6033,108,21.0,44.8,3368,4.48,4.7,s27_e152_RES53649,140,-26.8306,152.5817,336,20.4,12.5,2181,0.64,31.9,444,33
s27_e152_RES31802 & s27_e152_RES28489,C,289,3.22,9,25.3,15,6,9.1,s27_e152_RES31802,470,-26.5978,152.4872,228,25.3,25.3,726,0.32,78.9,s27_e152_RES28489,181,-26.5586,152.51,97,25.4,51.4,957,2.46,10.3,325,46
s27_e152_RES60713 & s27_e152_RES63494,C,241,2.32,10,30.9,15,6,11.8,s27_e152_RES60713,401,-26.9303,152.1225,223,30.9,31.6,1181,1.72,17.9,s27_e152_RES63494,160,-26.9761,152.1803,216,30.9,31.1,477,0.89,34.9,439,34
s34_e149_RES13609 & s34_e149_RES12084,C,441,1.88,23,16.2,15,6,3.6,s34_e149_RES13609,861,-33.0869,149.4686,68,16.2,48.7,1987,3.91,4.1,s34_e149_RES12084,420,-33.0781,149.3981,124,16.7,30.5,356,0.64,26.1,192,78
s34_e149_RES13913 & s34_e149_RES18442,C,389,2.2,18,18.7,15,6,3.9,s34_e149_RES13913,1050,-33.0892,149.8561,77,18.7,69.6,3424,4.7,4.0,s34_e149_RES18442,661,-33.1208,149.8447,221,18.7,12.0,371,0.13,146.8,298,50
s34_e149_RES367 & s34_e149_RES9639,C,428,6.81,6,16.9,15,6,12.2,s34_e149_RES367,880,-33.0028,149.5772,180,16.9,25.5,1723,1.04,16.2,s34_e149_RES9639,452,-33.0633,149.4594,143,17.2,26.2,232,0.34,50.2,323,46
s34_e149_RES98056 & s35_e149_RES851,C,320,5.21,6,22.5,15,6,28.6,s34_e149_RES98056,940,-33.9358,149.5472,240,22.5,22.8,657,0.5,44.7,s35_e149_RES851,620,-34.0064,149.5153,212,22.6,21.2,288,0.28,79.7,452,33
s34_e149_RES10174 & s34_e149_RES17020,C,370,3.95,9,19.4,15,6,5.8,s34_e149_RES10174,990,-33.0667,149.8406,76,19.4,65.3,743,2.82,6.9,s34_e149_RES17020,620,-33.1106,149.7839,190,19.8,25.5,392,0.52,37.8,266,56
s34_e149_RES19332 & s34_e149_RES9373,C,332,4.99,7,21.8,15,6,12.6,s34_e149_RES19332,882,-33.1281,149.6736,171,21.8,31.0,2037,1.47,14.8,s34_e149_RES9373,550,-33.0617,149.6356,204,22.3,24.3,340,0.27,82.2,375,40
s34_e149_RES3865 & s33_e149_RES77095,C,259,3.28,8,26.7,15,6,29.3,s34_e149_RES3865,620,-33.0275,149.2103,279,27.3,32.4,356,0.47,58.1,s33_e149_RES77095,361,-32.95,149.2803,214,26.7,22.5,351,0.45,59.3,493,30
s34_e149_RES19001 & s34_e149_RES17092,C,370,2.79,13,19.1,15,6,4.1,s34_e149_RES19001,802,-33.1256,149.3664,103,19.1,47.1,3326,4.4,4.3,s34_e149_RES17092,432,-33.1111,149.3986,172,19.6,25.0,196,0.3,65.5,275,54
s18_e145_RES9585 & s18_e145_RES4629,C,651,9.89,7,11.1,15,6,12.5,s18_e145_RES9585,691,-17.2147,145.6319,106,11.1,11.7,453,0.14,78.6,s18_e145_RES4629,40,-17.1297,145.7044,130,11.5,16.4,1415,0.77,14.9,236,63
s21_e147_RES27056 & s21_e147_RES28086,C,341,4.39,8,21.1,15,6,10.4,s21_e147_RES27056,401,-20.4572,147.2369,124,21.1,40.3,777,1.52,13.9,s21_e147_RES28086,60,-20.4728,147.2897,447,21.7,9.4,1308,0.52,41.4,571,26
s21_e147_RES14350 & s21_e147_RES11243,C,244,2.23,11,29.3,15,6,10.8,s21_e147_RES14350,344,-20.2547,147.1489,127,29.3,44.7,355,1.38,21.2,s21_e147_RES11243,100,-20.1944,147.1636,208,29.3,26.0,826,1.33,22.0,335,44
s38_e146_RES110690 & s38_e146_RES103423,C,780,5.68,14,9.2,15,6,2.2,s38_e146_RES110690,1011,-37.7628,146.5406,60,9.2,41.3,2092,2.25,4.1,s38_e146_RES103423,231,-37.7225,146.5981,36,9.4,61.7,338,1.91,4.9,96,156
s38_e146_RES91696 & s38_e146_RES84040,C,760,5.12,15,9.3,15,6,2.2,s38_e146_RES91696,1191,-37.6511,146.4872,35,9.3,54.6,1129,2.81,3.3,s38_e146_RES84040,431,-37.6111,146.5564,43,9.7,52.2,307,1.51,6.4,78,192
s38_e146_RES9291 & s38_e146_RES12662,C,688,2.84,24,10.4,15,6,1.9,s38_e146_RES9291,1321,-37.0872,146.4214,28,10.4,64.5,579,3.42,3.0,s38_e146_RES12662,633,-37.1089,146.3886,44,10.9,49.5,580,2.06,5.3,72,208
s38_e146_RES74482 & s38_e146_RES68006,C,793,6.06,13,8.9,15,6,2.2,s38_e146_RES74482,1193,-37.56,146.4931,41,8.9,47.0,1819,2.83,3.1,s38_e146_RES68006,400,-37.5233,146.5514,68,9.2,29.6,670,1.18,7.8,109,137
s38_e146_RES114635 & s38_e146_RES114951,C,469,5.16,9,15.3,15,6,7.4,s38_e146_RES114635,580,-37.7819,146.5889,73,15.3,47.6,502,1.76,8.7,s38_e146_RES114951,111,-37.7836,146.6706,172,15.3,14.4,637,0.29,51.7,245,61
s38_e146_RES117459 & s38_e145_RES90825,C,689,10.28,7,10.5,15,6,15.9,s38_e146_RES117459,980,-37.7978,146.11,114,10.5,17.3,1387,0.64,16.3,s38_e145_RES90825,291,-37.8539,145.9992,79,10.8,2.0,159,0.02,692.7,193,77
s38_e146_RES83565 & s38_e146_RES75953,C,432,3.68,12,17.0,15,6,5.4,s38_e146_RES83565,1104,-37.6086,146.1458,101,17.4,37.1,628,1.59,10.9,s38_e146_RES75953,672,-37.5681,146.1164,68,17.0,51.7,351,1.61,10.6,169,88
