Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s32_e138_RES4457 & s32_e138_RES6679,D,280,5.09,6,86.0,50,18,5.2,s32_e138_RES4457,560,-31.0836,138.6056,396,86.0,70.3,4056,12.88,6.7,s32_e138_RES6679,280,-31.1317,138.5361,423,86.8,49.9,1247,3.56,24.4,819,61
s32_e138_RES3832 & s32_e138_RES6151,D,280,2.99,9,85.7,50,18,4.0,s32_e138_RES3832,560,-31.0711,138.5947,204,85.7,91.1,6193,15.81,5.4,s32_e138_RES6151,280,-31.1194,138.5372,423,86.2,78.4,1172,5.79,14.9,627,79
s43_e146_RES53467 & s43_e146_RES51011,D,610,8.53,7,39.5,50,18,2.1,s43_e146_RES53467,650,-42.7242,146.7639,90,39.5,64.2,3335,17.21,2.3,s43_e146_RES51011,40,-42.6794,146.8806,388,39.8,16.9,2448,1.24,32.1,478,104
s43_e146_RES47895 & s43_e147_RES65341,D,260,4.54,6,93.1,50,18,5.6,s43_e146_RES47895,320,-42.6144,146.9975,295,93.1,69.5,1343,11.03,8.4,s43_e147_RES65341,60,-42.6736,147.1622,677,95.2,39.0,2509,5.59,17.0,972,51
s43_e146_RES13687 & s43_e146_RES18173,D,651,9.57,7,36.9,50,18,1.8,s43_e146_RES13687,1092,-42.2056,146.3094,118,37.4,48.5,3144,8.41,4.5,s43_e146_RES18173,441,-42.2539,146.4289,79,36.9,93.3,944,11.96,3.1,197,253
s43_e146_RES41392 & s43_e146_RES39028,D,586,7.85,7,40.2,50,18,2.1,s43_e146_RES41392,720,-42.5369,146.5236,136,40.2,63.2,2819,12.26,3.3,s43_e146_RES39028,134,-42.5086,146.6431,153,40.6,55.4,1828,6.96,5.8,289,173
s43_e146_RES61849 & s43_e146_RES61823,D,281,2.02,14,85.3,50,18,3.9,s43_e146_RES61849,561,-42.8481,146.8331,259,85.3,72.3,2737,15.8,5.4,s43_e146_RES61823,280,-42.8472,146.8894,309,88.9,99.8,626,6.31,14.1,568,88
s43_e146_RES26717 & s43_e146_RES33357,D,371,7.49,5,65.4,50,18,3.8,s43_e146_RES26717,551,-42.3508,146.565,335,65.4,50.3,4162,9.06,7.2,s43_e146_RES33357,180,-42.4386,146.5831,214,65.8,66.5,1507,8.31,7.9,549,91
s43_e146_RES24300 & s43_e146_RES31773,D,512,7.26,7,46.4,50,18,2.2,s43_e146_RES24300,742,-42.3236,146.8625,121,46.4,75.1,3649,16.61,2.8,s43_e146_RES31773,230,-42.4169,146.8614,218,47.0,60.1,1117,4.75,9.9,339,147
s43_e146_RES12641 & s43_e147_RES25038,D,370,7.3,5,62.6,50,18,3.6,s43_e146_RES12641,810,-42.1917,146.9756,212,64.1,80.4,4283,16.95,3.8,s43_e147_RES25038,440,-42.2858,147.0031,629,62.6,33.4,353,0.83,75.4,841,59
s43_e146_RES62472 & s43_e146_RES66449,D,541,8.53,6,43.8,50,18,2.1,s43_e146_RES62472,632,-42.8639,146.8222,95,44.3,85.7,1955,14.88,3.0,s43_e146_RES66449,91,-42.9536,146.8106,194,43.8,43.5,2278,6.49,6.7,289,173
s43_e146_RES25351 & s43_e146_RES31366,D,263,5.2,5,90.0,50,18,5.7,s43_e146_RES25351,523,-42.335,146.6247,318,93.6,52.8,2859,4.41,21.2,s43_e146_RES31366,260,-42.41,146.5881,272,90.0,73.5,1206,11.43,7.9,590,84
s43_e146_RES59063 & s43_e146_RES56494,D,559,11.1,5,42.1,50,18,2.4,s43_e146_RES59063,580,-42.7956,146.8392,134,42.1,77.4,2942,9.4,4.5,s43_e146_RES56494,21,-42.7611,146.9878,219,42.1,62.1,3142,8.33,5.1,353,141
s43_e146_RES64159 & s43_e147_RES93248,D,741,13.14,6,32.1,50,18,1.5,s43_e146_RES64159,771,-42.9003,146.9181,67,33.3,74.0,4529,18.18,1.8,s43_e147_RES93248,30,-42.9975,147.0625,263,32.1,32.3,4148,3.23,9.9,330,151
s31_e139_RES8592 & s31_e139_RES10462,D,340,5.52,6,70.2,50,18,4.4,s31_e139_RES8592,530,-30.1528,139.3553,208,70.2,84.2,1118,5.91,11.9,s31_e139_RES10462,190,-30.1822,139.4389,251,71.0,59.8,1957,10.32,6.9,459,108
s31_e139_RES6922 & s31_e139_RES12598,D,532,8.49,6,44.3,50,18,2.5,s31_e139_RES6922,662,-30.125,139.4206,104,45.1,83.3,4957,14.81,3.0,s31_e139_RES12598,130,-30.22,139.4833,434,44.3,25.2,3224,3.15,14.1,538,92
s31_e139_RES13276 & s31_e139_RES14385,D,221,2.05,11,108.5,50,18,5.7,s31_e139_RES13276,565,-30.2339,139.2964,262,108.7,88.1,2698,12.39,8.8,s31_e139_RES14385,344,-30.2556,139.3464,327,108.5,86.3,1274,6.71,16.2,589,84
s31_e139_RES17021 & s31_e139_RES16764,D,114,0.56,20,211.9,50,18,12.0,s31_e139_RES17021,244,-30.3289,139.3889,711,212.8,67.6,1765,3.44,61.8,s31_e139_RES16764,130,-30.32,139.4442,779,211.9,91.3,1261,14.28,14.8,1490,33
s19_e143_RES6692 & s19_e143_RES6176,D,141,2.68,5,163.7,50,18,11.6,s19_e143_RES6692,521,-18.2647,143.9547,755,168.8,71.5,1963,7.13,23.7,s19_e143_RES6176,380,-18.2503,143.9183,1246,163.7,35.0,4722,7.17,22.8,2001,24
s39_e143_RES19790 & s39_e143_RES15248,D,309,5.07,6,77.3,50,18,4.4,s39_e143_RES19790,430,-38.6472,143.5494,301,77.3,52.7,5472,12.47,6.2,s39_e143_RES15248,121,-38.5567,143.5667,262,79.2,66.8,1355,5.2,15.2,563,88
s17_e144_RES48498 & s17_e144_RES43232,D,371,9.02,4,62.9,50,18,3.8,s17_e144_RES48498,641,-16.7856,144.8031,190,64.7,80.5,4549,16.23,4.0,s17_e144_RES43232,270,-16.6903,144.7361,1354,62.9,15.0,1547,0.72,87.3,1544,32
s17_e144_RES20095 & s17_e144_RES29621,D,400,7.43,5,60.1,50,18,3.4,s17_e144_RES20095,720,-16.285,144.5617,134,60.1,83.7,4445,14.03,4.3,s17_e144_RES29621,320,-16.3969,144.6039,434,60.4,29.6,4923,3.92,15.4,568,88
s17_e144_RES21715 & s17_e144_RES28524,D,562,11.26,5,42.0,50,18,2.3,s17_e144_RES21715,902,-16.3069,144.7497,105,42.9,69.9,3656,15.29,2.8,s17_e144_RES28524,340,-16.3842,144.6439,249,42.0,42.4,1093,3.08,13.6,354,141
s17_e144_RES54337 & s17_e144_RES56636,D,331,6.46,5,71.9,50,18,4.0,s17_e144_RES54337,681,-16.8733,144.8572,212,72.1,86.5,3771,14.15,5.1,s17_e144_RES56636,350,-16.9078,144.9214,660,71.9,30.8,4556,3.96,18.2,872,57
s17_e144_RES52472 & s17_e144_RES47880,D,331,4.95,7,71.0,50,18,3.6,s17_e144_RES52472,691,-16.8469,144.7681,201,72.2,76.5,6232,16.13,4.5,s17_e144_RES47880,360,-16.7756,144.7244,485,71.0,42.5,1936,3.96,17.9,686,72
s17_e144_RES21447 & s17_e144_RES28544,D,499,9.56,5,47.9,50,18,2.3,s17_e144_RES21447,890,-16.3039,144.7497,96,48.1,76.8,4530,16.74,2.9,s17_e144_RES28544,391,-16.3844,144.6672,192,47.9,73.4,539,3.97,12.1,288,173
s22_e148_RES23208 & s22_e148_RES22904,E,437,6.16,7,54.8,50,18,2.2,s22_e148_RES23208,762,-21.3164,148.5494,117,55.1,79.1,4227,18.02,3.1,s22_e148_RES22904,325,-21.3128,148.6367,199,54.8,67.0,1205,7.26,7.6,316,158
s22_e148_RES8013 & s22_e148_RES13418,E,309,5.98,5,77.1,50,18,3.4,s22_e148_RES8013,611,-21.0944,148.3214,200,77.7,77.2,7986,19.66,4.0,s22_e148_RES13418,302,-21.1828,148.3128,394,77.1,57.8,1105,3.4,22.7,594,84
s22_e148_RES2329 & s21_e148_RES47781,E,301,4.87,6,79.5,50,18,3.2,s22_e148_RES2329,591,-21.0308,148.3028,230,79.5,75.4,6695,21.59,3.7,s21_e148_RES47781,290,-20.9519,148.2803,276,79.5,77.0,437,3.28,24.3,506,98
s22_e148_RES27967 & s22_e148_RES21363,E,469,8.0,6,50.9,50,18,1.9,s22_e148_RES27967,672,-21.37,148.6261,153,50.9,65.6,5173,14.54,3.5,s22_e148_RES21363,203,-21.2961,148.6967,165,50.9,96.4,2998,11.68,4.4,318,157
s23_e117_RES53918 & s23_e117_RES56020,E,303,4.21,7,76.0,50,18,3.0,s23_e117_RES53918,724,-22.9369,117.4983,180,78.9,97.9,2172,21.35,3.7,s23_e117_RES56020,421,-22.9647,117.4269,659,76.0,33.1,5307,4.85,15.7,839,59
s20_e146_RES21480 & s20_e146_RES17718,E,543,9.11,6,44.1,50,18,2.0,s20_e146_RES21480,603,-19.5564,146.6064,92,44.1,87.4,3371,16.31,2.7,s20_e146_RES17718,60,-19.4817,146.6853,337,44.5,19.4,9684,6.23,7.1,429,116
s20_e146_RES17552 & s20_e146_RES9699,E,471,9.3,5,50.5,50,18,2.4,s20_e146_RES17552,551,-19.4778,146.5314,191,50.8,51.0,4815,10.19,5.0,s20_e146_RES9699,80,-19.3611,146.5372,298,50.5,27.6,7083,10.47,4.8,489,102
s20_e146_RES659 & s20_e146_RES2969,E,548,11.44,5,44.7,50,18,2.0,s20_e146_RES659,890,-19.0642,146.1272,99,44.7,70.1,6108,21.55,2.1,s20_e146_RES2969,342,-19.2108,146.1392,489,45.0,19.1,1639,0.73,61.4,588,85
s20_e146_RES28647 & s20_e146_RES31938,E,371,5.59,7,64.8,50,18,2.6,s20_e146_RES28647,501,-19.6736,146.6581,170,65.0,81.1,6422,20.42,3.2,s20_e146_RES31938,130,-19.7181,146.6281,328,64.8,39.5,1302,4.43,14.6,498,100
s20_e146_RES20226 & s20_e146_RES19087,E,341,6.54,5,69.8,50,18,2.9,s20_e146_RES20226,431,-19.5342,146.5358,443,69.9,58.3,1832,4.02,17.4,s20_e146_RES19087,90,-19.5122,146.64,283,69.8,47.7,6401,19.75,3.5,726,68
s20_e146_RES12033 & s20_e146_RES5863,E,521,9.85,5,45.0,50,18,1.8,s20_e146_RES12033,551,-19.3875,146.5056,139,46.0,58.5,5410,18.83,2.4,s20_e146_RES5863,30,-19.2853,146.5983,440,45.0,25.0,11236,6.59,6.8,579,86
s20_e146_RES21794 & s20_e146_RES19616,E,570,10.77,5,41.8,50,18,1.6,s20_e146_RES21794,640,-19.5619,146.6042,79,43.2,75.8,4257,22.49,1.9,s20_e146_RES19616,70,-19.5231,146.7253,417,41.8,24.9,6629,4.25,9.8,496,100
s42_e147_RES10042 & s42_e147_RES4319,E,340,4.18,8,70.9,50,18,3.0,s42_e147_RES10042,450,-41.165,147.925,148,70.9,81.1,6230,22.0,3.2,s42_e147_RES4319,110,-41.0883,147.9594,496,73.1,27.8,3085,1.97,37.1,644,77
s42_e147_RES35402 & s42_e147_RES22386,E,520,10.15,5,45.2,50,18,2.1,s42_e147_RES35402,780,-41.3592,147.7542,102,46.1,66.1,5975,18.65,2.5,s42_e147_RES22386,260,-41.2567,147.7931,304,45.2,33.1,1916,3.33,13.6,406,123
s42_e147_RES101886 & s42_e147_RES91517,E,510,9.35,5,47.2,50,18,2.1,s42_e147_RES101886,770,-41.995,147.1306,191,47.2,51.4,4036,9.85,4.8,s42_e147_RES91517,260,-41.9044,147.1183,136,47.2,70.4,3790,13.15,3.6,327,152
s42_e147_RES15608 & s42_e147_RES9524,E,330,3.29,10,72.4,50,18,2.8,s42_e147_RES15608,550,-41.2153,147.8706,187,72.4,78.6,4808,17.65,4.1,s42_e147_RES9524,220,-41.1583,147.8464,240,72.5,77.6,1176,8.02,9.0,427,117
s42_e147_RES92175 & s42_e147_RES84712,E,352,3.48,10,67.6,50,18,2.7,s42_e147_RES92175,602,-41.9097,147.7692,200,67.6,73.8,4444,12.32,5.5,s42_e147_RES84712,250,-41.8461,147.7619,246,67.8,59.4,2938,13.0,5.2,446,112
s42_e147_RES31736 & s42_e147_RES24753,E,510,3.57,14,47.0,50,18,1.7,s42_e147_RES31736,780,-41.3242,147.7656,107,47.1,64.8,6626,22.27,2.1,s42_e147_RES24753,270,-41.27,147.7778,206,47.0,45.4,2055,5.12,9.2,313,159
s42_e147_RES50870 & s42_e147_RES61204,E,530,10.3,5,44.8,50,18,1.9,s42_e147_RES50870,700,-41.4603,147.4156,93,44.8,84.4,3078,17.54,2.6,s42_e147_RES61204,170,-41.5478,147.3189,307,45.1,58.2,4302,6.65,6.8,400,125
s42_e147_RES70557 & s42_e147_RES75950,E,348,3.55,10,68.4,50,18,2.7,s42_e147_RES70557,730,-41.6447,147.6525,220,68.4,47.4,8189,16.83,4.1,s42_e147_RES75950,382,-41.7233,147.6469,218,68.7,74.6,1485,8.8,7.8,438,114
s42_e147_RES43655 & s42_e147_RES47551,E,491,4.43,11,49.3,50,18,1.6,s42_e147_RES43655,851,-41.4131,147.6669,151,50.0,69.0,6567,18.08,2.8,s42_e147_RES47551,360,-41.4372,147.7186,106,49.3,71.4,1389,12.87,3.8,257,194
s42_e147_RES97875 & s43_e148_RES374,E,582,10.91,5,40.6,50,18,1.6,s42_e147_RES97875,642,-41.9581,147.8844,125,40.9,53.2,3919,12.85,3.2,s43_e148_RES374,60,-42.0308,148.0114,147,40.6,64.1,3370,12.37,3.3,272,183
s42_e147_RES71589 & s42_e147_RES79701,E,540,10.83,5,44.2,50,18,1.8,s42_e147_RES71589,740,-41.6578,147.6931,178,44.2,47.9,5186,11.31,3.9,s42_e147_RES79701,200,-41.7739,147.7086,159,44.2,51.7,4449,13.93,3.2,337,148
s42_e147_RES76077 & s42_e147_RES71829,E,471,8.33,6,50.3,50,18,2.0,s42_e147_RES76077,701,-41.7256,147.9408,151,50.3,82.4,5872,12.6,4.0,s42_e147_RES71829,230,-41.6611,147.8764,149,50.3,63.4,2241,12.7,4.0,300,166
s42_e147_RES19557 & s42_e146_RES7308,E,380,7.48,5,62.6,50,18,2.5,s42_e147_RES19557,390,-41.2406,147.0839,178,62.6,58.3,5216,17.93,3.5,s42_e146_RES7308,10,-41.2344,146.9756,280,63.0,53.1,2211,7.09,8.9,458,109
s42_e147_RES35877 & s42_e147_RES24823,E,520,9.14,6,45.3,50,18,1.7,s42_e147_RES35877,790,-41.3622,147.6567,124,45.8,87.6,4416,16.94,2.7,s42_e147_RES24823,270,-41.2706,147.6694,184,45.3,56.3,2696,9.88,4.6,308,162
s36_e149_RES58803 & s36_e149_RES55249,E,350,6.81,5,68.6,50,18,3.3,s36_e149_RES58803,1110,-35.8053,149.3297,198,68.6,82.1,2178,10.92,6.3,s36_e149_RES55249,760,-35.7719,149.2261,219,68.8,69.7,2399,9.84,7.0,417,119
s36_e149_RES64604 & s36_e149_RES60690,E,570,9.04,6,40.9,50,18,1.8,s36_e149_RES64604,1300,-35.8689,149.5033,87,42.2,78.1,3067,18.75,2.2,s36_e149_RES60690,730,-35.8228,149.6303,295,40.9,37.0,2984,4.19,9.8,382,130
s36_e149_RES58947 & s36_e149_RES60493,E,332,6.52,5,71.7,50,18,3.3,s36_e149_RES58947,1062,-35.8067,149.29,210,71.7,74.0,1723,11.32,6.3,s36_e149_RES60493,730,-35.8211,149.1853,312,71.8,56.8,3418,10.31,7.0,522,95
s36_e149_RES50485 & s36_e149_RES49555,E,561,10.15,6,42.5,50,18,1.7,s36_e149_RES50485,801,-35.7289,149.6072,148,42.5,73.2,2596,10.71,4.0,s36_e149_RES49555,240,-35.7181,149.7411,86,43.4,98.5,1092,14.48,3.0,234,213
s36_e149_RES52170 & s36_e149_RES47906,E,589,8.55,7,40.1,50,18,1.5,s36_e149_RES52170,1240,-35.745,149.2728,80,42.7,82.3,3602,26.41,1.6,s36_e149_RES47906,651,-35.6969,149.1414,482,40.1,54.4,353,1.27,31.5,562,88
s36_e149_RES74254 & s37_e149_RES6223,E,561,10.94,5,42.3,50,18,1.7,s36_e149_RES74254,1271,-35.9983,149.0303,75,43.9,92.1,3555,22.84,1.9,s37_e149_RES6223,710,-36.0714,149.1406,505,42.3,12.7,4798,2.31,18.3,580,86
s36_e149_RES70008 & s36_e149_RES72843,E,409,7.66,5,57.9,50,18,2.3,s36_e149_RES70008,1140,-35.9372,149.3667,104,58.5,90.4,4263,23.18,2.5,s36_e149_RES72843,731,-35.9761,149.2356,364,57.9,43.1,1042,2.2,26.3,468,106
s36_e149_RES60990 & s36_e149_RES51822,E,491,8.39,6,48.6,50,18,1.9,s36_e149_RES60990,1241,-35.8261,149.5139,107,48.8,72.9,3300,19.68,2.5,s36_e149_RES51822,750,-35.7417,149.5811,236,48.6,50.4,2366,6.48,7.5,343,145
s36_e149_RES36922 & s36_e149_RES45323,E,449,7.76,6,52.5,50,18,2.1,s36_e149_RES36922,680,-35.5942,149.6447,238,52.5,46.2,4781,11.64,4.5,s36_e149_RES45323,231,-35.6667,149.7533,127,53.3,93.3,1520,13.93,3.8,365,136
s37_e148_RES38302 & s37_e148_RES40055,E,530,8.26,6,45.3,50,18,2.0,s37_e148_RES38302,1250,-36.6106,148.4664,148,45.5,70.4,4341,10.47,4.3,s37_e148_RES40055,720,-36.6267,148.5733,114,45.3,89.9,1515,12.53,3.6,262,190
s37_e148_RES12802 & s37_e148_RES16351,E,216,4.19,5,109.8,50,18,5.4,s37_e148_RES12802,1160,-36.2261,148.7225,510,111.6,46.1,1359,3.27,34.1,s37_e148_RES16351,944,-36.2872,148.7758,452,109.8,75.6,3719,17.13,6.4,962,51
s37_e148_RES48737 & s37_e147_RES145437,E,340,5.74,6,71.2,50,18,2.7,s37_e148_RES48737,1170,-36.8297,148.0022,248,72.3,70.6,1303,7.1,10.2,s37_e147_RES145437,830,-36.8844,147.8722,247,71.2,70.1,3710,19.25,3.7,495,101
s37_e148_RES22693 & s37_e148_RES28629,E,392,7.72,5,60.8,50,18,2.4,s37_e148_RES22693,1152,-36.4139,148.72,174,61.3,60.0,5389,16.17,3.8,s37_e148_RES28629,760,-36.4806,148.8075,306,60.8,50.3,3232,9.59,6.3,480,104
s17_e123_RES5885 & s17_e123_RES6160,E,101,1.25,8,237.0,50,18,13.2,s17_e123_RES5885,121,-16.5978,123.7169,1395,237.0,38.4,6793,5.15,46.0,s17_e123_RES6160,20,-16.6094,123.6825,709,238.2,65.1,2032,12.83,18.6,2104,23
s35_e150_RES37463 & s35_e150_RES46847,E,490,9.66,5,49.3,50,18,2.2,s35_e150_RES37463,590,-34.6428,150.5858,123,49.3,69.2,5349,19.13,2.6,s35_e150_RES46847,100,-34.7367,150.6053,274,49.7,47.0,1415,3.76,13.2,397,125
s35_e150_RES35636 & s35_e150_RES45426,E,560,9.88,6,42.6,50,18,1.7,s35_e150_RES35636,680,-34.6133,150.4997,214,42.9,43.2,3687,7.17,6.0,s35_e150_RES45426,120,-34.7225,150.5039,103,42.6,61.5,3044,17.3,2.5,317,157
s35_e150_RES22116 & s35_e150_RES25492,E,210,2.56,8,113.8,50,18,4.4,s35_e150_RES22116,620,-34.4211,150.0711,258,113.8,96.9,5694,22.43,5.1,s35_e150_RES25492,410,-34.4633,150.0506,355,116.6,90.9,303,3.55,32.8,613,81
s37_e149_RES1162 & s36_e149_RES72589,E,170,2.74,6,140.0,50,18,6.9,s37_e149_RES1162,1040,-36.0164,149.4461,538,141.4,56.8,1853,10.71,13.2,s36_e149_RES72589,870,-35.9722,149.3803,627,140.0,83.4,1440,9.62,14.5,1165,42
s37_e149_RES61463 & s37_e149_RES59596,E,692,12.58,5,34.0,50,18,1.5,s37_e149_RES61463,862,-36.8417,149.5092,56,36.6,71.2,4261,22.68,1.6,s37_e149_RES59596,170,-36.8136,149.6758,282,34.0,32.7,1526,1.44,23.7,338,147
s37_e149_RES34166 & s37_e149_RES31850,E,152,3.19,5,156.8,50,18,8.2,s37_e149_RES34166,1022,-36.4475,149.3553,738,156.8,55.4,4933,8.92,17.6,s37_e149_RES31850,870,-36.4083,149.2892,611,157.4,67.6,4982,10.36,15.2,1349,37
s37_e149_RES5969 & s37_e149_RES15569,E,300,5.93,5,79.5,50,18,3.5,s37_e149_RES5969,1110,-36.0689,149.4481,222,79.5,75.0,3929,15.17,5.2,s37_e149_RES15569,810,-36.1575,149.4269,286,80.1,84.0,1047,7.56,10.6,508,98
s37_e149_RES4869 & s37_e149_RES4751,E,160,2.98,5,148.2,50,18,7.2,s37_e149_RES4869,1030,-36.0586,149.4075,690,149.2,56.8,3547,10.31,14.5,s37_e149_RES4751,870,-36.0578,149.3428,561,148.2,72.7,1767,10.47,14.1,1251,39
s37_e149_RES62070 & s37_e149_RES57577,E,570,11.2,5,41.8,50,18,1.6,s37_e149_RES62070,680,-36.8492,149.56,78,43.1,97.7,1920,23.01,1.9,s37_e149_RES57577,110,-36.7839,149.69,232,41.8,52.9,2730,3.72,11.3,310,161
s30_e150_RES46610 & s30_e150_RES43373,E,240,2.59,9,98.2,50,18,4.2,s30_e150_RES46610,541,-29.9414,150.6183,362,100.3,70.9,7046,23.66,4.2,s30_e150_RES43373,301,-29.9056,150.6347,1463,98.2,16.9,418,0.27,363.4,1825,27
s30_e150_RES51279 & s30_e150_RES48009,E,290,2.57,11,82.0,50,18,3.1,s30_e150_RES51279,610,-29.9931,150.6639,231,82.3,82.8,2730,20.47,4.0,s30_e150_RES48009,320,-29.9575,150.7086,549,82.0,38.5,2010,5.98,13.7,780,64
s24_e149_RES19693 & s24_e149_RES19348,E,350,5.7,6,68.0,50,18,3.1,s24_e149_RES19693,510,-23.6736,149.0294,183,68.1,96.9,3942,15.74,4.3,s24_e149_RES19348,160,-23.6672,149.1317,752,68.0,20.7,7472,5.92,11.5,935,53
s43_e147_RES25097 & s43_e147_RES27891,E,186,3.49,5,129.0,50,18,6.9,s43_e147_RES25097,340,-42.2861,147.7506,1066,134.9,29.5,853,0.77,174.9,s43_e147_RES27891,154,-42.32,147.7697,367,129.0,88.7,3673,17.9,7.2,1433,34
s43_e147_RES20599 & s43_e147_RES27057,E,640,9.69,7,37.2,50,18,1.6,s43_e147_RES20599,650,-42.2436,147.8575,72,38.4,66.7,3966,19.63,2.0,s43_e147_RES27057,10,-42.3092,147.9797,226,37.2,38.6,3654,4.38,8.5,298,167
s43_e147_RES34265 & s43_e147_RES32681,E,141,2.91,5,168.7,50,18,9.9,s43_e147_RES34265,363,-42.3967,147.7519,532,169.8,86.6,3893,14.97,11.3,s43_e147_RES32681,222,-42.3794,147.6906,1157,168.7,56.2,1277,2.24,75.4,1689,29
s43_e147_RES45138 & s43_e147_RES52530,E,280,5.06,6,84.8,50,18,4.0,s43_e147_RES45138,300,-42.4975,147.8208,213,84.8,95.9,3309,20.19,4.2,s43_e147_RES52530,20,-42.5592,147.8458,1239,86.4,33.4,627,1.28,67.2,1452,34
s43_e147_RES6153 & s43_e147_RES16038,E,440,8.43,5,54.6,50,18,2.3,s43_e147_RES6153,690,-42.0728,147.7506,143,54.6,66.1,6037,21.38,2.6,s43_e147_RES16038,250,-42.195,147.6842,401,55.7,40.5,1215,2.07,26.9,544,91
s43_e147_RES2102 & s43_e147_RES6865,E,200,3.22,6,119.8,50,18,5.5,s43_e147_RES2102,620,-42.0278,147.7417,398,119.8,59.3,4661,19.38,6.2,s43_e147_RES6865,420,-42.08,147.6925,646,124.6,64.2,461,2.56,48.6,1044,47
s43_e147_RES45144 & s43_e147_RES47212,E,420,8.07,5,55.2,50,18,2.4,s43_e147_RES45144,580,-42.4978,147.0242,113,56.6,75.3,3473,22.54,2.5,s43_e147_RES47212,160,-42.5133,147.1425,753,55.2,26.5,444,0.63,87.3,866,57
s43_e147_RES21384 & s43_e147_RES27914,E,260,3.68,7,92.0,50,18,4.0,s43_e147_RES21384,640,-42.2519,147.0436,390,93.2,42.7,7250,12.55,7.4,s43_e147_RES27914,380,-42.3206,147.0031,369,92.0,46.3,3705,10.36,8.9,759,65
s43_e147_RES39590 & s43_e147_RES44523,E,259,4.97,5,92.2,50,18,4.1,s43_e147_RES39590,280,-42.4508,147.8517,232,92.2,98.4,5202,22.3,4.1,s43_e147_RES44523,21,-42.4925,147.9322,739,93.9,19.4,553,0.38,244.6,971,51
s43_e147_RES67043 & s43_e147_RES75031,E,380,5.65,7,62.9,50,18,2.5,s43_e147_RES67043,400,-42.6872,147.5961,132,62.9,71.9,6479,23.14,2.7,s43_e147_RES75031,20,-42.7464,147.5467,412,63.3,31.0,5327,2.21,28.6,544,91
s43_e147_RES14968 & s43_e147_RES25881,E,428,8.49,5,55.8,50,18,2.3,s43_e147_RES14968,850,-42.1831,147.2039,158,55.8,57.1,7040,17.83,3.1,s43_e147_RES25881,422,-42.295,147.2461,229,55.9,73.7,1588,6.02,9.3,387,129
s43_e147_RES51434 & s43_e147_RES57338,E,219,4.89,4,108.1,50,18,4.9,s43_e147_RES51434,290,-42.5483,147.6408,523,109.0,53.0,9472,13.0,8.4,s43_e147_RES57338,71,-42.6039,147.7158,495,108.1,45.9,3056,8.96,12.1,1018,49
s43_e147_RES60236 & s43_e147_RES62252,E,400,6.94,6,59.5,50,18,2.3,s43_e147_RES60236,460,-42.6306,147.3308,91,59.5,95.1,4025,24.44,2.4,s43_e147_RES62252,60,-42.6469,147.45,527,61.4,30.0,2022,1.87,32.8,618,80
s43_e147_RES18302 & s43_e147_RES25482,E,270,4.71,6,88.2,50,18,3.6,s43_e147_RES18302,710,-42.2197,147.0789,404,88.8,55.7,6478,10.72,8.3,s43_e147_RES25482,440,-42.2906,147.0294,236,88.2,95.3,1194,13.99,6.3,640,78
s29_e152_RES91026 & s29_e152_RES90661,E,319,3.31,10,75.4,50,18,3.0,s29_e152_RES91026,510,-28.9381,152.4253,181,75.4,76.9,4859,17.01,4.4,s29_e152_RES90661,191,-28.9333,152.4814,238,76.2,89.7,610,7.79,9.8,419,119
s29_e152_RES47772 & s29_e152_RES49695,E,210,3.1,7,113.5,50,18,5.0,s29_e152_RES47772,630,-28.4806,152.1503,285,114.3,97.5,2066,16.15,7.1,s29_e152_RES49695,420,-28.5042,152.2083,488,113.5,84.2,924,6.59,17.2,773,64
s29_e152_RES60973 & s29_e152_RES62067,E,449,4.78,9,53.2,50,18,2.0,s29_e152_RES60973,761,-28.6081,152.1825,202,53.5,52.6,4518,11.56,4.6,s29_e152_RES62067,312,-28.6181,152.2442,123,53.2,80.3,2223,14.97,3.6,325,153
s29_e152_RES35108 & s29_e152_RES43843,E,449,6.84,7,53.2,50,18,2.1,s29_e152_RES35108,840,-28.3564,152.3756,152,53.5,84.2,1682,13.22,4.0,s29_e152_RES43843,391,-28.4422,152.3703,163,53.2,62.4,3883,12.38,4.3,315,158
s29_e152_RES73783 & s29_e152_RES72747,E,585,11.33,5,41.0,50,18,1.6,s29_e152_RES73783,970,-28.7261,152.0647,150,41.0,40.7,5760,10.25,4.0,s29_e152_RES72747,385,-28.7161,152.1947,96,41.0,84.2,2430,15.05,2.7,246,203
s29_e152_RES96151 & s30_e152_RES3447,E,343,1.2,29,70.1,50,18,2.2,s29_e152_RES96151,553,-28.9969,152.4272,163,70.5,90.1,3175,15.97,4.4,s30_e152_RES3447,210,-29.0339,152.425,200,70.1,72.5,2060,15.37,4.6,363,137
