Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s25_e148_RES44613 & s25_e148_RES40779,B,588,3.18,18,3.9,5,6,3.3,s25_e148_RES44613,1060,-24.8933,148.1897,40,4.0,17.4,1388,0.58,7.0,s25_e148_RES40779,472,-24.8583,148.1767,38,3.9,22.2,653,0.64,6.1,78,64
s32_e152_RES11060 & s32_e152_RES15838,B,791,4.77,17,3.0,5,6,3.1,s32_e152_RES11060,1071,-31.2711,152.1414,29,3.0,24.8,1185,0.77,3.9,s32_e152_RES15838,280,-31.3197,152.1892,30,3.2,20.0,229,0.22,14.3,59,84
s32_e152_RES42309 & s32_e152_RES46535,B,471,2.67,18,5.2,5,6,9.1,s32_e152_RES42309,601,-31.6417,152.2614,52,5.2,20.5,326,0.26,19.8,s32_e152_RES46535,130,-31.6892,152.2656,57,5.3,17.0,505,0.32,16.9,109,45
s32_e152_RES38622 & s32_e152_RES35752,B,425,2.34,18,5.7,5,6,8.9,s32_e152_RES38622,616,-31.5947,152.4119,51,5.8,23.1,396,0.37,15.8,s32_e152_RES35752,191,-31.5672,152.4042,47,5.7,23.1,229,0.28,20.3,98,51
s32_e152_RES38044 & s32_e152_RES34310,B,411,1.93,21,5.9,5,6,7.4,s32_e152_RES38044,561,-31.5869,152.4978,85,5.9,14.1,638,0.18,32.2,s32_e152_RES34310,150,-31.5561,152.4897,38,6.0,31.8,356,0.63,9.6,123,40
s33_e150_RES42065 & s33_e150_RES40878,B,800,9.5,8,3.0,5,6,8.9,s33_e150_RES42065,1040,-32.7019,150.2569,35,3.0,24.1,192,0.2,15.2,s33_e150_RES40878,240,-32.6544,150.3542,74,3.1,6.4,921,0.14,21.5,109,45
s24_e131_RES16219 & s24_e132_RES13393,B,370,1.67,22,6.3,5,6,6.5,s24_e131_RES16219,1150,-23.6094,131.9656,74,6.3,21.0,856,0.58,10.8,s24_e132_RES13393,780,-23.5811,132.0136,80,6.6,20.3,478,0.4,16.4,154,32
s31_e152_RES49922 & s31_e152_RES53225,B,590,2.1,28,4.1,5,6,4.1,s31_e152_RES49922,841,-30.7014,152.0119,36,4.1,23.3,932,0.93,4.4,s31_e152_RES53225,251,-30.7364,152.0183,43,4.1,13.9,146,0.07,60.3,79,63
s31_e152_RES28478 & s31_e152_RES31608,B,658,4.5,15,3.6,5,6,5.5,s31_e152_RES28478,770,-30.3742,152.6742,36,3.6,21.2,610,0.33,11.0,s31_e152_RES31608,112,-30.4231,152.6394,24,3.7,29.2,310,0.34,11.0,60,83
s31_e152_RES27786 & s31_e152_RES31054,B,690,3.34,21,3.4,5,6,2.9,s31_e152_RES27786,840,-30.3658,152.635,24,3.4,34.1,380,0.65,5.2,s31_e152_RES31054,150,-30.4106,152.6394,21,3.7,30.3,279,0.57,6.4,45,111
s31_e152_RES61179 & s31_e152_RES54603,B,743,7.78,10,3.1,5,6,8.8,s31_e152_RES61179,873,-30.8308,152.2425,50,3.3,20.1,490,0.29,11.3,s31_e152_RES54603,130,-30.7506,152.2439,62,3.1,2.6,407,0.08,40.5,112,44
s31_e152_RES29882 & s31_e152_RES31469,B,672,4.67,14,3.4,5,6,4.3,s31_e152_RES29882,702,-30.3925,152.74,35,3.4,23.3,1022,0.62,5.6,s31_e152_RES31469,30,-30.4197,152.7944,73,3.7,8.1,632,0.19,19.3,108,46
s31_e152_RES45585 & s31_e152_RES47922,B,570,1.84,31,4.2,5,6,3.2,s31_e152_RES45585,880,-30.6511,152.0586,29,4.2,30.1,963,1.22,3.4,s31_e152_RES47922,310,-30.6808,152.0717,37,4.3,18.6,111,0.12,37.0,66,75
s31_e152_RES59009 & s31_e152_RES54761,B,791,4.98,16,3.0,5,6,2.8,s31_e152_RES59009,931,-30.7997,152.1908,18,3.0,24.4,790,1.01,2.9,s31_e152_RES54761,140,-30.7522,152.1894,51,3.0,11.9,172,0.06,49.1,69,72
s31_e152_RES62108 & s31_e152_RES57637,B,761,7.88,10,3.1,5,6,6.4,s31_e152_RES62108,901,-30.8464,152.2456,47,3.2,15.9,432,0.23,14.0,s31_e152_RES57637,140,-30.7856,152.3053,30,3.1,23.7,217,0.27,11.6,77,64
s31_e152_RES27867 & s31_e152_RES32083,B,689,7.81,9,3.4,5,6,15.2,s31_e152_RES27867,750,-30.3667,152.7197,116,3.5,8.1,738,0.15,23.1,s31_e152_RES32083,61,-30.4328,152.7631,38,3.4,11.6,168,0.08,44.7,154,32
s31_e152_RES26197 & s31_e152_RES31420,B,690,7.83,9,3.5,5,6,13.6,s31_e152_RES26197,710,-30.3486,152.7508,54,3.5,16.8,415,0.17,20.0,s31_e152_RES31420,20,-30.4183,152.8464,219,8.8,9.1,796,0.21,42.0,273,18
s31_e152_RES38839 & s31_e152_RES44902,B,740,8.2,9,3.3,5,6,6.8,s31_e152_RES38839,920,-30.56,152.3286,27,3.3,22.2,353,0.36,9.1,s31_e152_RES44902,180,-30.6422,152.405,48,4.0,18.1,203,0.14,27.8,75,66
s31_e152_RES23183 & s31_e152_RES29260,B,559,5.3,11,4.1,5,6,10.0,s31_e152_RES23183,600,-30.3183,152.9028,32,4.4,25.4,624,0.41,10.7,s31_e152_RES29260,41,-30.3842,152.8872,92,4.1,4.5,283,0.02,173.5,124,40
s31_e152_RES69202 & s31_e152_RES66694,B,689,6.61,10,3.5,5,6,4.3,s31_e152_RES69202,940,-30.9811,152.2669,36,3.5,20.6,1438,0.71,4.9,s31_e152_RES66694,251,-30.9367,152.3447,34,3.5,15.8,168,0.11,31.5,70,71
s31_e152_RES22806 & s31_e152_RES30399,B,763,9.26,8,3.0,5,6,23.5,s31_e152_RES22806,793,-30.3144,152.7864,38,3.0,16.7,217,0.13,24.0,s31_e152_RES30399,30,-30.4006,152.8603,325,20.3,4.4,172,0.02,1219.1,363,13
s31_e152_RES26828 & s31_e152_RES21707,B,571,4.3,13,4.1,5,6,4.6,s31_e152_RES26828,1231,-30.355,152.2856,44,4.1,14.3,1438,0.49,8.4,s31_e152_RES21707,660,-30.3019,152.2967,25,4.4,37.1,154,0.44,10.2,69,72
s31_e152_RES29109 & s31_e152_RES32306,B,670,5.1,13,3.5,5,6,3.3,s31_e152_RES29109,760,-30.3822,152.7022,50,3.5,13.1,1397,0.51,6.8,s31_e152_RES32306,90,-30.4369,152.7114,26,3.6,35.0,297,0.58,6.2,76,65
s31_e151_RES76997 & s31_e151_RES74206,B,730,2.74,27,3.2,5,6,3.7,s31_e151_RES76997,1080,-30.9531,151.8978,41,3.2,13.0,640,0.4,8.1,s31_e151_RES74206,350,-30.9244,151.9228,21,3.4,32.8,238,0.49,6.9,62,80
s31_e151_RES44857 & s31_e151_RES47316,B,580,2.33,25,4.0,5,6,7.1,s31_e151_RES44857,961,-30.5872,151.9861,45,4.0,24.5,897,0.47,8.6,s31_e151_RES47316,381,-30.6128,151.9978,49,4.2,15.0,111,0.1,41.0,94,53
s31_e151_RES77238 & s31_e151_RES76079,B,670,2.52,27,3.4,5,6,3.5,s31_e151_RES77238,1090,-30.9553,151.8794,46,3.4,17.2,450,0.31,11.1,s31_e151_RES76079,420,-30.9439,151.9203,16,3.8,38.5,322,0.74,5.1,62,80
s31_e151_RES59878 & s31_e151_RES61872,B,511,1.87,27,4.8,5,6,5.7,s31_e151_RES59878,972,-30.7692,151.7853,34,4.8,22.6,278,0.34,14.4,s31_e151_RES61872,461,-30.7883,151.8119,30,4.9,32.5,199,0.53,9.4,64,78
s31_e151_RES56383 & s31_e151_RES60930,B,667,5.22,13,3.6,5,6,6.3,s31_e151_RES56383,1040,-30.7339,151.8219,49,3.6,18.0,667,0.3,11.9,s31_e151_RES60930,373,-30.7797,151.8664,29,3.7,19.3,269,0.27,13.4,78,64
s31_e151_RES59259 & s31_e151_RES59778,B,570,1.24,46,4.0,5,6,3.9,s31_e151_RES59259,901,-30.7633,151.8683,46,4.0,24.5,1157,0.74,5.5,s31_e151_RES59778,331,-30.7681,151.8897,31,4.3,24.6,252,0.33,13.1,77,64
s31_e151_RES79166 & s31_e151_RES75329,B,739,5.3,14,3.3,5,6,4.6,s31_e151_RES79166,1110,-30.9711,151.8708,50,3.3,11.4,882,0.18,18.1,s31_e151_RES75329,371,-30.9358,151.9258,18,3.4,39.6,221,0.56,6.1,68,73
s31_e151_RES47454 & s31_e151_RES49046,B,547,1.47,37,4.2,5,6,3.8,s31_e151_RES47454,959,-30.6142,151.89,44,4.2,25.1,1335,0.77,5.5,s31_e151_RES49046,412,-30.6336,151.9006,30,4.5,27.1,207,0.37,12.2,74,67
s31_e151_RES65669 & s31_e151_RES61577,B,590,5.22,11,4.2,5,6,8.5,s31_e151_RES65669,1011,-30.8303,151.7894,109,4.2,8.7,203,0.05,77.0,s31_e151_RES61577,421,-30.7856,151.8364,30,4.2,28.9,296,0.44,9.6,139,35
s31_e151_RES55155 & s31_e151_RES58577,B,769,8.04,10,3.2,5,6,11.8,s31_e151_RES55155,1060,-30.7172,151.8275,92,3.4,7.1,949,0.1,34.8,s31_e151_RES58577,291,-30.7556,151.9236,29,3.2,20.3,234,0.18,17.9,121,41
s31_e151_RES43116 & s31_e151_RES46107,B,470,2.5,19,5.2,5,6,6.5,s31_e151_RES43116,960,-30.5658,151.9164,60,5.2,20.0,853,0.46,11.4,s31_e151_RES46107,490,-30.5997,151.9128,39,5.3,31.2,195,0.35,15.2,99,50
s31_e151_RES80591 & s31_e151_RES73356,B,770,6.07,13,3.0,5,6,3.8,s31_e151_RES80591,1080,-30.9847,151.9094,37,3.0,15.5,1610,0.46,6.5,s31_e151_RES73356,310,-30.9167,151.9425,26,3.1,23.0,265,0.34,9.1,63,79
s31_e151_RES79033 & s31_e151_RES74511,B,730,4.29,17,3.2,5,6,3.0,s31_e151_RES79033,1001,-30.9697,151.9489,27,3.2,22.4,1081,0.74,4.3,s31_e151_RES74511,271,-30.9272,151.9689,31,3.2,24.5,265,0.33,9.8,58,86
s31_e151_RES46106 & s31_e151_RES47741,B,529,2.21,24,4.6,5,6,3.5,s31_e151_RES46106,970,-30.5997,151.885,45,4.6,29.5,1910,0.82,5.6,s31_e151_RES47741,441,-30.6175,151.9075,29,4.7,29.2,261,0.49,9.6,74,67
s31_e151_RES53530 & s31_e152_RES53225,B,620,4.53,14,3.9,5,6,3.5,s31_e151_RES53530,871,-30.6969,151.9769,26,4.0,40.5,764,1.07,3.7,s31_e152_RES53225,251,-30.7364,152.0183,43,3.9,13.5,146,0.06,62.6,69,72
s44_e146_RES300 & s43_e146_RES68859,B,548,2.64,21,4.2,5,6,4.8,s44_e146_RES300,620,-43.0047,146.7772,35,4.4,19.6,1716,0.76,5.9,s43_e146_RES68859,72,-42.9872,146.8083,53,4.2,12.7,705,0.15,27.2,88,56
s44_e146_RES10683 & s44_e146_RES9409,B,430,4.8,9,5.5,5,6,15.3,s44_e146_RES10683,560,-43.2222,146.8331,58,5.5,12.6,871,0.3,18.4,s44_e146_RES9409,130,-43.1856,146.8842,54,5.7,14.0,115,0.06,90.7,112,44
s37_e147_RES75661 & s37_e147_RES69201,B,653,4.26,15,3.7,5,6,10.7,s37_e147_RES75661,1183,-36.4922,147.8811,35,3.7,15.3,142,0.09,40.3,s37_e147_RES69201,530,-36.4642,147.8314,34,3.7,22.4,260,0.25,14.5,69,72
s37_e147_RES31811 & s37_e147_RES35200,B,591,4.38,14,3.9,5,6,4.7,s37_e147_RES31811,892,-36.2594,147.4775,53,3.9,15.1,829,0.28,14.3,s37_e147_RES35200,301,-36.2792,147.4228,41,3.9,21.4,768,0.56,7.0,94,53
s37_e147_RES155161 & s38_e147_RES2705,B,559,3.79,15,4.2,5,6,3.8,s37_e147_RES155161,1161,-36.9956,147.9208,32,4.2,26.7,315,0.42,10.1,s38_e147_RES2705,602,-37.02,147.8714,26,4.4,34.5,265,0.74,6.0,58,86
s17_e145_RES7235 & s17_e145_RES6925,B,391,2.68,15,5.8,5,6,22.9,s17_e145_RES7235,411,-16.5511,145.37,106,6.3,7.7,634,0.08,78.0,s17_e145_RES6925,20,-16.4967,145.375,130,5.8,10.2,787,0.18,32.3,236,21
s17_e145_RES7533 & s17_e145_RES7320,B,371,3.4,11,6.4,5,6,14.3,s17_e145_RES7533,381,-16.5775,145.4058,134,6.8,7.1,778,0.1,68.9,s17_e145_RES7320,10,-16.5614,145.4694,109,6.4,11.8,1181,0.35,18.0,243,20
s19_e146_RES3150 & s19_e146_RES2619,B,558,2.59,22,4.3,5,6,5.0,s19_e146_RES3150,740,-18.895,146.0056,58,4.3,16.4,1176,0.6,7.3,s19_e146_RES2619,182,-18.8539,146.0158,44,4.4,14.9,508,0.28,15.9,102,49
s19_e145_RES29324 & s19_e146_RES2619,B,549,3.13,18,4.3,5,6,7.8,s19_e145_RES29324,731,-18.9036,145.9978,68,4.3,12.4,874,0.27,16.3,s19_e146_RES2619,182,-18.8539,146.0158,46,4.5,15.1,539,0.3,14.9,114,43
s19_e145_RES24313 & s19_e145_RES22222,B,570,4.63,12,4.1,5,6,7.6,s19_e145_RES24313,650,-18.8194,145.8931,79,4.1,12.3,538,0.12,34.2,s19_e145_RES22222,80,-18.7831,145.9475,83,4.4,17.4,960,0.45,9.8,162,30
s19_e145_RES26971 & s19_e145_RES24764,B,591,4.39,13,3.9,5,6,4.4,s19_e145_RES26971,711,-18.8578,145.9672,40,3.9,25.0,365,0.42,9.3,s19_e145_RES24764,120,-18.8258,145.9978,67,4.1,13.9,1267,0.48,8.4,107,46
s19_e145_RES23264 & s19_e145_RES21152,B,549,5.54,10,4.2,5,6,7.8,s19_e145_RES23264,610,-18.8031,145.8942,51,4.3,21.8,542,0.39,11.1,s19_e145_RES21152,61,-18.7661,145.9478,126,4.2,8.7,1020,0.16,26.7,177,28
s19_e145_RES23065 & s19_e145_RES19601,B,530,4.92,11,4.7,5,6,25.1,s19_e145_RES23065,591,-18.7992,145.8856,63,4.7,14.3,563,0.18,26.1,s19_e145_RES19601,61,-18.7372,145.9158,135,8.2,3.2,179,0.01,677.5,198,25
s19_e145_RES27837 & s19_e145_RES23550,B,660,6.95,9,3.6,5,6,5.6,s19_e145_RES27837,760,-18.8733,145.9458,55,3.6,15.1,815,0.21,16.6,s19_e145_RES23550,100,-18.8083,145.9903,71,3.8,12.3,1647,0.45,8.5,126,39
s38_e148_RES28929 & s38_e148_RES33000,B,760,3.88,20,3.1,5,6,4.9,s38_e148_RES28929,1030,-37.3369,148.8556,28,3.2,16.7,578,0.32,10.1,s38_e148_RES33000,270,-37.3697,148.8964,32,3.1,18.9,510,0.33,9.5,60,83
s38_e148_RES13168 & s38_e148_RES17669,B,681,6.37,11,3.6,5,6,16.5,s38_e148_RES13168,1091,-37.1672,148.0433,44,3.6,11.4,228,0.08,45.9,s38_e148_RES17669,410,-37.2133,148.1242,40,3.7,18.2,345,0.14,25.8,84,59
s38_e148_RES9945 & s38_e148_RES16818,B,760,6.67,11,3.1,5,6,5.9,s38_e148_RES9945,1192,-37.1267,148.07,31,3.1,16.7,1319,0.41,7.5,s38_e148_RES16818,432,-37.2033,148.1056,36,3.2,18.1,136,0.12,26.5,67,74
s38_e148_RES18697 & s38_e148_RES20548,B,538,1.95,28,4.6,5,6,3.1,s38_e148_RES18697,1092,-37.225,148.0089,31,4.7,30.4,1343,1.06,4.4,s38_e148_RES20548,554,-37.2461,148.0308,26,4.6,33.5,209,0.43,10.6,57,87
s38_e148_RES8306 & s38_e148_RES12373,B,778,8.35,9,3.0,5,6,4.6,s38_e148_RES8306,1260,-37.1089,148.0531,27,3.0,26.2,283,0.28,10.9,s38_e148_RES12373,482,-37.1583,148.1406,32,3.2,15.6,493,0.41,7.9,59,84
s38_e148_RES18174 & s38_e148_RES21129,B,563,3.49,16,4.3,5,6,3.5,s38_e148_RES18174,1063,-37.2194,148.0228,32,4.3,28.8,1195,0.88,4.9,s38_e148_RES21129,500,-37.2542,148.0453,37,4.3,20.8,394,0.36,11.8,69,72
s28_e152_RES7488 & s28_e152_RES9496,B,432,2.28,19,5.4,5,6,5.4,s28_e152_RES7488,532,-27.1025,152.6739,45,5.4,22.8,1335,0.9,6.0,s28_e152_RES9496,100,-27.1286,152.6486,90,5.4,9.7,405,0.09,57.0,135,37
s36_e148_RES60807 & s36_e148_RES59884,B,623,2.57,24,3.8,5,6,3.6,s36_e148_RES60807,1143,-35.6247,148.2256,38,3.8,17.0,876,0.33,11.7,s36_e148_RES59884,520,-35.6061,148.2567,26,3.8,30.8,411,0.74,5.2,64,78
s36_e148_RES61180 & s36_e148_RES58002,B,790,7.07,11,2.9,5,6,4.4,s36_e148_RES61180,1260,-35.6336,148.1892,33,2.9,14.0,857,0.26,10.9,s36_e148_RES58002,470,-35.5703,148.2264,22,3.0,25.9,299,0.41,7.3,55,90
s36_e148_RES59503 & s36_e148_RES56856,B,650,6.03,11,3.5,5,6,5.0,s36_e148_RES59503,1050,-35.5983,148.1739,59,3.5,13.6,691,0.18,19.7,s36_e148_RES56856,400,-35.5511,148.2267,23,3.8,30.2,448,0.56,6.7,82,60
s36_e148_RES60066 & s36_e148_RES57067,B,654,5.19,13,3.7,5,6,4.3,s36_e148_RES60066,1035,-35.6106,148.2261,30,3.8,22.8,392,0.42,9.0,s36_e148_RES57067,381,-35.5542,148.2383,39,3.7,16.3,699,0.44,8.3,69,72
s36_e148_RES60305 & s36_e148_RES58150,B,640,4.93,13,3.7,5,6,3.3,s36_e148_RES60305,1060,-35.6153,148.2117,23,3.9,31.1,266,0.43,9.0,s36_e148_RES58150,420,-35.5731,148.2481,36,3.7,23.1,842,0.69,5.3,59,84
s36_e148_RES61409 & s36_e148_RES60202,B,640,4.66,14,3.7,5,6,3.4,s36_e148_RES61409,1040,-35.6403,148.2328,33,3.8,17.9,386,0.26,14.6,s36_e148_RES60202,400,-35.6131,148.2814,29,3.7,26.2,593,0.84,4.4,62,80
s36_e148_RES41280 & s36_e148_RES43886,B,691,7.45,9,3.6,5,6,5.2,s36_e148_RES41280,1052,-35.3489,148.51,26,3.6,15.2,1020,0.51,7.0,s36_e148_RES43886,361,-35.3683,148.4144,52,3.6,13.4,387,0.18,20.2,78,64
s29_e153_RES39213 & s29_e153_RES38630,B,401,2.18,18,6.0,5,6,10.1,s29_e153_RES39213,441,-28.6942,153.1053,47,6.0,22.8,398,0.45,13.4,s29_e153_RES38630,40,-28.6836,153.1283,122,6.2,6.8,920,0.15,40.9,169,29
s29_e153_RES4011 & s29_e153_RES2260,B,400,3.13,13,5.7,5,6,13.7,s29_e153_RES4011,531,-28.0772,153.2236,67,5.7,14.9,1511,0.31,18.1,s29_e153_RES2260,131,-28.0475,153.205,56,6.1,18.3,120,0.11,57.6,123,40
s29_e153_RES34984 & s29_e153_RES34967,B,370,2.29,16,6.7,5,6,9.7,s29_e153_RES34984,430,-28.6267,153.0875,44,6.7,18.0,1588,0.63,10.6,s29_e153_RES34967,60,-28.6264,153.1233,115,6.7,8.6,224,0.06,110.2,159,31
s26_e151_RES7081 & s26_e151_RES4589,B,339,2.78,12,7.2,5,6,17.3,s26_e151_RES7081,500,-25.1122,151.7267,79,7.2,14.2,846,0.32,22.6,s26_e151_RES4589,161,-25.0756,151.7367,106,7.3,14.7,260,0.1,73.3,185,27
s34_e150_RES27949 & s34_e150_RES29110,B,769,9.56,8,3.2,5,6,7.2,s34_e150_RES27949,1040,-33.7322,150.0728,25,3.2,17.9,308,0.26,12.2,s34_e150_RES29110,271,-33.7497,150.19,33,3.2,15.8,195,0.19,17.5,58,86
s32_e151_RES64592 & s32_e151_RES72752,B,730,5.12,14,3.3,5,6,7.7,s32_e151_RES64592,1210,-31.5183,151.4331,38,3.3,19.5,1087,0.34,9.7,s32_e151_RES72752,480,-31.5675,151.42,33,3.3,15.0,167,0.09,36.6,71,70
s32_e151_RES92140 & s32_e151_RES95973,B,620,2.99,21,3.7,5,6,5.7,s32_e151_RES92140,1310,-31.6819,151.2494,50,4.0,9.8,1586,0.35,11.5,s32_e151_RES95973,690,-31.7067,151.215,45,3.7,15.2,548,0.33,11.4,95,52
s32_e151_RES42318 & s32_e151_RES42209,B,571,4.39,13,4.2,5,6,11.0,s32_e151_RES42318,1202,-31.3667,151.4,73,4.2,13.3,343,0.17,25.4,s32_e151_RES42209,631,-31.3658,151.3425,41,4.4,17.7,348,0.23,19.4,114,43
s32_e151_RES68442 & s32_e151_RES79818,B,619,5.96,10,3.9,5,6,14.3,s32_e151_RES68442,890,-31.5406,151.6414,48,4.0,17.2,150,0.1,39.5,s32_e151_RES79818,271,-31.6081,151.6581,58,3.9,12.3,321,0.17,22.3,106,47
s32_e151_RES46273 & s32_e151_RES39351,B,650,5.45,12,3.6,5,6,7.3,s32_e151_RES46273,1210,-31.3942,151.2533,53,3.8,19.9,427,0.23,16.4,s32_e151_RES39351,560,-31.3461,151.2731,70,3.6,13.1,520,0.27,13.2,123,40
s32_e151_RES36192 & s32_e151_RES39558,B,492,3.31,15,4.9,5,6,9.1,s32_e151_RES36192,1082,-31.3203,151.3578,43,4.9,27.2,317,0.41,12.1,s32_e151_RES39558,590,-31.3475,151.3053,67,4.9,11.5,524,0.14,35.7,110,45
s32_e151_RES94479 & s32_e151_RES102439,B,650,4.15,16,3.7,5,6,4.5,s32_e151_RES94479,1251,-31.6981,151.2728,36,3.9,19.1,2023,0.62,6.2,s32_e151_RES102439,601,-31.7464,151.2628,38,3.7,18.4,338,0.24,15.8,74,67
s32_e151_RES74249 & s32_e151_RES84296,B,691,4.31,16,3.4,5,6,3.5,s32_e151_RES74249,1062,-31.5767,151.4733,29,3.4,31.5,668,0.86,4.0,s32_e151_RES84296,371,-31.6325,151.4906,41,3.7,13.1,355,0.15,25.0,70,71
s32_e151_RES8725 & s32_e151_RES8964,B,676,2.29,29,3.5,5,6,2.4,s32_e151_RES8725,1080,-31.0778,151.9536,45,3.6,15.5,1115,0.45,8.0,s32_e151_RES8964,404,-31.0797,151.9861,16,3.5,46.3,278,1.0,3.5,61,81
s32_e151_RES56853 & s32_e151_RES50277,B,499,5.07,10,4.8,5,6,13.1,s32_e151_RES56853,1060,-31.4686,151.1858,44,4.9,19.9,260,0.18,27.7,s32_e151_RES50277,561,-31.4225,151.1336,58,4.8,15.2,431,0.19,24.7,102,49
s32_e151_RES78213 & s32_e151_RES84583,B,541,5.07,11,4.4,5,6,9.7,s32_e151_RES78213,761,-31.5989,151.7842,36,4.5,15.6,638,0.38,11.7,s32_e151_RES84583,220,-31.6342,151.7386,56,4.4,15.5,141,0.08,54.9,92,54
s32_e151_RES70759 & s32_e151_RES83758,B,640,7.9,8,3.8,5,6,21.9,s32_e151_RES70759,891,-31.5547,151.7681,65,3.9,8.1,255,0.05,84.6,s32_e151_RES83758,251,-31.6294,151.7406,31,3.8,15.8,202,0.13,29.5,96,52
s32_e151_RES125072 & s32_e151_RES123174,B,440,4.05,11,5.4,5,6,14.9,s32_e151_RES125072,621,-31.8736,151.7842,47,5.7,18.9,378,0.28,20.4,s32_e151_RES123174,181,-31.8614,151.8442,80,5.4,11.1,259,0.1,54.8,127,39
s32_e151_RES56342 & s32_e151_RES65650,B,572,4.51,13,4.3,5,6,5.8,s32_e151_RES56342,1222,-31.4644,151.2925,71,4.3,11.2,2253,0.36,11.9,s32_e151_RES65650,650,-31.5247,151.2925,30,4.4,31.1,229,0.39,11.4,101,49
s32_e151_RES46829 & s32_e151_RES43807,B,629,5.5,11,3.7,5,6,5.5,s32_e151_RES46829,1280,-31.3981,151.4264,70,3.7,13.3,1619,0.27,13.4,s32_e151_RES43807,651,-31.3769,151.3553,41,4.0,18.2,524,0.43,9.3,111,45
s32_e151_RES96859 & s32_e151_RES93980,B,459,2.15,21,5.0,5,6,4.3,s32_e151_RES96859,630,-31.7131,151.9414,36,5.3,39.1,409,1.03,5.1,s32_e151_RES93980,171,-31.6944,151.9711,63,5.0,14.9,352,0.18,27.3,99,50
s32_e151_RES38253 & s32_e151_RES41579,B,540,2.67,20,4.4,5,6,3.3,s32_e151_RES38253,1150,-31.3375,151.3575,32,4.4,34.5,625,0.87,5.1,s32_e151_RES41579,610,-31.3608,151.3267,40,4.6,20.6,722,0.5,9.1,72,69
s32_e151_RES131332 & s32_e151_RES135541,B,718,4.52,16,3.2,5,6,2.7,s32_e151_RES131332,1231,-31.9206,151.3594,19,3.2,43.6,376,0.89,3.7,s32_e151_RES135541,513,-31.9519,151.3106,30,3.3,23.3,347,0.34,9.7,49,102
s32_e151_RES61150 & s32_e151_RES73250,B,770,7.94,10,3.0,5,6,4.6,s32_e151_RES61150,1260,-31.4978,151.42,47,3.0,17.1,937,0.22,14.0,s32_e151_RES73250,490,-31.5706,151.42,21,3.1,33.0,189,0.45,6.9,68,73
s32_e151_RES37552 & s32_e151_RES48531,B,701,7.24,10,3.5,5,6,5.7,s32_e151_RES37552,1141,-31.3308,151.9969,51,3.5,12.0,1558,0.34,10.2,s32_e151_RES48531,440,-31.4103,151.9917,24,3.6,20.8,277,0.28,13.0,75,66
s32_e151_RES535 & s31_e151_RES76079,B,670,6.02,11,3.6,5,6,3.7,s32_e151_RES535,1090,-31.0056,151.8964,61,3.6,12.0,1610,0.26,13.6,s31_e151_RES76079,420,-30.9439,151.9203,16,3.8,38.5,322,0.74,5.1,77,64
s32_e151_RES87381 & s32_e151_RES82912,B,519,2.95,18,4.5,5,6,3.8,s32_e151_RES87381,1281,-31.6519,151.2358,30,4.5,25.1,1274,0.91,5.0,s32_e151_RES82912,762,-31.6236,151.2569,41,4.5,26.2,229,0.29,15.6,71,70
s32_e151_RES120561 & s32_e151_RES113797,B,549,5.82,9,4.3,5,6,8.0,s32_e151_RES120561,1290,-31.8461,151.4739,46,4.5,16.8,440,0.19,23.3,s32_e151_RES113797,741,-31.81,151.4069,44,4.3,25.8,364,0.36,12.1,90,55
s32_e151_RES76357 & s32_e151_RES84921,B,703,4.89,14,3.5,5,6,2.7,s32_e151_RES76357,1093,-31.5878,151.4722,20,3.5,28.2,1659,1.28,2.7,s32_e151_RES84921,390,-31.6364,151.4806,39,3.8,10.3,57,0.03,130.9,59,84
s32_e151_RES108535 & s32_e151_RES108278,B,509,3.6,14,4.6,5,6,4.6,s32_e151_RES108535,1141,-31.7811,151.4369,41,4.6,25.0,1067,0.74,6.3,s32_e151_RES108278,632,-31.7797,151.3814,43,4.9,20.4,264,0.29,16.5,84,59
s32_e151_RES62501 & s32_e151_RES68477,B,590,3.94,15,4.1,5,6,3.4,s32_e151_RES62501,1290,-31.5058,151.2361,34,4.1,16.7,2103,0.88,4.7,s32_e151_RES68477,700,-31.5408,151.2756,27,4.1,32.4,185,0.35,11.8,61,81
s32_e151_RES51465 & s32_e151_RES47400,B,554,7.03,8,4.5,5,6,16.1,s32_e151_RES51465,1260,-31.4306,151.4386,107,4.5,8.0,176,0.03,144.3,s32_e151_RES47400,706,-31.4022,151.3481,31,4.5,15.0,427,0.25,18.1,138,36
s23_e149_RES2568 & s23_e149_RES1894,B,372,2.47,15,6.4,5,6,11.0,s23_e149_RES2568,452,-22.0533,149.4081,85,6.6,11.5,928,0.2,33.4,s23_e149_RES1894,80,-22.0358,149.4428,69,6.4,21.0,452,0.39,16.3,154,32
