Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s36_e148_RES17116 & s36_e148_RES11019,E,503,7.08,7,4.6,5,18,2.3,s36_e148_RES17116,863,-35.1364,148.6122,24,4.7,42.3,505,1.35,3.5,s36_e148_RES11019,360,-35.0894,148.6761,48,4.6,21.0,1058,0.67,6.8,72,69
s36_e148_RES15079 & s36_e148_RES17100,E,389,6.85,6,6.1,5,18,3.5,s36_e148_RES15079,651,-35.1217,148.3431,54,6.1,25.7,915,1.01,6.0,s36_e148_RES17100,262,-35.1364,148.2453,68,6.1,17.8,783,0.72,8.6,122,40
s36_e148_RES61089 & s36_e148_RES56837,E,677,9.56,7,3.5,5,18,1.7,s36_e148_RES61089,1140,-35.6314,148.2231,31,3.5,33.5,589,0.87,4.1,s36_e148_RES56837,463,-35.5506,148.2722,13,3.6,40.8,425,1.28,2.8,44,113
s36_e148_RES34913 & s36_e148_RES31802,E,449,8.91,5,5.3,5,18,2.8,s36_e148_RES34913,1030,-35.2883,148.5981,72,5.4,11.3,1138,0.38,14.2,s36_e148_RES31802,581,-35.2606,148.7064,30,5.3,45.7,609,1.48,3.6,102,49
s36_e148_RES75409 & s36_e148_RES78691,E,180,2.44,7,13.2,5,18,7.3,s36_e148_RES75409,1190,-35.8953,148.7708,70,13.3,40.4,1007,1.56,8.5,s36_e148_RES78691,1010,-35.9367,148.7781,110,13.2,24.6,212,0.27,49.4,180,27
s36_e148_RES35359 & s36_e148_RES37627,E,233,3.72,6,10.3,5,18,6.3,s36_e148_RES35359,744,-35.2922,148.8789,62,10.3,36.4,891,0.89,11.6,s36_e148_RES37627,511,-35.3133,148.9189,58,10.7,33.3,457,0.78,13.7,120,41
s36_e148_RES66556 & s36_e148_RES73567,E,682,12.77,5,3.4,5,18,1.9,s36_e148_RES66556,1122,-35.765,148.17,41,3.5,22.4,887,0.57,6.1,s36_e148_RES73567,440,-35.8664,148.0725,14,3.4,55.5,262,1.22,2.8,55,90
s36_e148_RES68153 & s36_e148_RES74047,E,542,9.06,6,4.4,5,18,2.2,s36_e148_RES68153,1152,-35.7925,148.2514,58,4.4,12.7,1421,0.6,7.3,s36_e148_RES74047,610,-35.8742,148.2022,28,4.5,33.1,981,1.41,3.2,86,58
s36_e148_RES61848 & s36_e147_RES36682,E,790,15.67,5,3.0,5,18,1.7,s36_e148_RES61848,1261,-35.6528,148.1356,26,3.0,25.8,1663,0.89,3.4,s36_e147_RES36682,471,-35.6228,147.96,24,3.1,28.7,672,0.92,3.4,50,100
s36_e148_RES53736 & s36_e148_RES49385,E,390,4.91,8,6.0,5,18,3.0,s36_e148_RES53736,720,-35.4881,148.1658,47,6.0,26.9,2055,1.7,3.6,s36_e148_RES49385,330,-35.4222,148.1789,100,6.1,12.0,1002,0.3,20.4,147,34
s36_e148_RES36364 & s36_e148_RES37371,E,369,6.44,6,6.3,5,18,3.2,s36_e148_RES36364,1010,-35.3019,148.5203,42,6.3,33.2,973,1.38,4.6,s36_e148_RES37371,641,-35.3114,148.4294,71,6.5,28.2,466,0.62,10.4,113,44
s36_e148_RES63607 & s36_e147_RES41383,E,538,9.85,5,4.4,5,18,2.4,s36_e148_RES63607,1131,-35.7056,148.0861,31,4.4,31.2,1931,1.46,3.1,s36_e147_RES41383,593,-35.6994,147.9714,47,4.4,15.4,748,0.42,10.5,78,64
s36_e148_RES65638 & s36_e148_RES67684,E,407,6.64,6,6.0,5,18,2.9,s36_e148_RES65638,1100,-35.7481,148.1742,47,6.0,29.7,665,0.63,9.5,s36_e148_RES67684,693,-35.7853,148.0942,49,6.0,19.6,1838,1.44,4.2,96,52
s36_e148_RES39716 & s36_e148_RES46935,E,650,12.9,5,3.7,5,18,1.8,s36_e148_RES39716,1061,-35.3342,148.5514,38,3.8,20.2,518,0.41,9.2,s36_e148_RES46935,411,-35.3956,148.4197,15,3.7,40.6,653,1.63,2.3,53,94
s36_e148_RES74509 & s36_e148_RES80425,E,522,7.82,7,4.6,5,18,2.2,s36_e148_RES74509,1082,-35.8819,148.3175,59,4.7,12.2,1056,0.33,14.1,s36_e148_RES80425,560,-35.9592,148.2647,23,4.6,28.8,1136,1.78,2.6,82,60
s36_e148_RES29142 & s36_e148_RES33282,E,490,9.62,5,4.6,5,18,2.6,s36_e148_RES29142,780,-35.2356,148.3986,35,4.8,40.7,1517,1.49,3.3,s36_e148_RES33282,290,-35.2736,148.2831,73,4.6,13.8,1060,0.38,12.2,108,46
s36_e148_RES53589 & s36_e147_RES22204,E,400,7.74,5,5.7,5,18,3.0,s36_e148_RES53589,770,-35.4856,148.0061,31,5.9,34.7,1106,1.76,3.4,s36_e147_RES22204,370,-35.4269,147.9294,94,5.7,17.9,356,0.2,28.0,125,40
s36_e148_RES5713 & s35_e148_RES65953,E,470,6.2,8,5.0,5,18,2.2,s36_e148_RES5713,770,-35.0486,148.5222,47,5.0,19.0,1311,0.68,7.4,s35_e148_RES65953,300,-34.9914,148.5533,23,5.1,43.8,562,1.65,3.1,70,71
s36_e148_RES67718 & s36_e148_RES72828,E,550,10.19,5,4.2,5,18,2.3,s36_e148_RES67718,1070,-35.7856,148.1414,39,4.2,25.5,1654,1.07,4.0,s36_e148_RES72828,520,-35.8567,148.0425,31,4.4,38.3,410,0.82,5.3,70,71
s36_e148_RES58534 & s36_e147_RES31722,E,370,7.36,5,6.3,5,18,3.5,s36_e148_RES58534,860,-35.5797,148.06,52,6.3,31.7,363,0.68,9.3,s36_e147_RES31722,490,-35.5581,147.9733,50,6.4,31.2,848,1.12,5.7,102,49
s36_e148_RES36201 & s36_e148_RES38204,E,371,5.62,7,6.4,5,18,3.1,s36_e148_RES36201,671,-35.3006,148.4072,51,6.4,29.1,869,0.91,7.1,s36_e148_RES38204,300,-35.3192,148.3319,62,6.5,20.1,1791,1.19,5.4,113,44
s36_e148_RES63908 & s36_e147_RES48604,E,720,14.11,5,3.2,5,18,1.8,s36_e148_RES63908,1210,-35.7144,148.0906,15,3.4,30.9,2141,1.86,1.8,s36_e147_RES48604,490,-35.8006,147.9611,101,3.2,6.4,603,0.08,38.0,116,43
s36_e148_RES38215 & s36_e148_RES38508,E,311,5.7,5,7.6,5,18,4.3,s36_e148_RES38215,1031,-35.3192,148.5364,43,7.6,33.0,1855,1.42,5.4,s36_e148_RES38508,720,-35.3219,148.4575,79,7.9,26.4,398,0.39,20.5,122,40
s36_e148_RES80831 & s37_e148_RES1120,E,560,9.45,6,4.4,5,18,2.2,s36_e148_RES80831,810,-35.9642,148.1814,21,4.4,33.7,1565,2.01,2.2,s37_e148_RES1120,250,-36.0256,148.0717,176,4.7,2.1,547,0.02,229.1,197,25
s36_e148_RES49800 & s36_e148_RES46475,E,280,2.56,11,8.2,5,18,3.6,s36_e148_RES49800,590,-35.4278,148.1472,53,8.2,34.8,935,1.64,5.0,s36_e148_RES46475,310,-35.3914,148.1661,135,8.7,14.5,1173,0.67,13.0,188,26
s36_e148_RES30495 & s36_e148_RES24172,E,259,5.12,5,8.9,5,18,5.9,s36_e148_RES30495,1000,-35.2481,148.5281,60,8.9,33.0,1323,0.98,9.1,s36_e148_RES24172,741,-35.1892,148.5008,69,9.6,24.2,881,0.56,17.2,129,38
s36_e148_RES62489 & s36_e148_RES59300,E,539,8.5,6,4.5,5,18,2.0,s36_e148_RES62489,1120,-35.6714,148.1981,41,4.6,17.6,428,0.26,17.8,s36_e148_RES59300,581,-35.5944,148.2375,17,4.5,49.9,548,2.07,2.2,58,86
s36_e148_RES61897 & s36_e148_RES63332,E,520,10.21,5,4.5,5,18,2.3,s36_e148_RES61897,1271,-35.6544,148.1444,32,4.5,33.2,1281,1.55,2.9,s36_e148_RES63332,751,-35.6975,148.0281,51,4.7,18.9,1090,0.4,11.6,83,60
s36_e148_RES32561 & s36_e148_RES38806,E,580,9.88,6,4.2,5,18,1.9,s36_e148_RES32561,860,-35.2672,148.4061,19,4.2,31.7,1065,1.92,2.2,s36_e148_RES38806,280,-35.3247,148.2994,164,4.3,5.7,2461,0.28,15.6,183,27
s36_e148_RES28849 & s36_e148_RES28360,E,400,7.74,5,5.8,5,18,3.0,s36_e148_RES28849,790,-35.2328,148.3992,40,5.8,33.0,1819,1.37,4.2,s36_e148_RES28360,390,-35.2281,148.2981,63,5.9,27.3,519,0.57,10.3,103,48
s36_e148_RES56708 & s36_e148_RES55598,E,373,7.24,5,6.3,5,18,3.4,s36_e148_RES56708,933,-35.5483,148.0967,69,6.5,15.9,1916,0.59,11.1,s36_e148_RES55598,560,-35.5236,148.0028,43,6.3,32.8,697,1.3,4.8,112,44
s29_e151_RES48480 & s29_e151_RES45508,E,278,5.35,5,8.7,5,18,5.3,s29_e151_RES48480,1010,-28.9214,151.8247,69,8.7,40.1,417,1.13,7.7,s29_e151_RES45508,732,-28.8767,151.7853,114,8.8,20.1,911,0.52,16.9,183,27
s29_e151_RES49913 & s29_e151_RES54342,E,259,5.08,5,9.0,5,18,6.1,s29_e151_RES49913,1060,-28.9372,151.8253,62,9.1,31.8,479,1.01,9.0,s29_e151_RES54342,801,-28.9864,151.8786,127,9.0,17.3,829,0.48,18.5,189,26
s29_e151_RES47915 & s29_e151_RES51430,E,391,7.36,5,6.1,5,18,3.2,s29_e151_RES47915,862,-28.9136,151.7297,52,6.1,29.1,845,0.79,7.7,s29_e151_RES51430,471,-28.9531,151.6569,28,6.2,45.5,270,1.14,5.4,80,62
s29_e151_RES36572 & s29_e151_RES35120,E,221,4.05,5,10.6,5,18,7.6,s29_e151_RES36572,981,-28.7406,151.9447,108,10.6,21.8,2472,1.25,8.4,s29_e151_RES35120,760,-28.7197,151.8867,238,10.7,9.1,827,0.15,74.0,346,14
s29_e151_RES18656 & s29_e151_RES15796,E,219,3.83,6,10.8,5,18,6.1,s29_e151_RES18656,750,-28.4017,151.9856,89,10.8,31.7,2011,1.27,8.5,s29_e151_RES15796,531,-28.3533,151.9967,135,11.3,20.7,1243,0.5,22.3,224,22
s29_e151_RES52467 & s29_e151_RES54219,E,380,6.94,5,6.2,5,18,3.0,s29_e151_RES52467,890,-28.9647,151.7481,42,6.2,37.4,729,1.6,3.9,s29_e151_RES54219,510,-28.985,151.6689,42,6.4,33.5,224,0.46,13.9,84,59
s29_e151_RES54507 & s30_e151_RES1546,E,190,2.57,7,12.5,5,18,6.4,s29_e151_RES54507,570,-28.9886,151.6303,98,12.5,30.4,1293,1.71,7.3,s30_e151_RES1546,380,-29.0192,151.6022,260,13.0,8.1,1543,0.24,54.0,358,13
s24_e133_RES10191 & s24_e133_RES8289,E,223,3.26,7,10.6,5,18,6.9,s24_e133_RES10191,933,-23.6294,133.2475,98,10.6,28.3,620,0.57,18.7,s24_e133_RES8289,710,-23.5894,133.2422,65,10.7,33.5,409,0.99,10.8,163,30
s24_e133_RES10214 & s24_e133_RES7030,E,290,5.07,6,7.9,5,18,5.0,s24_e133_RES10214,980,-23.6303,133.2853,114,7.9,17.1,2101,0.55,14.5,s24_e133_RES7030,690,-23.5614,133.2903,177,8.8,9.6,5055,1.13,7.7,291,17
s24_e133_RES10795 & s24_e133_RES8190,E,244,4.13,6,9.7,5,18,5.0,s24_e133_RES10795,954,-23.6517,133.2806,207,10.3,16.3,1517,0.29,35.1,s24_e133_RES8190,710,-23.5881,133.2986,74,9.7,27.1,970,1.67,5.8,281,17
s35_e149_RES30383 & s35_e150_RES11640,E,420,8.01,5,5.7,5,18,3.4,s35_e149_RES30383,731,-34.3117,149.9353,43,5.7,35.8,584,0.93,6.1,s35_e150_RES11640,311,-34.2967,150.0331,34,5.9,34.3,282,0.79,7.5,77,64
s35_e149_RES19188 & s35_e150_RES8056,E,589,11.67,5,4.1,5,18,2.5,s35_e149_RES19188,880,-34.1936,149.9278,32,4.1,30.8,861,1.23,3.3,s35_e150_RES8056,291,-34.2403,150.0606,32,4.2,30.4,266,0.42,9.8,64,78
s35_e149_RES12989 & s35_e149_RES17790,E,230,3.04,8,10.3,5,18,5.6,s35_e149_RES12989,930,-34.1389,149.7783,69,10.3,38.5,1257,1.53,6.7,s35_e149_RES17790,700,-34.1817,149.7808,93,10.9,28.5,318,0.32,33.5,162,30
s35_e149_RES27950 & s35_e149_RES27184,E,211,3.77,6,11.4,5,18,6.8,s35_e149_RES27950,641,-34.2847,149.1858,69,11.4,40.8,1157,1.55,7.3,s35_e149_RES27184,430,-34.2758,149.1303,254,11.9,11.2,379,0.12,100.7,323,15
s35_e149_RES16054 & s35_e150_RES6292,E,440,8.36,5,5.4,5,18,2.7,s35_e149_RES16054,850,-34.1667,149.9406,40,5.4,28.0,815,0.94,5.7,s35_e150_RES6292,410,-34.2006,150.0442,26,5.6,50.2,247,1.12,5.0,66,75
s35_e149_RES6156 & s35_e149_RES12641,E,360,6.93,5,6.4,5,18,3.9,s35_e149_RES6156,1190,-34.0556,149.8347,64,6.4,22.6,1821,0.81,7.8,s35_e149_RES12641,830,-34.1361,149.8183,41,6.8,41.2,364,0.89,7.6,105,47
s35_e149_RES25406 & s35_e150_RES10153,E,520,9.96,5,4.5,5,18,2.5,s35_e149_RES25406,891,-34.2561,149.9044,30,4.5,36.3,1039,1.27,3.6,s35_e150_RES10153,371,-34.2747,150.0244,27,4.7,38.5,184,0.53,8.8,57,87
s35_e149_RES40628 & s35_e150_RES26617,E,280,5.55,5,8.4,5,18,4.5,s35_e149_RES40628,730,-34.4267,149.9689,53,8.4,44.4,476,1.31,6.4,s35_e150_RES26617,450,-34.4769,150.0258,63,8.7,34.8,231,0.59,14.9,116,43
s35_e149_RES39009 & s35_e150_RES18998,E,281,3.76,7,8.4,5,18,3.9,s35_e149_RES39009,701,-34.4061,149.9786,58,8.4,41.5,347,0.97,8.7,s35_e150_RES18998,420,-34.3875,150.0206,48,8.6,35.5,860,1.22,7.1,106,47
s35_e149_RES13930 & s35_e149_RES20178,E,321,5.26,6,7.4,5,18,3.8,s35_e149_RES13930,731,-34.1478,149.0833,48,7.4,31.3,2050,1.9,3.9,s35_e149_RES20178,410,-34.2036,149.0772,243,8.9,5.2,482,0.04,214.7,291,17
s35_e149_RES22577 & s35_e149_RES19878,E,269,4.85,6,8.7,5,18,5.3,s35_e149_RES22577,940,-34.2253,149.7889,111,8.7,19.3,2776,1.18,7.4,s35_e149_RES19878,671,-34.2008,149.7283,60,8.9,26.3,312,0.48,18.4,171,29
s35_e149_RES4849 & s35_e149_RES1138,E,120,2.26,5,19.8,5,18,14.3,s35_e149_RES4849,580,-34.0406,149.4208,169,19.8,32.2,851,0.91,21.7,s35_e149_RES1138,460,-34.0086,149.4128,199,20.9,25.1,528,0.5,41.9,368,13
s35_e149_RES17662 & s35_e149_RES20739,E,220,4.15,5,10.5,5,18,5.9,s35_e149_RES17662,760,-34.1808,149.1992,73,10.6,33.6,896,1.14,9.3,s35_e149_RES20739,540,-34.2086,149.1644,99,10.5,26.3,775,0.65,16.3,172,29
s35_e149_RES39096 & s35_e149_RES34957,E,345,6.43,5,7.0,5,18,3.5,s35_e149_RES39096,915,-34.4072,149.8669,48,7.0,21.7,2468,1.68,4.2,s35_e149_RES34957,570,-34.3614,149.9475,60,7.0,30.7,153,0.32,22.2,108,46
s35_e149_RES41979 & s35_e150_RES22849,E,450,8.01,6,5.2,5,18,2.5,s35_e149_RES41979,770,-34.4447,149.9817,26,5.2,34.0,2113,1.77,3.0,s35_e150_RES22849,320,-34.4311,150.0911,41,5.5,29.3,180,0.34,16.3,67,74
s29_e153_RES5775 & s29_e153_RES892,E,407,6.69,6,5.8,5,18,3.3,s29_e153_RES5775,500,-28.1081,153.1931,29,5.8,35.4,1177,1.39,4.2,s29_e153_RES892,93,-28.0197,153.2056,118,6.2,15.3,372,0.38,16.5,147,34
s29_e153_RES8775 & s29_e153_RES5517,E,381,3.68,10,6.2,5,18,2.8,s29_e153_RES8775,571,-28.1606,153.1506,28,6.2,46.7,539,1.82,3.4,s29_e153_RES5517,190,-28.1036,153.1447,77,6.4,19.4,516,0.4,15.9,105,47
s29_e153_RES32683 & s29_e153_RES32514,E,133,1.62,8,17.4,5,18,14.4,s29_e153_RES32683,193,-28.5892,153.0506,169,17.6,22.7,1032,0.84,21.0,s29_e153_RES32514,60,-28.5853,153.0136,390,17.4,7.4,2532,0.38,45.8,559,8
s29_e153_RES10560 & s29_e153_RES11129,E,521,6.32,8,4.7,5,18,2.1,s29_e153_RES10560,601,-28.1942,153.2636,23,4.7,27.2,1735,2.08,2.2,s29_e153_RES11129,80,-28.2042,153.3344,41,4.8,18.9,198,0.17,28.8,64,78
s29_e153_RES20889 & s29_e153_RES19689,E,300,2.23,13,7.9,5,18,3.6,s29_e153_RES20889,320,-28.3806,153.2956,28,8.0,50.4,535,1.94,4.1,s29_e153_RES19689,20,-28.3528,153.2989,129,7.9,10.8,1083,0.25,31.2,157,31
s29_e153_RES29369 & s29_e153_RES30591,E,251,4.64,5,9.6,5,18,5.9,s29_e153_RES29369,271,-28.5331,153.3922,52,9.8,27.0,456,0.5,19.6,s29_e153_RES30591,20,-28.5494,153.4517,85,9.6,19.1,1442,1.15,8.4,137,36
s29_e153_RES35314 & s29_e153_RES39558,E,311,6.1,5,7.5,5,18,4.2,s29_e153_RES35314,342,-28.6317,153.1536,51,7.8,29.1,1357,1.52,5.1,s29_e153_RES39558,31,-28.6997,153.1856,149,7.5,9.9,1333,0.33,22.5,200,25
s29_e153_RES31060 & s29_e153_RES30223,E,171,2.52,7,14.1,5,18,7.7,s29_e153_RES31060,241,-28.5569,153.0592,94,14.1,30.7,1647,1.54,9.1,s29_e153_RES30223,70,-28.545,153.0153,272,14.6,9.3,1125,0.29,49.7,366,13
s29_e153_RES8014 & s29_e153_RES4516,E,380,6.39,6,6.2,5,18,3.1,s29_e153_RES8014,550,-28.1492,153.1825,39,6.2,41.4,1321,1.72,3.6,s29_e153_RES4516,170,-28.0858,153.1419,79,6.2,14.6,837,0.28,22.5,118,42
s34_e115_RES21917 & s34_e115_RES19311,E,191,2.94,7,12.4,5,18,8.5,s34_e115_RES21917,291,-33.9147,115.9331,93,12.4,24.8,950,1.41,8.8,s34_e115_RES19311,100,-33.8633,115.9342,244,13.1,6.2,277,0.04,306.3,337,14
s34_e115_RES481 & s34_e115_RES884,E,151,2.92,5,15.6,5,18,10.4,s34_e115_RES481,221,-33.0444,115.9914,125,15.6,31.6,599,1.21,12.9,s34_e115_RES884,70,-33.0786,115.9692,220,15.7,19.3,898,0.3,52.6,345,14
s23_e118_RES9212 & s23_e118_RES8281,E,190,2.66,7,12.4,5,18,6.9,s23_e118_RES9212,690,-22.3319,118.36,103,12.4,27.8,903,1.03,12.0,s23_e118_RES8281,500,-22.3006,118.3244,113,12.5,23.6,599,0.77,16.3,216,23
s21_e144_RES2621 & s21_e143_RES2360,E,168,3.03,6,13.9,5,18,11.2,s21_e144_RES2621,670,-20.0592,144.0239,126,14.2,28.5,423,0.66,21.5,s21_e143_RES2360,502,-20.0717,143.9739,125,13.9,27.1,361,0.6,23.2,251,19
s21_e144_RES6008 & s21_e144_RES7561,E,130,2.54,5,17.7,5,18,13.4,s21_e144_RES6008,661,-20.1414,144.1817,134,17.7,42.8,496,0.82,21.6,s21_e144_RES7561,531,-20.1697,144.1325,151,18.2,27.0,475,0.52,35.3,285,17
s26_e151_RES3716 & s26_e151_RES345,E,201,3.6,6,11.6,5,18,9.4,s26_e151_RES3716,371,-25.0603,151.5986,105,12.5,21.0,591,0.54,22.9,s26_e151_RES345,170,-25.0067,151.6222,167,11.6,14.2,1627,0.73,16.0,272,18
s26_e151_RES5231 & s26_e151_RES5092,E,172,2.62,7,13.9,5,18,9.1,s26_e151_RES5231,422,-25.0864,151.5625,126,13.9,33.1,690,0.88,15.8,s26_e151_RES5092,250,-25.0844,151.6114,119,14.6,29.9,706,0.69,21.3,245,20
s26_e151_RES14727 & s26_e151_RES16518,E,311,2.68,12,7.5,5,18,3.9,s26_e151_RES14727,451,-25.2244,151.7056,46,7.5,24.9,2680,1.8,4.2,s26_e151_RES16518,140,-25.2553,151.6597,220,10.7,10.3,563,0.18,60.8,266,18
s26_e151_RES31160 & s26_e151_RES30710,E,230,4.0,6,10.1,5,18,7.2,s26_e151_RES31160,350,-25.5128,151.4825,81,10.1,24.5,2693,1.26,8.0,s26_e151_RES30710,120,-25.5058,151.5394,368,11.2,8.1,1428,0.16,71.2,449,11
s26_e151_RES14583 & s26_e151_RES16464,E,160,2.48,6,14.3,5,18,8.6,s26_e151_RES14583,361,-25.2225,151.4756,134,14.3,25.0,1282,1.14,12.5,s26_e151_RES16464,201,-25.2544,151.5092,199,15.0,18.4,1157,0.54,27.5,333,15
s34_e150_RES20562 & s34_e150_RES21663,E,390,7.94,5,6.2,5,18,4.4,s34_e150_RES20562,1010,-33.6181,150.0206,62,6.2,14.0,1064,0.9,7.0,s34_e150_RES21663,620,-33.6392,150.1292,59,6.2,28.3,437,0.52,11.8,121,41
s34_e150_RES4575 & s34_e150_RES2659,E,596,12.0,5,4.0,5,18,2.6,s34_e150_RES4575,947,-33.24,150.0839,21,4.0,38.1,1422,1.19,3.4,s34_e150_RES2659,351,-33.1253,150.1439,43,4.1,24.4,376,0.37,10.9,64,78
s34_e150_RES27435 & s34_e150_RES27590,E,740,13.76,5,3.3,5,18,1.8,s34_e150_RES27435,1110,-33.7244,150.0586,19,3.3,39.0,751,1.19,2.8,s34_e150_RES27590,370,-33.7264,150.2075,18,3.3,40.0,242,0.66,5.1,37,135
s34_e150_RES4742 & s34_e150_RES2986,E,530,9.56,6,4.5,5,18,2.5,s34_e150_RES4742,920,-33.2453,150.0964,33,4.5,30.3,783,1.28,3.5,s34_e150_RES2986,390,-33.1431,150.1369,56,4.6,22.2,655,0.51,8.9,89,56
s34_e150_RES12080 & s34_e150_RES15717,E,190,3.78,5,12.3,5,18,10.0,s34_e150_RES12080,960,-33.4769,150.0342,129,12.3,27.1,1843,0.88,14.0,s34_e150_RES15717,770,-33.5272,150.0822,219,12.7,21.2,612,0.36,34.9,348,14
s34_e150_RES5157 & s34_e150_RES4436,E,340,5.91,6,6.9,5,18,4.2,s34_e150_RES5157,940,-33.2625,150.0894,41,6.9,35.5,377,1.07,6.4,s34_e150_RES4436,600,-33.2364,150.1706,76,7.0,27.2,546,0.6,11.7,117,42
s34_e150_RES18290 & s34_e150_RES21393,E,312,5.24,6,7.5,5,18,4.3,s34_e150_RES18290,942,-33.5747,150.2533,41,7.5,56.0,422,1.58,4.7,s34_e150_RES21393,630,-33.6339,150.2056,83,7.7,17.4,226,0.15,50.3,124,40
s34_e150_RES7736 & s34_e150_RES5332,E,468,8.88,5,5.1,5,18,2.7,s34_e150_RES7736,1110,-33.3639,150.1611,35,5.1,30.8,695,0.99,5.1,s34_e150_RES5332,642,-33.2694,150.1339,54,5.3,29.2,778,0.93,5.8,89,56
s34_e150_RES20031 & s34_e150_RES19721,E,471,9.4,5,5.0,5,18,2.9,s34_e150_RES20031,1071,-33.6081,150.0458,28,5.0,32.5,1219,1.52,3.3,s34_e150_RES19721,600,-33.6017,150.1539,45,5.1,23.3,165,0.21,24.8,73,68
s34_e150_RES24229 & s34_e150_RES21469,E,541,9.54,6,4.4,5,18,2.1,s34_e150_RES24229,1131,-33.6786,150.035,26,4.4,35.7,715,1.41,3.1,s34_e150_RES21469,590,-33.6358,150.1464,39,4.5,29.2,483,0.67,6.7,65,76
s34_e150_RES15579 & s34_e150_RES18369,E,221,4.33,5,10.8,5,18,6.2,s34_e150_RES15579,871,-33.5256,150.1139,60,10.8,41.2,839,1.4,7.7,s34_e150_RES18369,650,-33.5764,150.165,113,11.3,29.1,242,0.36,31.6,173,28
s34_e150_RES18286 & s34_e150_RES16633,E,240,4.18,6,10.0,5,18,5.3,s34_e150_RES18286,980,-33.5747,150.0542,65,10.0,40.6,561,1.38,7.3,s34_e150_RES16633,740,-33.5417,150.1006,94,10.2,20.3,659,0.51,19.9,159,31
s34_e150_RES12420 & s34_e150_RES16858,E,370,5.57,7,6.3,5,18,2.9,s34_e150_RES12420,1080,-33.4842,150.1942,37,6.3,41.6,1328,1.74,3.6,s34_e150_RES16858,710,-33.5461,150.1631,60,6.5,20.9,406,0.44,15.0,97,51
s32_e151_RES122383 & s32_e152_RES56262,E,430,2.49,17,5.4,5,18,2.5,s32_e151_RES122383,500,-31.8567,151.9969,22,5.7,53.6,830,2.2,2.6,s32_e152_RES56262,70,-31.8422,152.0356,118,5.4,4.1,431,0.05,118.8,140,35
s32_e151_RES63983 & s32_e151_RES64389,E,540,10.29,5,4.2,5,18,2.9,s32_e151_RES63983,1180,-31.5147,151.2036,21,4.5,48.8,396,1.39,3.2,s32_e151_RES64389,640,-31.5172,151.0872,54,4.2,15.0,286,0.14,31.3,75,66
s32_e151_RES121729 & s32_e151_RES118879,E,640,6.59,10,3.7,5,18,1.8,s32_e151_RES121729,1210,-31.8525,151.4217,27,3.7,42.7,671,1.35,2.8,s32_e151_RES118879,570,-31.8378,151.3406,27,3.7,27.5,559,0.77,4.9,54,92
s32_e151_RES42069 & s32_e151_RES43915,E,550,4.56,12,4.5,5,18,2.0,s32_e151_RES42069,1220,-31.3647,151.4181,46,4.5,21.7,696,0.61,7.4,s32_e151_RES43915,670,-31.3775,151.3628,18,4.5,49.8,405,1.66,2.7,64,78
s32_e151_RES112250 & s32_e151_RES100475,E,590,9.05,7,4.0,5,18,2.3,s32_e151_RES112250,1120,-31.8017,151.4778,25,4.1,35.3,519,1.21,3.4,s32_e151_RES100475,530,-31.7347,151.5511,28,4.0,35.1,286,0.59,6.9,53,94
s32_e151_RES63106 & s32_e151_RES74172,E,692,7.6,9,3.5,5,18,1.7,s32_e151_RES63106,1233,-31.5097,151.4292,36,3.5,20.6,1192,1.03,3.4,s32_e151_RES74172,541,-31.5761,151.4053,16,3.5,44.3,326,1.04,3.3,52,96
s32_e151_RES35128 & s32_e152_RES27082,E,792,15.68,5,3.0,5,18,2.1,s32_e151_RES35128,1072,-31.3114,151.9917,20,3.1,32.5,577,1.28,2.5,s32_e152_RES27082,280,-31.4686,152.0172,29,3.0,18.5,229,0.2,15.2,49,102
s32_e151_RES16429 & s32_e151_RES17916,E,437,3.04,14,5.3,5,18,2.3,s32_e151_RES16429,1060,-31.1478,151.9222,95,5.3,12.1,1080,0.48,11.2,s32_e151_RES17916,623,-31.1611,151.9628,17,5.7,61.1,551,1.92,2.9,112,44
s32_e151_RES123490 & s32_e151_RES104509,E,716,13.52,5,3.4,5,18,2.0,s32_e151_RES123490,1266,-31.8633,151.4767,20,3.4,31.2,654,1.05,3.2,s32_e151_RES104509,550,-31.7586,151.5597,17,3.4,43.6,211,0.61,5.6,37,135
s32_e151_RES123717 & s32_e151_RES133352,E,300,5.84,5,7.9,5,18,5.7,s32_e151_RES123717,570,-31.8647,151.0197,35,8.0,44.8,400,1.21,6.6,s32_e151_RES133352,270,-31.9375,151.0269,112,7.9,16.6,478,0.18,44.2,147,34
s32_e151_RES4163 & s31_e151_RES74729,E,789,12.52,6,2.9,5,18,1.7,s32_e151_RES4163,1081,-31.0392,151.9117,33,2.9,21.1,701,0.59,5.0,s31_e151_RES74729,292,-30.9297,151.9647,14,3.1,44.5,362,1.19,2.6,47,106
