Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s42_e147_RES38567 & s42_e147_RES49523,B,329,5.5,6,21.7,15,18,9.4,s42_e147_RES38567,620,-41.3797,147.9256,176,21.7,32.2,2725,1.8,12.0,s42_e147_RES49523,291,-41.45,147.9581,193,22.3,19.0,1342,0.51,43.4,369,40
s42_e147_RES53674 & s42_e147_RES51994,B,341,6.4,5,20.4,15,18,8.2,s42_e147_RES53674,761,-41.4847,147.7011,203,21.9,31.1,1466,1.15,19.0,s42_e147_RES51994,420,-41.4703,147.5758,178,20.4,26.6,1435,1.41,14.4,381,39
s42_e147_RES18636 & s42_e147_RES8434,B,450,6.65,7,15.9,15,18,5.3,s42_e147_RES18636,540,-41.2353,147.4081,93,15.9,35.2,2573,2.88,5.5,s42_e147_RES8434,90,-41.1447,147.4558,235,18.2,8.1,564,0.1,175.7,328,45
s42_e147_RES40984 & s42_e147_RES48591,B,720,6.32,11,9.8,15,18,2.4,s42_e147_RES40984,1000,-41.3964,147.3833,43,9.8,37.3,2470,3.64,2.7,s42_e147_RES48591,280,-41.4444,147.32,67,9.8,37.5,170,0.5,19.4,110,136
s42_e147_RES10042 & s42_e147_RES4319,B,340,5.75,6,21.3,15,18,7.2,s42_e147_RES10042,450,-41.165,147.925,86,21.3,48.5,1670,2.59,8.2,s42_e147_RES4319,110,-41.0883,147.9594,289,21.5,15.2,944,0.35,61.0,375,40
s42_e147_RES43119 & s42_e147_RES54563,B,450,7.39,6,15.9,15,18,5.3,s42_e147_RES43119,800,-41.4097,147.4789,68,15.9,44.3,2292,2.96,5.4,s42_e147_RES54563,350,-41.4922,147.4278,402,16.2,10.1,201,0.07,238.3,470,31
s42_e147_RES97154 & s42_e148_RES26603,B,681,12.77,5,10.3,15,18,3.6,s42_e147_RES97154,741,-41.9519,147.8553,64,10.3,33.5,1720,2.13,4.8,s42_e148_RES26603,60,-41.9867,148.0289,85,10.3,33.1,777,0.73,14.2,149,100
s36_e149_RES72605 & s36_e149_RES71982,B,601,7.17,8,11.9,15,18,4.9,s36_e149_RES72605,1301,-35.9725,149.0411,49,11.9,52.7,647,2.41,4.9,s36_e149_RES71982,700,-35.9642,149.1283,620,20.9,5.4,193,0.03,784.9,669,22
s36_e149_RES36119 & s36_e149_RES49230,B,600,9.82,6,11.8,15,18,6.7,s36_e149_RES36119,701,-35.5864,149.8403,127,11.8,18.9,3630,1.17,10.0,s36_e149_RES49230,101,-35.7142,149.8583,110,12.0,21.5,907,0.6,20.0,237,63
s36_e149_RES52564 & s36_e149_RES48628,B,453,4.18,11,15.4,15,18,5.7,s36_e149_RES52564,1164,-35.7486,149.5267,63,15.9,47.5,549,2.0,7.9,s36_e149_RES48628,711,-35.7072,149.5817,160,15.4,23.7,908,0.76,20.2,223,67
s36_e149_RES35037 & s36_e149_RES47396,B,530,10.09,5,13.6,15,18,6.5,s36_e149_RES35037,710,-35.5756,149.6967,195,13.6,14.1,492,0.22,60.6,s36_e149_RES47396,180,-35.6889,149.7728,111,13.8,30.1,1273,1.9,7.2,306,49
s36_e149_RES54065 & s36_e149_RES54764,B,560,10.59,5,13.0,15,18,5.7,s36_e149_RES54065,740,-35.7614,149.6414,82,13.0,40.0,1190,1.31,9.9,s36_e149_RES54764,180,-35.7675,149.7892,87,13.2,39.4,341,0.99,13.4,169,88
s36_e149_RES38691 & s36_e149_RES49690,B,612,10.33,6,11.5,15,18,5.0,s36_e149_RES38691,752,-35.6103,149.7261,82,11.5,27.4,1855,2.07,5.6,s36_e149_RES49690,140,-35.7194,149.81,129,11.7,15.8,442,0.25,46.5,211,71
s36_e149_RES68610 & s36_e149_RES73395,B,350,5.08,7,19.6,15,18,8.1,s36_e149_RES68610,1141,-35.9189,149.3886,191,20.6,29.6,1673,1.73,12.0,s36_e149_RES73395,791,-35.9842,149.3242,175,19.6,33.9,495,0.77,25.6,366,40
s36_e149_RES54298 & s36_e149_RES50991,B,642,8.53,8,10.8,15,18,3.2,s36_e149_RES54298,772,-35.7631,149.6781,50,11.2,52.6,1238,3.01,3.7,s36_e149_RES50991,130,-35.7342,149.8011,106,10.8,21.6,453,0.45,24.3,156,96
s36_e149_RES33113 & s36_e149_RES46754,B,530,10.07,5,13.1,15,18,4.9,s36_e149_RES33113,680,-35.5539,149.8397,184,13.1,15.7,1514,0.61,21.5,s36_e149_RES46754,150,-35.6811,149.8442,50,13.5,59.1,488,2.15,6.3,234,64
s37_e148_RES22088 & s37_e148_RES28673,B,382,6.02,6,18.3,15,18,12.3,s37_e148_RES22088,1142,-36.4053,148.6875,182,18.3,23.7,2700,1.15,15.9,s37_e148_RES28673,760,-36.4811,148.7761,271,18.8,19.6,594,0.34,55.5,453,33
s37_e148_RES3754 & s37_e148_RES4607,B,278,4.72,6,25.0,15,18,16.2,s37_e148_RES3754,1100,-36.0828,148.9314,189,25.0,34.5,460,0.96,25.9,s37_e148_RES4607,822,-36.0969,148.9958,117,27.0,38.6,211,0.62,43.5,306,49
s37_e148_RES5348 & s37_e149_RES16773,B,391,5.86,7,17.9,15,18,7.9,s37_e148_RES5348,1161,-36.1094,148.9256,143,17.9,25.2,3710,2.15,8.3,s37_e149_RES16773,770,-36.1703,149.0297,215,18.4,19.3,174,0.13,139.8,358,41
s37_e148_RES29811 & s37_e148_RES29267,B,320,3.3,10,22.0,15,18,6.8,s37_e148_RES29811,1100,-36.4986,148.6792,179,22.0,37.6,2246,2.03,10.8,s37_e148_RES29267,780,-36.4889,148.7422,209,22.6,29.6,985,1.24,18.2,388,38
s37_e148_RES33554 & s37_e148_RES25003,B,699,12.1,6,10.3,15,18,3.8,s37_e148_RES33554,1261,-36.5583,148.0011,31,10.3,62.9,421,2.72,3.8,s37_e148_RES25003,562,-36.4381,148.0722,64,10.7,0.6,31,0.0,3287.7,95,157
s37_e148_RES22570 & s37_e148_RES26369,B,370,3.29,11,19.1,15,18,5.6,s37_e148_RES22570,1160,-36.4122,148.7214,107,19.3,28.7,2881,2.03,9.5,s37_e148_RES26369,790,-36.4525,148.7392,144,19.1,32.4,699,1.39,13.8,251,59
s37_e148_RES25273 & s37_e148_RES21270,B,471,4.66,10,15.1,15,18,4.0,s37_e148_RES25273,851,-36.4411,148.0153,50,15.1,68.1,490,2.94,5.1,s37_e148_RES21270,380,-36.3906,148.0364,81,15.6,40.7,235,0.82,19.1,131,114
s37_e148_RES44518 & s37_e148_RES46024,B,259,2.83,9,26.3,15,18,8.9,s37_e148_RES44518,910,-36.7006,148.9861,266,26.3,25.6,2646,2.35,11.2,s37_e148_RES46024,651,-36.7533,148.95,199,28.5,38.4,284,0.67,42.7,465,32
s35_e150_RES26537 & s35_e150_RES20417,B,270,2.23,12,25.8,15,18,12.8,s35_e150_RES26537,570,-34.4761,150.0856,217,25.8,35.7,1130,1.25,20.6,s35_e150_RES20417,300,-34.4014,150.1094,155,26.7,33.7,322,0.79,33.7,372,40
s35_e150_RES29865 & s35_e150_RES31571,B,540,6.41,8,13.2,15,18,5.4,s35_e150_RES29865,560,-34.5228,150.6403,181,13.8,30.4,1482,1.07,12.9,s35_e150_RES31571,20,-34.5522,150.7406,142,13.2,19.1,1747,1.4,9.4,323,46
s35_e150_RES36001 & s35_e150_RES41658,B,551,9.2,6,12.8,15,18,6.8,s35_e150_RES36001,641,-34.6178,150.4322,199,12.9,23.0,312,0.36,36.3,s35_e150_RES41658,90,-34.6903,150.5311,93,12.8,25.7,1067,1.51,8.4,292,51
s35_e150_RES13092 & s35_e150_RES15957,B,470,3.88,12,15.0,15,18,4.7,s35_e150_RES13092,800,-34.3164,150.0014,87,15.0,43.6,1415,2.43,6.2,s35_e150_RES15957,330,-34.3569,150.0333,88,15.6,38.5,282,0.83,18.9,175,85
s35_e150_RES33199 & s35_e150_RES30819,B,680,12.08,6,10.4,15,18,5.0,s35_e150_RES33199,730,-34.5831,150.5861,105,10.4,22.0,1770,0.83,12.5,s35_e150_RES30819,50,-34.5392,150.7425,62,10.5,33.7,478,1.24,8.4,167,89
s35_e150_RES30109 & s35_e150_RES29150,B,570,10.25,6,12.1,15,18,8.2,s35_e150_RES30109,600,-34.5267,150.6253,148,13.0,13.5,1878,0.78,16.6,s35_e150_RES29150,30,-34.5125,150.7622,192,12.1,13.7,2038,0.75,16.0,340,44
s35_e150_RES34896 & s35_e150_RES37230,B,567,10.62,5,12.8,15,18,7.5,s35_e150_RES34896,600,-34.6047,150.6325,93,12.8,24.4,1808,0.97,13.3,s35_e150_RES37230,33,-34.6389,150.7642,140,13.0,20.3,1189,0.74,17.5,233,64
s35_e150_RES35987 & s35_e150_RES41998,B,580,6.46,9,12.6,15,18,4.2,s35_e150_RES35987,670,-34.6175,150.5444,91,12.7,23.2,1289,1.33,9.5,s35_e150_RES41998,90,-34.6942,150.5439,70,12.6,29.9,814,1.68,7.5,161,93
s35_e150_RES31669 & s35_e150_RES32847,B,590,6.98,8,12.2,15,18,3.9,s35_e150_RES31669,650,-34.5542,150.5836,103,12.3,20.7,1140,0.44,27.9,s35_e150_RES32847,60,-34.5758,150.6906,58,12.2,38.2,1140,2.67,4.6,161,93
s35_e150_RES32658 & s35_e150_RES39685,B,530,8.59,6,13.5,15,18,4.6,s35_e150_RES32658,680,-34.5719,150.5258,215,13.5,13.6,1331,0.51,26.6,s35_e150_RES39685,150,-34.6708,150.5558,47,13.5,53.8,519,2.4,5.6,262,57
s35_e150_RES29728 & s35_e150_RES31303,B,592,10.64,6,12.0,15,18,4.0,s35_e150_RES29728,632,-34.5211,150.5697,269,22.7,7.4,670,0.07,339.7,s35_e150_RES31303,40,-34.5472,150.7208,70,12.0,30.8,1605,2.97,4.1,339,44
s37_e149_RES8629 & s37_e149_RES12013,B,789,13.7,6,8.8,15,18,6.1,s37_e149_RES8629,1010,-36.0953,149.5167,201,8.9,11.1,398,0.11,78.0,s37_e149_RES12013,221,-36.125,149.6908,60,8.8,32.9,801,1.33,6.6,261,57
s37_e149_RES39070 & s37_e149_RES44411,B,799,11.61,7,8.7,15,18,4.7,s37_e149_RES39070,1000,-36.5342,149.4664,40,8.8,53.9,390,1.4,6.3,s37_e149_RES44411,201,-36.6114,149.5642,109,8.7,16.5,928,0.48,18.2,149,100
s37_e149_RES62791 & s37_e149_RES69324,B,609,9.11,7,11.7,15,18,5.7,s37_e149_RES62791,830,-36.8578,149.4469,78,12.3,28.5,1068,0.91,13.6,s37_e149_RES69324,221,-36.9403,149.5039,69,11.7,42.9,395,1.2,9.8,147,102
s37_e149_RES46177 & s37_e149_RES46270,B,780,10.61,7,9.4,15,18,4.0,s37_e149_RES46177,970,-36.6325,149.4297,57,9.4,31.5,2368,1.99,4.7,s37_e149_RES46270,190,-36.6333,149.5678,112,9.4,19.3,736,0.36,26.4,169,88
s37_e149_RES59464 & s37_e149_RES55490,B,761,12.38,6,9.1,15,18,4.6,s37_e149_RES59464,901,-36.8119,149.4958,53,9.2,46.7,1161,1.66,5.5,s37_e149_RES55490,140,-36.7489,149.645,143,9.1,15.6,797,0.33,28.0,196,76
s37_e149_RES40297 & s37_e149_RES46654,B,800,12.6,6,8.7,15,18,4.2,s37_e149_RES40297,1080,-36.5556,149.3725,150,9.1,15.3,495,0.13,72.8,s37_e149_RES46654,280,-36.6375,149.5086,58,8.7,35.2,1112,1.96,4.4,208,72
s37_e149_RES53753 & s37_e149_RES51878,B,730,13.5,5,9.8,15,18,5.4,s37_e149_RES53753,910,-36.7267,149.4133,92,10.1,30.4,1261,1.06,9.6,s37_e149_RES51878,180,-36.7019,149.5961,107,9.8,22.1,1124,0.8,12.2,199,75
s37_e149_RES41124 & s37_e149_RES47797,B,800,14.62,5,9.0,15,18,4.2,s37_e149_RES41124,1070,-36.5694,149.3531,123,9.2,18.7,489,0.3,30.3,s37_e149_RES47797,270,-36.6506,149.5111,61,9.0,38.9,1026,1.83,4.9,184,81
s37_e149_RES37751 & s37_e149_RES44701,B,800,10.95,7,9.1,15,18,2.8,s37_e149_RES37751,1070,-36.5081,149.4386,93,9.4,19.5,643,0.35,26.6,s37_e149_RES44701,270,-36.615,149.4892,38,9.1,50.9,865,2.9,3.1,131,114
s37_e149_RES36465 & s37_e149_RES42687,B,800,15.5,5,9.1,15,18,4.5,s37_e149_RES36465,1031,-36.4842,149.4142,140,9.2,25.0,637,0.58,15.8,s37_e149_RES42687,231,-36.5917,149.5803,79,9.1,30.4,1644,1.42,6.4,219,68
s37_e149_RES50694 & s37_e149_RES48196,B,578,9.69,6,12.2,15,18,4.7,s37_e149_RES50694,820,-36.6872,149.4094,103,12.2,24.6,822,0.86,14.2,s37_e149_RES48196,242,-36.6558,149.5361,108,12.3,31.5,1959,1.72,7.1,211,71
s37_e149_RES51064 & s37_e149_RES46936,B,700,13.16,5,10.3,15,18,4.4,s37_e149_RES51064,870,-36.6919,149.4256,62,10.3,38.9,1267,1.99,5.2,s37_e149_RES46936,170,-36.6408,149.5933,164,10.4,19.4,649,0.32,32.1,226,66
s37_e149_RES45559 & s37_e149_RES49540,B,800,13.87,6,8.9,15,18,3.7,s37_e149_RES45559,1091,-36.6253,149.3775,99,9.3,10.5,1107,0.24,38.8,s37_e149_RES49540,291,-36.6733,149.5297,48,8.9,31.9,1280,2.17,4.1,147,102
s37_e149_RES39986 & s37_e149_RES44379,B,788,7.89,10,9.0,15,18,2.4,s37_e149_RES39986,1010,-36.5508,149.4472,56,9.0,33.8,1170,1.5,6.0,s37_e149_RES44379,222,-36.6111,149.5178,48,9.2,39.4,1577,2.26,4.1,104,144
s37_e149_RES9074 & s37_e149_RES12433,B,791,11.29,7,8.9,15,18,2.8,s37_e149_RES9074,1031,-36.0997,149.5225,107,9.0,25.2,924,0.82,11.0,s37_e149_RES12433,240,-36.1281,149.6786,46,8.9,45.4,880,2.39,3.7,153,98
s37_e149_RES10157 & s37_e149_RES13123,B,800,14.25,6,8.8,15,18,3.3,s37_e149_RES10157,1010,-36.1092,149.51,89,8.8,24.6,1487,1.12,7.9,s37_e149_RES13123,210,-36.1336,149.6922,63,8.8,24.3,1912,1.53,5.7,152,98
s37_e149_RES44278 & s37_e149_RES48637,B,210,3.94,5,33.0,15,18,26.5,s37_e149_RES44278,950,-36.61,149.0475,322,35.3,12.2,2901,0.88,40.2,s37_e149_RES48637,740,-36.6619,149.1069,348,33.0,25.0,291,0.42,77.8,670,22
s37_e149_RES52496 & s37_e149_RES52211,B,741,14.82,5,9.6,15,18,3.5,s37_e149_RES52496,901,-36.7097,149.4161,60,9.6,37.3,1650,2.05,4.7,s37_e149_RES52211,160,-36.7061,149.6067,76,9.6,26.1,779,0.67,14.3,136,110
s37_e149_RES40416 & s37_e149_RES43797,B,800,13.93,6,9.0,15,18,3.1,s37_e149_RES40416,1040,-36.5578,149.3306,97,9.0,17.9,680,0.31,29.3,s37_e149_RES43797,240,-36.6044,149.5206,41,9.0,33.4,2054,2.62,3.4,138,108
s37_e149_RES46079 & s37_e149_RES47799,B,692,12.85,5,10.0,15,18,3.7,s37_e149_RES46079,822,-36.6314,149.4589,45,10.6,61.9,656,2.39,4.4,s37_e149_RES47799,130,-36.6506,149.6381,164,10.0,21.4,686,0.46,21.5,209,71
s37_e149_RES45301 & s37_e149_RES49515,B,269,3.27,8,26.8,15,18,9.2,s37_e149_RES45301,1100,-36.6225,149.3583,163,27.5,28.8,810,1.19,23.1,s37_e149_RES49515,831,-36.6731,149.3792,160,26.8,47.9,804,1.75,15.3,323,46
s37_e149_RES25495 & s37_e149_RES23045,B,730,11.4,6,9.7,15,18,3.1,s37_e149_RES25495,980,-36.2953,149.5064,242,14.0,1.5,31,0.0,10372.2,s37_e149_RES23045,250,-36.2603,149.6456,48,9.7,34.2,2535,3.17,3.1,290,51
s30_e150_RES37557 & s30_e150_RES37875,B,310,3.45,9,22.2,15,18,11.3,s30_e150_RES37557,600,-29.825,150.2875,238,23.3,29.7,1459,1.68,13.9,s30_e150_RES37875,290,-29.8297,150.3586,491,22.2,11.9,1853,0.37,59.9,729,20
s43_e147_RES19888 & s43_e147_RES27175,B,320,5.94,5,22.7,15,18,14.2,s43_e147_RES19888,660,-42.2367,147.2197,179,23.2,28.5,269,0.45,51.1,s43_e147_RES27175,340,-42.3108,147.2156,127,22.7,36.7,1132,1.15,19.7,306,49
s43_e147_RES21739 & s43_e147_RES27571,B,299,5.0,6,25.0,15,18,13.3,s43_e147_RES21739,620,-42.2547,147.2333,134,25.0,31.8,1220,1.25,19.9,s43_e147_RES27571,321,-42.3158,147.2581,249,25.1,32.2,260,0.63,39.8,383,39
s43_e147_RES17907 & s43_e147_RES25468,B,390,7.41,5,18.7,15,18,8.5,s43_e147_RES17907,790,-42.2156,147.125,154,18.7,28.9,1060,1.01,18.6,s43_e147_RES25468,400,-42.2903,147.1922,105,18.7,40.6,685,1.19,15.7,259,57
s43_e147_RES2866 & s43_e148_RES61,B,561,10.31,5,12.6,15,18,5.5,s43_e147_RES2866,612,-42.0372,147.8633,130,12.6,27.7,2082,1.24,10.2,s43_e148_RES61,51,-42.0036,148.0175,87,12.7,38.5,639,1.06,12.0,217,69
s43_e147_RES9782 & s43_e147_RES11410,B,590,8.5,7,12.3,15,18,4.3,s43_e147_RES9782,800,-42.1172,147.2581,86,12.3,40.6,3070,2.6,4.7,s43_e147_RES11410,210,-42.1403,147.4125,366,13.0,7.8,1141,0.25,51.0,452,33
s43_e147_RES50316 & s43_e147_RES54531,B,220,4.37,5,32.6,15,18,18.7,s43_e147_RES50316,290,-42.5369,147.6417,240,33.8,19.0,924,0.45,75.2,s43_e147_RES54531,70,-42.5758,147.7422,290,32.6,35.1,588,1.31,24.9,530,28
s43_e147_RES9728 & s43_e147_RES7284,B,603,6.52,9,11.6,15,18,3.4,s43_e147_RES9728,843,-42.1164,147.2317,73,11.6,33.9,2502,2.28,5.1,s43_e147_RES7284,240,-42.0842,147.3386,116,11.7,21.8,1507,1.18,9.9,189,79
s43_e147_RES69178 & s43_e147_RES67792,B,671,5.19,13,10.8,15,18,2.4,s43_e147_RES69178,721,-42.7019,147.0961,41,10.8,47.5,1098,4.18,2.6,s43_e147_RES67792,50,-42.6925,147.1925,191,11.0,11.2,1224,0.25,43.6,232,64
s43_e147_RES531 & s42_e147_RES95054,B,750,9.8,8,9.3,15,18,2.8,s43_e147_RES531,950,-42.0064,147.1586,51,9.3,25.2,2156,2.68,3.5,s42_e147_RES95054,200,-41.9361,147.2656,201,9.3,16.2,2783,0.63,14.8,252,59
s43_e147_RES14602 & s43_e147_RES12650,B,610,9.94,6,11.2,15,18,3.6,s43_e147_RES14602,870,-42.1783,147.2136,93,11.7,21.2,3299,2.05,5.7,s43_e147_RES12650,260,-42.1564,147.3469,120,11.2,25.6,1363,1.17,9.6,213,70
s43_e147_RES11184 & s43_e147_RES9768,B,641,11.83,5,11.0,15,18,3.7,s43_e147_RES11184,861,-42.1367,147.2244,109,11.1,25.6,3593,2.59,4.3,s43_e147_RES9768,220,-42.1169,147.3839,280,11.0,11.3,3354,0.38,28.8,389,38
s29_e152_RES37481 & s29_e152_RES42717,B,407,2.77,15,17.4,15,18,6.5,s29_e152_RES37481,811,-28.3819,152.3786,114,17.4,42.6,1117,2.64,6.6,s29_e152_RES42717,404,-28.4325,152.3922,266,18.4,8.1,197,0.06,329.5,380,39
s29_e152_RES54074 & s29_e152_RES53890,B,319,4.28,7,21.8,15,18,12.8,s29_e152_RES54074,661,-28.5481,152.1542,266,21.8,15.6,1999,0.75,29.0,s29_e152_RES53890,342,-28.5464,152.2261,126,22.7,45.5,239,0.99,22.9,392,38
s29_e152_RES75116 & s29_e152_RES75574,B,501,7.9,6,13.9,15,18,7.9,s29_e152_RES75116,931,-28.7375,152.0861,194,13.9,16.1,1274,0.31,44.8,s29_e152_RES75574,430,-28.7414,152.1764,99,13.9,36.2,1433,1.45,9.6,293,51
s29_e152_RES60973 & s29_e152_RES63582,B,521,8.03,6,14.0,15,18,7.1,s29_e152_RES60973,761,-28.6081,152.1825,101,14.0,29.5,2536,1.54,9.1,s29_e152_RES63582,240,-28.6306,152.2853,134,14.3,21.7,522,0.43,33.3,235,63
s29_e152_RES24924 & s29_e152_RES20634,B,370,1.88,20,19.9,15,18,5.9,s29_e152_RES24924,970,-28.2433,152.3714,98,19.9,63.1,631,3.06,6.5,s29_e152_RES20634,600,-28.2022,152.3517,138,20.0,26.1,305,0.33,60.3,236,63
s29_e152_RES63798 & s29_e152_RES62915,B,561,8.93,6,12.3,15,18,6.5,s29_e152_RES63798,861,-28.6328,152.1239,177,12.3,21.2,927,0.56,21.9,s29_e152_RES62915,300,-28.625,152.2369,88,13.0,29.7,2079,1.4,9.3,265,56
s29_e152_RES57474 & s29_e152_RES55018,B,360,3.88,9,20.2,15,18,7.3,s29_e152_RES57474,670,-28.5783,152.185,134,20.9,40.5,1132,1.86,11.2,s29_e152_RES55018,310,-28.5569,152.2311,147,20.2,31.4,468,0.97,20.9,281,53
s29_e152_RES66563 & s29_e152_RES62010,B,561,10.66,5,12.9,15,18,6.8,s29_e152_RES66563,891,-28.6597,152.115,213,13.3,10.3,1603,0.3,43.7,s29_e152_RES62010,330,-28.6175,152.2264,62,12.9,38.8,657,1.59,8.1,275,54
s29_e152_RES95451 & s30_e152_RES5225,B,690,11.69,6,10.2,15,18,4.6,s29_e152_RES95451,910,-28.9889,152.2558,69,10.2,32.8,2265,2.03,5.0,s30_e152_RES5225,220,-29.0561,152.3856,135,10.2,15.6,339,0.21,48.0,204,73
s29_e152_RES24925 & s29_e152_RES18551,B,482,7.81,6,14.7,15,18,6.0,s29_e152_RES24925,752,-28.2433,152.4728,77,14.7,36.8,1012,2.11,7.0,s29_e152_RES18551,270,-28.1831,152.5633,136,14.9,25.4,437,0.36,41.8,213,70
s29_e152_RES86063 & s29_e152_RES87799,B,292,5.52,5,25.2,15,18,14.3,s29_e152_RES86063,422,-28.8664,152.4456,177,25.2,33.2,1486,1.28,19.7,s29_e152_RES87799,130,-28.8931,152.5236,297,25.8,18.9,838,0.49,52.4,474,31
s29_e152_RES77511 & s29_e152_RES74748,B,322,3.43,9,22.4,15,18,6.9,s29_e152_RES77511,502,-28.7594,152.4192,127,22.4,48.6,1807,3.14,7.1,s29_e152_RES74748,180,-28.7342,152.4606,285,23.3,12.1,236,0.09,259.7,412,36
s29_e152_RES69747 & s29_e152_RES71141,B,558,9.81,6,12.6,15,18,4.9,s29_e152_RES69747,900,-28.6858,152.1161,118,12.6,28.4,1410,1.61,7.8,s29_e152_RES71141,342,-28.6983,152.2278,70,13.4,49.8,263,1.05,12.8,188,79
s29_e152_RES80142 & s29_e152_RES72335,B,460,7.54,6,15.1,15,18,5.2,s29_e152_RES80142,941,-28.7861,152.1194,185,15.1,27.1,745,0.87,17.4,s29_e152_RES72335,481,-28.7119,152.1644,79,15.6,49.0,881,2.13,7.3,264,56
s29_e152_RES96191 & s30_e152_RES8123,B,360,6.4,6,20.2,15,18,7.8,s29_e152_RES96191,780,-28.9975,152.2147,196,20.2,30.9,795,0.99,20.4,s30_e152_RES8123,420,-29.0911,152.2308,139,20.6,32.8,898,1.63,12.6,335,44
s29_e152_RES49566 & s29_e152_RES50384,B,210,3.29,6,34.4,15,18,13.4,s29_e152_RES49566,621,-28.5022,152.1644,397,34.4,29.1,1384,1.11,30.9,s29_e152_RES50384,411,-28.5128,152.2078,140,34.7,57.8,248,1.47,23.6,537,27
s29_e152_RES86002 & s29_e152_RES82955,B,408,7.7,5,17.8,15,18,6.7,s29_e152_RES86002,650,-28.8656,152.3364,106,17.8,34.9,2432,2.24,7.9,s29_e152_RES82955,242,-28.8203,152.4342,108,18.0,29.7,235,0.42,43.2,214,70
s29_e152_RES91026 & s29_e152_RES87551,B,360,7.13,5,20.0,15,18,7.9,s29_e152_RES91026,510,-28.9381,152.4253,100,20.0,43.9,1671,1.99,10.0,s29_e152_RES87551,150,-28.8894,152.5075,153,20.8,18.9,1150,0.56,36.9,253,59
s33_e151_RES62680 & s33_e151_RES66056,B,297,3.31,9,24.9,15,18,9.0,s33_e151_RES62680,332,-32.5492,151.4439,142,24.9,39.3,1526,2.38,10.4,s33_e151_RES66056,35,-32.6039,151.4414,265,25.3,18.7,585,0.39,65.4,407,36
s15_e130_RES23578 & s15_e130_RES23398,B,131,3.3,4,52.8,15,18,56.1,s15_e130_RES23578,171,-14.6486,130.1986,999,52.8,17.0,638,0.3,178.0,s15_e130_RES23398,40,-14.6453,130.1486,451,56.2,31.8,395,0.69,81.9,1450,10
s39_e146_RES12724 & s39_e146_RES8628,B,311,4.57,7,24.0,15,18,12.4,s39_e146_RES12724,391,-38.2661,146.0622,113,24.1,35.8,1091,1.45,16.6,s39_e146_RES8628,80,-38.1975,146.0403,541,24.0,9.5,3308,0.48,49.6,654,22
s39_e146_RES14219 & s39_e146_RES18590,B,244,4.66,5,30.3,15,18,14.5,s39_e146_RES14219,356,-38.2922,146.0353,124,30.3,42.8,769,1.64,18.4,s39_e146_RES18590,112,-38.3453,146.0758,224,30.3,27.7,282,0.44,68.8,348,43
s31_e150_RES26117 & s31_e150_RES20653,B,370,5.4,7,19.3,15,18,10.3,s31_e150_RES26117,830,-30.2442,150.2614,122,19.6,43.3,514,1.15,17.0,s31_e150_RES20653,460,-30.1881,150.3147,214,19.3,23.7,699,0.74,26.0,336,44
s31_e150_RES34354 & s31_e150_RES31652,B,363,5.7,6,19.9,15,18,10.4,s31_e150_RES34354,883,-30.3322,150.2964,375,19.9,14.3,292,0.16,124.4,s31_e150_RES31652,520,-30.3031,150.365,107,19.9,51.8,460,1.75,11.4,482,31
s31_e150_RES79156 & s31_e150_RES79767,B,421,7.45,6,17.0,15,18,8.8,s31_e150_RES79156,811,-30.8792,150.9747,148,17.2,28.5,746,0.94,18.2,s31_e150_RES79767,390,-30.8889,150.8719,207,17.0,19.3,1368,1.01,16.8,355,42
s31_e150_RES31615 & s31_e150_RES21980,B,392,7.52,5,18.1,15,18,10.5,s31_e150_RES31615,892,-30.3028,150.2836,271,18.9,20.3,2793,0.63,30.1,s31_e150_RES21980,500,-30.2022,150.2653,179,18.1,24.5,1180,1.13,16.1,450,33
s31_e150_RES41315 & s31_e150_RES44439,B,540,10.14,5,12.7,15,18,5.5,s31_e150_RES41315,850,-30.4072,150.2636,141,13.2,21.0,2050,1.76,7.5,s31_e150_RES44439,310,-30.4439,150.1392,237,12.7,12.7,2743,0.61,20.7,378,39
s31_e150_RES52210 & s31_e150_RES52794,B,300,5.02,6,24.1,15,18,8.7,s31_e150_RES52210,720,-30.5406,150.4189,181,24.3,29.6,1348,1.42,17.1,s31_e150_RES52794,420,-30.5481,150.3278,153,24.1,41.3,433,1.36,17.8,334,44
s31_e150_RES66339 & s31_e150_RES68118,B,509,7.85,6,13.6,15,18,4.5,s31_e150_RES66339,911,-30.6844,150.9594,69,14.0,45.7,1603,2.73,5.1,s31_e150_RES68118,402,-30.7072,150.8586,214,13.6,12.8,632,0.36,37.3,283,53
s31_e150_RES80684 & s31_e150_RES85231,B,511,5.6,9,14.0,15,18,4.0,s31_e150_RES80684,961,-30.9031,150.9858,83,14.0,41.4,1496,2.44,5.7,s31_e150_RES85231,450,-30.9875,150.9908,225,14.0,19.2,2232,1.1,12.8,308,48
